event_id,game_id,home_team,away_team,home_team_id,away_team_id,home_is_d1,away_is_d1,filter_reason
401828347,401828347,Rhode Island Rams,Loyola Chicago Ramblers,227,2350,True,True,KEEP_D1_VS_D1
401828348,401828348,VCU Rams,St. Bonaventure Bonnies,2670,179,True,True,KEEP_D1_VS_D1
401828349,401828349,Saint Louis Billikens,Saint Joseph's Hawks,139,2603,True,True,KEEP_D1_VS_D1
401829407,401829407,Lafayette Leopards,Colgate Raiders,322,2142,True,True,KEEP_D1_VS_D1
401805157,401805157,Abilene Christian Wildcats,Utah Tech Trailblazers,2000,3101,True,True,KEEP_D1_VS_D1
401805158,401805158,Tarleton State Texans,Utah Valley Wolverines,2627,3084,True,True,KEEP_D1_VS_D1
401805159,401805159,UT Arlington Mavericks,California Baptist Lancers,250,2856,True,True,KEEP_D1_VS_D1
401806415,401806415,Southeast Missouri State Redhawks,Eastern Illinois Panthers,2546,2197,True,True,KEEP_D1_VS_D1
401806416,401806416,Lindenwood Lions,Morehead State Eagles,2815,2413,True,True,KEEP_D1_VS_D1
401806417,401806417,Little Rock Trojans,Tennessee Tech Golden Eagles,2031,2635,True,True,KEEP_D1_VS_D1
401806418,401806418,SIU Edwardsville Cougars,Southern Indiana Screaming Eagles,2565,88,True,True,KEEP_D1_VS_D1
401806419,401806419,UT Martin Skyhawks,Western Illinois Leathernecks,2630,2710,True,True,KEEP_D1_VS_D1
401807661,401807661,West Georgia Wolves,Bellarmine Knights,2698,91,True,True,KEEP_D1_VS_D1
401807662,401807662,Queens University Royals,Eastern Kentucky Colonels,2511,2198,True,True,KEEP_D1_VS_D1
401807663,401807663,Central Arkansas Bears,Florida Gulf Coast Eagles,2110,526,True,True,KEEP_D1_VS_D1
401807664,401807664,Lipscomb Bisons,Jacksonville Dolphins,288,294,True,True,KEEP_D1_VS_D1
401807665,401807665,Austin Peay Governors,North Florida Ospreys,2046,2454,True,True,KEEP_D1_VS_D1
401807666,401807666,North Alabama Lions,Stetson Hatters,2453,56,True,True,KEEP_D1_VS_D1
401808487,401808487,Idaho State Bengals,Sacramento State Hornets,304,16,True,True,KEEP_D1_VS_D1
401808501,401808501,Montana Grizzlies,Northern Arizona Lumberjacks,149,2464,True,True,KEEP_D1_VS_D1
401808513,401808513,Montana State Bobcats,Northern Colorado Bears,147,2458,True,True,KEEP_D1_VS_D1
401808537,401808537,Weber State Wildcats,Portland State Vikings,2692,2502,True,True,KEEP_D1_VS_D1
401808592,401808592,Coastal Carolina Chanticleers,Georgia Southern Eagles,324,290,True,True,KEEP_D1_VS_D1
401808593,401808593,UL Monroe Warhawks,Southern Miss Golden Eagles,2433,2572,True,True,KEEP_D1_VS_D1
401809086,401809086,Cal Poly Mustangs,UC San Diego Tritons,13,28,True,True,KEEP_D1_VS_D1
401809107,401809107,Cal State Bakersfield Roadrunners,UC Irvine Anteaters,2934,300,True,True,KEEP_D1_VS_D1
401809124,401809124,UC Davis Aggies,Cal State Northridge Matadors,302,2463,True,True,KEEP_D1_VS_D1
401809140,401809140,UC Riverside Highlanders,Hawai'i Rainbow Warriors,27,62,True,True,KEEP_D1_VS_D1
401809226,401809226,UNC Greensboro Spartans,Chattanooga Mocs,2430,236,True,True,KEEP_D1_VS_D1
401809227,401809227,VMI Keydets,Samford Bulldogs,2678,2535,True,True,KEEP_D1_VS_D1
401817601,401817601,Purdue Fort Wayne Mastodons,Green Bay Phoenix,2870,2739,True,True,KEEP_D1_VS_D1
401817602,401817602,Wright State Raiders,Milwaukee Panthers,2750,270,True,True,KEEP_D1_VS_D1
401817603,401817603,Northern Kentucky Norse,IU Indianapolis Jaguars,94,85,True,True,KEEP_D1_VS_D1
401817604,401817604,Youngstown State Penguins,Oakland Golden Grizzlies,2754,2473,True,True,KEEP_D1_VS_D1
401818331,401818331,North Dakota Fighting Hawks,Oral Roberts Golden Eagles,155,198,True,True,KEEP_D1_VS_D1
401818332,401818332,South Dakota State Jackrabbits,Omaha Mavericks,2571,2437,True,True,KEEP_D1_VS_D1
401823177,401823177,Cal State Fullerton Titans,UC Santa Barbara Gauchos,2239,2540,True,True,KEEP_D1_VS_D1
401830201,401830201,Belmont Bruins,Bradley Braves,2057,71,True,True,KEEP_D1_VS_D1
401830255,401830255,Illinois State Redbirds,Evansville Purple Aces,2287,339,True,True,KEEP_D1_VS_D1
401830256,401830256,UIC Flames,Murray State Racers,82,93,True,True,KEEP_D1_VS_D1
401830257,401830257,Northern Iowa Panthers,Indiana State Sycamores,2460,282,True,True,KEEP_D1_VS_D1
401830258,401830258,Southern Illinois Salukis,Valparaiso Beacons,79,2674,True,True,KEEP_D1_VS_D1
401831278,401831278,Dartmouth Big Green,Elms College Blazers,159,111948,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401804855,401804855,Florida International Panthers,New Mexico State Aggies,2229,166,True,True,KEEP_D1_VS_D1
401804856,401804856,Missouri State Bears,UTEP Miners,2623,2638,True,True,KEEP_D1_VS_D1
401804857,401804857,Western Kentucky Hilltoppers,Sam Houston Bearkats,98,2534,True,True,KEEP_D1_VS_D1
401804858,401804858,Middle Tennessee Blue Raiders,Louisiana Tech Bulldogs,2393,2348,True,True,KEEP_D1_VS_D1
401804859,401804859,Delaware Blue Hens,Jacksonville State Gamecocks,48,55,True,True,KEEP_D1_VS_D1
401804860,401804860,Liberty Flames,Kennesaw State Owls,2335,338,True,True,KEEP_D1_VS_D1
401808873,401808873,McNeese Cowboys,Lamar Cardinals,2377,2320,True,True,KEEP_D1_VS_D1
401812315,401812315,Mercyhurst Lakers,Fairleigh Dickinson Knights,2385,161,True,True,KEEP_D1_VS_D1
401812334,401812334,Saint Francis Red Flash,Le Moyne Dolphins,2598,2330,True,True,KEEP_D1_VS_D1
401812365,401812365,Long Island University Sharks,Central Connecticut Blue Devils,112358,2115,True,True,KEEP_D1_VS_D1
401812401,401812401,Stonehill Skyhawks,New Haven Chargers,284,2441,True,True,KEEP_D1_VS_D1
401812411,401812411,Chicago State Cougars,Wagner Seahawks,2130,2681,True,True,KEEP_D1_VS_D1
401813300,401813300,Manhattan Jaspers,Quinnipiac Bobcats,2363,2514,True,True,KEEP_D1_VS_D1
401813329,401813329,Saint Peter's Peacocks,Marist Red Foxes,2612,2368,True,True,KEEP_D1_VS_D1
401813358,401813358,Canisius Golden Griffins,Fairfield Stags,2099,2217,True,True,KEEP_D1_VS_D1
401813384,401813384,Niagara Purple Eagles,Sacred Heart Pioneers,315,2529,True,True,KEEP_D1_VS_D1
401813408,401813408,Merrimack Warriors,Mount St. Mary's Mountaineers,2771,116,True,True,KEEP_D1_VS_D1
401813422,401813422,Iona Gaels,Siena Saints,314,2561,True,True,KEEP_D1_VS_D1
401817605,401817605,Detroit Mercy Titans,Robert Morris Colonials,2174,2523,True,True,KEEP_D1_VS_D1
401820642,401820642,California Golden Bears,Notre Dame Fighting Irish,25,87,True,True,KEEP_D1_VS_D1
401820643,401820643,Stanford Cardinal,Louisville Cardinals,24,97,True,True,KEEP_D1_VS_D1
401825410,401825410,Maryland Terrapins,Oregon Ducks,120,2483,True,True,KEEP_D1_VS_D1
401825411,401825411,Michigan Wolverines,USC Trojans,130,30,True,True,KEEP_D1_VS_D1
401825412,401825412,Nebraska Cornhuskers,Michigan State Spartans,158,127,True,True,KEEP_D1_VS_D1
401825413,401825413,Rutgers Scarlet Knights,Ohio State Buckeyes,164,194,True,True,KEEP_D1_VS_D1
401827592,401827592,Iowa State Cyclones,West Virginia Mountaineers,66,277,True,True,KEEP_D1_VS_D1
401829175,401829175,Washington State Cougars,Loyola Marymount Lions,265,2351,True,True,KEEP_D1_VS_D1
401829176,401829176,Pacific Tigers,Oregon State Beavers,279,204,True,True,KEEP_D1_VS_D1
401829177,401829177,Santa Clara Broncos,Pepperdine Waves,2541,2492,True,True,KEEP_D1_VS_D1
401829178,401829178,Saint Mary's Gaels,Portland Pilots,2608,2501,True,True,KEEP_D1_VS_D1
401829179,401829179,San Francisco Dons,San Diego Toreros,2539,301,True,True,KEEP_D1_VS_D1
401829180,401829180,Gonzaga Bulldogs,Seattle U Redhawks,2250,2547,True,True,KEEP_D1_VS_D1
401830010,401830010,Cornell Big Red,Alfred State Pioneers,172,108820,True,False,EXCLUDED_AWAY_NON_D1_OR_UNKNOWN
401805160,401805160,Abilene Christian Wildcats,Utah Valley Wolverines,2000,3084,True,True,KEEP_D1_VS_D1
401805161,401805161,Tarleton State Texans,California Baptist Lancers,2627,2856,True,True,KEEP_D1_VS_D1
401805162,401805162,Southern Utah Thunderbirds,UT Arlington Mavericks,253,250,True,True,KEEP_D1_VS_D1
401806420,401806420,UT Martin Skyhawks,Eastern Illinois Panthers,2630,2197,True,True,KEEP_D1_VS_D1
401806421,401806421,Lindenwood Lions,Southern Indiana Screaming Eagles,2815,88,True,True,KEEP_D1_VS_D1
401806422,401806422,Little Rock Trojans,Tennessee State Tigers,2031,2634,True,True,KEEP_D1_VS_D1
401806423,401806423,SIU Edwardsville Cougars,Morehead State Eagles,2565,2413,True,True,KEEP_D1_VS_D1
401806424,401806424,Southeast Missouri State Redhawks,Western Illinois Leathernecks,2546,2710,True,True,KEEP_D1_VS_D1
401807667,401807667,Queens University Royals,Bellarmine Knights,2511,91,True,True,KEEP_D1_VS_D1
401807668,401807668,West Georgia Wolves,Eastern Kentucky Colonels,2698,2198,True,True,KEEP_D1_VS_D1
401807669,401807669,North Alabama Lions,Florida Gulf Coast Eagles,2453,526,True,True,KEEP_D1_VS_D1
401807670,401807670,Austin Peay Governors,Jacksonville Dolphins,2046,294,True,True,KEEP_D1_VS_D1
401807671,401807671,Lipscomb Bisons,North Florida Ospreys,288,2454,True,True,KEEP_D1_VS_D1
401807672,401807672,Central Arkansas Bears,Stetson Hatters,2110,56,True,True,KEEP_D1_VS_D1
401808145,401808145,Arkansas Razorbacks,Tennessee Volunteers,8,2633,True,True,KEEP_D1_VS_D1
401808146,401808146,Georgia Bulldogs,Auburn Tigers,61,2,True,True,KEEP_D1_VS_D1
401808147,401808147,Missouri Tigers,Florida Gators,142,57,True,True,KEEP_D1_VS_D1
401808148,401808148,South Carolina Gamecocks,Vanderbilt Commodores,2579,238,True,True,KEEP_D1_VS_D1
401808149,401808149,Texas A&M Aggies,LSU Tigers,245,99,True,True,KEEP_D1_VS_D1
401808150,401808150,Texas Longhorns,Mississippi State Bulldogs,251,344,True,True,KEEP_D1_VS_D1
401808151,401808151,Oklahoma Sooners,Ole Miss Rebels,201,145,True,True,KEEP_D1_VS_D1
401808152,401808152,Alabama Crimson Tide,Kentucky Wildcats,333,96,True,True,KEEP_D1_VS_D1
401808453,401808453,Idaho Vandals,Eastern Washington Eagles,70,331,True,True,KEEP_D1_VS_D1
401808488,401808488,Idaho State Bengals,Portland State Vikings,304,2502,True,True,KEEP_D1_VS_D1
401808502,401808502,Montana Grizzlies,Northern Colorado Bears,149,2458,True,True,KEEP_D1_VS_D1
401808514,401808514,Montana State Bobcats,Northern Arizona Lumberjacks,147,2464,True,True,KEEP_D1_VS_D1
401808541,401808541,Weber State Wildcats,Sacramento State Hornets,2692,16,True,True,KEEP_D1_VS_D1
401808594,401808594,Marshall Thundering Herd,App State Mountaineers,276,2026,True,True,KEEP_D1_VS_D1
401808595,401808595,Old Dominion Monarchs,Georgia Southern Eagles,295,290,True,True,KEEP_D1_VS_D1
401808596,401808596,Coastal Carolina Chanticleers,Georgia State Panthers,324,2247,True,True,KEEP_D1_VS_D1
401808597,401808597,Arkansas State Red Wolves,James Madison Dukes,2032,256,True,True,KEEP_D1_VS_D1
401808598,401808598,Louisiana Ragin' Cajuns,Southern Miss Golden Eagles,309,2572,True,True,KEEP_D1_VS_D1
401808599,401808599,Troy Trojans,South Alabama Jaguars,2653,6,True,True,KEEP_D1_VS_D1
401808600,401808600,UL Monroe Warhawks,Texas State Bobcats,2433,326,True,True,KEEP_D1_VS_D1
401808706,401808706,Nicholls Colonels,East Texas A&M Lions,2447,2837,True,True,KEEP_D1_VS_D1
401808904,401808904,Northwestern State Demons,New Orleans Privateers,2466,2443,True,True,KEEP_D1_VS_D1
401808956,401808956,SE Louisiana Lions,Stephen F. Austin Lumberjacks,2545,2617,True,True,KEEP_D1_VS_D1
401808977,401808977,UT Rio Grande Valley Vaqueros,Texas A&M-Corpus Christi Islanders,292,357,True,True,KEEP_D1_VS_D1
401809087,401809087,UC San Diego Tritons,Hawai'i Rainbow Warriors,28,62,True,True,KEEP_D1_VS_D1
401809108,401809108,Cal State Fullerton Titans,UC Irvine Anteaters,2239,300,True,True,KEEP_D1_VS_D1
401809125,401809125,UC Davis Aggies,Cal State Bakersfield Roadrunners,302,2934,True,True,KEEP_D1_VS_D1
401809155,401809155,Long Beach State Beach,Cal Poly Mustangs,299,13,True,True,KEEP_D1_VS_D1
401809228,401809228,East Tennessee State Buccaneers,Mercer Bears,2193,2382,True,True,KEEP_D1_VS_D1
401809229,401809229,Furman Paladins,Western Carolina Catamounts,231,2717,True,True,KEEP_D1_VS_D1
401809230,401809230,The Citadel Bulldogs,Wofford Terriers,2643,2747,True,True,KEEP_D1_VS_D1
401809231,401809231,UNC Greensboro Spartans,Samford Bulldogs,2430,2535,True,True,KEEP_D1_VS_D1
401809232,401809232,VMI Keydets,Chattanooga Mocs,2678,236,True,True,KEEP_D1_VS_D1
401811995,401811995,Campbell Fighting Camels,Northeastern Huskies,2097,111,True,True,KEEP_D1_VS_D1
401811996,401811996,Drexel Dragons,Hofstra Pride,2182,2275,True,True,KEEP_D1_VS_D1
401811997,401811997,Towson Tigers,Monmouth Hawks,119,2405,True,True,KEEP_D1_VS_D1
401811999,401811999,UNC Wilmington Seahawks,Hampton Pirates,350,2261,True,True,KEEP_D1_VS_D1
401812000,401812000,Stony Brook Seawolves,North Carolina A&T Aggies,2619,2448,True,True,KEEP_D1_VS_D1
401812106,401812106,UMass Lowell River Hawks,UAlbany Great Danes,2349,399,True,True,KEEP_D1_VS_D1
401812107,401812107,Maine Black Bears,Bryant Bulldogs,311,2803,True,True,KEEP_D1_VS_D1
401812108,401812108,Binghamton Bearcats,NJIT Highlanders,2066,2885,True,True,KEEP_D1_VS_D1
401812109,401812109,New Hampshire Wildcats,Vermont Catamounts,160,261,True,True,KEEP_D1_VS_D1
401814498,401814498,Miami (OH) RedHawks,Akron Zips,193,2006,True,True,KEEP_D1_VS_D1
401814499,401814499,Buffalo Bulls,Ball State Cardinals,2084,2050,True,True,KEEP_D1_VS_D1
401814500,401814500,Massachusetts Minutemen,Bowling Green Falcons,113,189,True,True,KEEP_D1_VS_D1
401814501,401814501,Kent State Golden Flashes,Northern Illinois Huskies,2309,2459,True,True,KEEP_D1_VS_D1
401814502,401814502,Eastern Michigan Eagles,Ohio Bobcats,2199,195,True,True,KEEP_D1_VS_D1
401814503,401814503,Central Michigan Chippewas,Toledo Rockets,2117,2649,True,True,KEEP_D1_VS_D1
401818373,401818373,North Dakota Fighting Hawks,South Dakota State Jackrabbits,155,2571,True,True,KEEP_D1_VS_D1
401818374,401818374,North Dakota State Bison,Oral Roberts Golden Eagles,2449,198,True,True,KEEP_D1_VS_D1
401818375,401818375,Omaha Mavericks,Kansas City Roos,2437,140,True,True,KEEP_D1_VS_D1
401820161,401820161,Holy Cross Crusaders,Navy Midshipmen,107,2426,True,True,KEEP_D1_VS_D1
401820194,401820194,Loyola Maryland Greyhounds,Lafayette Leopards,2352,322,True,True,KEEP_D1_VS_D1
401820476,401820476,Incarnate Word Cardinals,Houston Christian Huskies,2916,2277,True,True,KEEP_D1_VS_D1
401820559,401820559,UNLV Rebels,Air Force Falcons,2439,2005,True,True,KEEP_D1_VS_D1
401820644,401820644,Florida State Seminoles,Duke Blue Devils,52,150,True,True,KEEP_D1_VS_D1
401820645,401820645,Georgia Tech Yellow Jackets,Boston College Eagles,59,103,True,True,KEEP_D1_VS_D1
401820646,401820646,NC State Wolfpack,Virginia Cavaliers,152,258,True,True,KEEP_D1_VS_D1
401820647,401820647,Pittsburgh Panthers,Clemson Tigers,221,228,True,True,KEEP_D1_VS_D1
401820648,401820648,SMU Mustangs,North Carolina Tar Heels,2567,153,True,True,KEEP_D1_VS_D1
401820649,401820649,Wake Forest Demon Deacons,Virginia Tech Hokies,154,259,True,True,KEEP_D1_VS_D1
401822767,401822767,Delaware State Hornets,Coppin State Eagles,2169,2154,True,True,KEEP_D1_VS_D1
401822882,401822882,St. John's Red Storm,Providence Friars,2599,2507,True,True,KEEP_D1_VS_D1
401822883,401822883,Butler Bulldogs,Villanova Wildcats,2086,222,True,True,KEEP_D1_VS_D1
401822884,401822884,DePaul Blue Demons,Xavier Musketeers,305,2752,True,True,KEEP_D1_VS_D1
401823045,401823045,Maryland Eastern Shore Hawks,Morgan State Bears,2379,2415,True,True,KEEP_D1_VS_D1
401823265,401823265,Cal State Northridge Matadors,UC Santa Barbara Gauchos,2463,2540,True,True,KEEP_D1_VS_D1
401823771,401823771,San Diego State Aztecs,Boise State Broncos,21,68,True,True,KEEP_D1_VS_D1
401823792,401823792,Grand Canyon Lopes,Colorado State Rams,2253,36,True,True,KEEP_D1_VS_D1
401823898,401823898,Winthrop Eagles,Gardner-Webb Runnin' Bulldogs,2737,2241,True,True,KEEP_D1_VS_D1
401823899,401823899,High Point Panthers,Longwood Lancers,2272,2344,True,True,KEEP_D1_VS_D1
401823900,401823900,Charleston Southern Buccaneers,UNC Asheville Bulldogs,2127,2427,True,True,KEEP_D1_VS_D1
401823901,401823901,Presbyterian Blue Hose,South Carolina Upstate Spartans,2506,2908,True,True,KEEP_D1_VS_D1
401824364,401824364,Boston University Terriers,American University Eagles,104,44,True,True,KEEP_D1_VS_D1
401825414,401825414,Iowa Hawkeyes,UCLA Bruins,2294,26,True,True,KEEP_D1_VS_D1
401825415,401825415,Northwestern Wildcats,Minnesota Golden Gophers,77,135,True,True,KEEP_D1_VS_D1
401825416,401825416,Penn State Nittany Lions,Illinois Fighting Illini,213,356,True,True,KEEP_D1_VS_D1
401825417,401825417,Wisconsin Badgers,Purdue Boilermakers,275,2509,True,True,KEEP_D1_VS_D1
401826818,401826818,Army Black Knights,Colgate Raiders,349,2142,True,True,KEEP_D1_VS_D1
401827021,401827021,Southern Jaguars,Texas Southern Tigers,2582,2640,True,True,KEEP_D1_VS_D1
401827047,401827047,Grambling Tigers,Prairie View A&M Panthers,2755,2504,True,True,KEEP_D1_VS_D1
401827114,401827114,Bethune-Cookman Wildcats,Florida A&M Rattlers,2065,50,True,True,KEEP_D1_VS_D1
401827136,401827136,Arkansas-Pine Bluff Golden Lions,Alabama A&M Bulldogs,2029,2010,True,True,KEEP_D1_VS_D1
401827159,401827159,Mississippi Valley State Delta Devils,Alabama State Hornets,2400,2011,True,True,KEEP_D1_VS_D1
401827593,401827593,Arizona State Sun Devils,Colorado Buffaloes,9,38,True,True,KEEP_D1_VS_D1
401827594,401827594,UCF Knights,Kansas Jayhawks,2116,2305,True,True,KEEP_D1_VS_D1
401827595,401827595,Cincinnati Bearcats,Houston Cougars,2132,248,True,True,KEEP_D1_VS_D1
401827596,401827596,Kansas State Wildcats,BYU Cougars,2306,252,True,True,KEEP_D1_VS_D1
401827597,401827597,TCU Horned Frogs,Baylor Bears,2628,239,True,True,KEEP_D1_VS_D1
401827598,401827598,Texas Tech Red Raiders,Oklahoma State Cowboys,2641,197,True,True,KEEP_D1_VS_D1
401827599,401827599,Utah Utes,Arizona Wildcats,254,12,True,True,KEEP_D1_VS_D1
401827935,401827935,Utah State Aggies,San José State Spartans,328,23,True,True,KEEP_D1_VS_D1
401828156,401828156,Charlotte 49ers,Wichita State Shockers,2429,2724,True,True,KEEP_D1_VS_D1
401828157,401828157,Rice Owls,Memphis Tigers,242,235,True,True,KEEP_D1_VS_D1
401828158,401828158,Temple Owls,UTSA Roadrunners,218,2636,True,True,KEEP_D1_VS_D1
401828350,401828350,Saint Joseph's Hawks,Davidson Wildcats,2603,2166,True,True,KEEP_D1_VS_D1
401828351,401828351,Loyola Chicago Ramblers,Dayton Flyers,2350,2168,True,True,KEEP_D1_VS_D1
401828352,401828352,Duquesne Dukes,VCU Rams,2184,2670,True,True,KEEP_D1_VS_D1
401828353,401828353,George Mason Patriots,Rhode Island Rams,2244,227,True,True,KEEP_D1_VS_D1
401828354,401828354,George Washington Revolutionaries,La Salle Explorers,45,2325,True,True,KEEP_D1_VS_D1
401828663,401828663,Jackson State Tigers,Alcorn State Braves,2296,2016,True,True,KEEP_D1_VS_D1
401828724,401828724,North Carolina Central Eagles,Norfolk State Spartans,2428,2450,True,True,KEEP_D1_VS_D1
401828925,401828925,Fresno State Bulldogs,Nevada Wolf Pack,278,2440,True,True,KEEP_D1_VS_D1
401829284,401829284,South Carolina State Bulldogs,Howard Bison,2569,47,True,True,KEEP_D1_VS_D1
401829396,401829396,Bucknell Bison,Lehigh Mountain Hawks,2083,2329,True,True,KEEP_D1_VS_D1
401830320,401830320,New Mexico Lobos,Wyoming Cowboys,167,2751,True,True,KEEP_D1_VS_D1
401804861,401804861,Missouri State Bears,New Mexico State Aggies,2623,166,True,True,KEEP_D1_VS_D1
401804862,401804862,Florida International Panthers,UTEP Miners,2229,2638,True,True,KEEP_D1_VS_D1
401804863,401804863,Middle Tennessee Blue Raiders,Sam Houston Bearkats,2393,2534,True,True,KEEP_D1_VS_D1
401804864,401804864,Western Kentucky Hilltoppers,Louisiana Tech Bulldogs,98,2348,True,True,KEEP_D1_VS_D1
401804865,401804865,Liberty Flames,Jacksonville State Gamecocks,2335,55,True,True,KEEP_D1_VS_D1
401804866,401804866,Delaware Blue Hens,Kennesaw State Owls,48,338,True,True,KEEP_D1_VS_D1
401812316,401812316,Saint Francis Red Flash,Fairleigh Dickinson Knights,2598,161,True,True,KEEP_D1_VS_D1
401812335,401812335,Mercyhurst Lakers,Le Moyne Dolphins,2385,2330,True,True,KEEP_D1_VS_D1
401812366,401812366,Chicago State Cougars,Long Island University Sharks,2130,112358,True,True,KEEP_D1_VS_D1
401812402,401812402,Wagner Seahawks,Stonehill Skyhawks,2681,284,True,True,KEEP_D1_VS_D1
401812653,401812653,Central Connecticut Blue Devils,New Haven Chargers,2115,2441,True,True,KEEP_D1_VS_D1
401813311,401813311,Merrimack Warriors,Manhattan Jaspers,2771,2363,True,True,KEEP_D1_VS_D1
401813330,401813330,Marist Red Foxes,Iona Gaels,2368,314,True,True,KEEP_D1_VS_D1
401813359,401813359,Canisius Golden Griffins,Sacred Heart Pioneers,2099,2529,True,True,KEEP_D1_VS_D1
401813385,401813385,Niagara Purple Eagles,Fairfield Stags,315,2217,True,True,KEEP_D1_VS_D1
401813409,401813409,Quinnipiac Bobcats,Mount St. Mary's Mountaineers,2514,116,True,True,KEEP_D1_VS_D1
401813423,401813423,Rider Broncs,Siena Saints,2520,2561,True,True,KEEP_D1_VS_D1
401817606,401817606,IU Indianapolis Jaguars,Wright State Raiders,85,2750,True,True,KEEP_D1_VS_D1
401817607,401817607,Purdue Fort Wayne Mastodons,Cleveland State Vikings,2870,325,True,True,KEEP_D1_VS_D1
401817608,401817608,Northern Kentucky Norse,Youngstown State Penguins,94,2754,True,True,KEEP_D1_VS_D1
401817609,401817609,Oakland Golden Grizzlies,Robert Morris Colonials,2473,2523,True,True,KEEP_D1_VS_D1
401818376,401818376,St. Thomas-Minnesota Tommies,Denver Pioneers,2900,2172,True,True,KEEP_D1_VS_D1
401822885,401822885,UConn Huskies,Marquette Golden Eagles,41,269,True,True,KEEP_D1_VS_D1
401822886,401822886,Seton Hall Pirates,Creighton Bluejays,2550,156,True,True,KEEP_D1_VS_D1
401825418,401825418,Indiana Hoosiers,Washington Huskies,84,264,True,True,KEEP_D1_VS_D1
401828159,401828159,South Florida Bulls,UAB Blazers,58,5,True,True,KEEP_D1_VS_D1
401828160,401828160,Tulane Green Wave,Florida Atlantic Owls,2655,2226,True,True,KEEP_D1_VS_D1
401828161,401828161,North Texas Mean Green,Tulsa Golden Hurricane,249,202,True,True,KEEP_D1_VS_D1
401828355,401828355,Fordham Rams,Richmond Spiders,2230,257,True,True,KEEP_D1_VS_D1
401829181,401829181,Gonzaga Bulldogs,Loyola Marymount Lions,2250,2351,True,True,KEEP_D1_VS_D1
401829182,401829182,Washington State Cougars,Oregon State Beavers,265,204,True,True,KEEP_D1_VS_D1
401829183,401829183,Pacific Tigers,Pepperdine Waves,279,2492,True,True,KEEP_D1_VS_D1
401829184,401829184,San Francisco Dons,Portland Pilots,2539,2501,True,True,KEEP_D1_VS_D1
401829185,401829185,Santa Clara Broncos,San Diego Toreros,2541,301,True,True,KEEP_D1_VS_D1
401829186,401829186,Saint Mary's Gaels,Seattle U Redhawks,2608,2547,True,True,KEEP_D1_VS_D1
401830202,401830202,Belmont Bruins,Southern Illinois Salukis,2057,79,True,True,KEEP_D1_VS_D1
401830235,401830235,Murray State Racers,Bradley Braves,93,71,True,True,KEEP_D1_VS_D1
401830259,401830259,Drake Bulldogs,Indiana State Sycamores,2181,282,True,True,KEEP_D1_VS_D1
401830260,401830260,Evansville Purple Aces,Northern Iowa Panthers,339,2460,True,True,KEEP_D1_VS_D1
401830261,401830261,Valparaiso Beacons,UIC Flames,2674,82,True,True,KEEP_D1_VS_D1
401808707,401808707,New Orleans Privateers,East Texas A&M Lions,2443,2837,True,True,KEEP_D1_VS_D1
401808874,401808874,McNeese Cowboys,Stephen F. Austin Lumberjacks,2377,2617,True,True,KEEP_D1_VS_D1
401808922,401808922,Nicholls Colonels,Northwestern State Demons,2447,2466,True,True,KEEP_D1_VS_D1
401808957,401808957,SE Louisiana Lions,Lamar Cardinals,2545,2320,True,True,KEEP_D1_VS_D1
401808978,401808978,UT Rio Grande Valley Vaqueros,Incarnate Word Cardinals,292,2916,True,True,KEEP_D1_VS_D1
401811998,401811998,Charleston Cougars,William & Mary Tribe,232,2729,True,True,KEEP_D1_VS_D1
401812585,401812585,Princeton Tigers,Pennsylvania Quakers,163,219,True,True,KEEP_D1_VS_D1
401812613,401812613,Harvard Crimson,Dartmouth Big Green,108,159,True,True,KEEP_D1_VS_D1
401817610,401817610,Green Bay Phoenix,Milwaukee Panthers,2739,270,True,True,KEEP_D1_VS_D1
401818307,401818307,Brown Bears,Yale Bulldogs,225,43,True,True,KEEP_D1_VS_D1
401818539,401818539,Cornell Big Red,Columbia Lions,172,171,True,True,KEEP_D1_VS_D1
401820477,401820477,Houston Christian Huskies,Texas A&M-Corpus Christi Islanders,2277,357,True,True,KEEP_D1_VS_D1
401825419,401825419,Michigan State Spartans,USC Trojans,127,30,True,True,KEEP_D1_VS_D1
401825420,401825420,Ohio State Buckeyes,Nebraska Cornhuskers,194,158,True,True,KEEP_D1_VS_D1
401825421,401825421,Rutgers Scarlet Knights,Oregon Ducks,164,2483,True,True,KEEP_D1_VS_D1
401827022,401827022,Southern Jaguars,Prairie View A&M Panthers,2582,2504,True,True,KEEP_D1_VS_D1
401827095,401827095,Grambling Tigers,Texas Southern Tigers,2755,2640,True,True,KEEP_D1_VS_D1
401827137,401827137,Arkansas-Pine Bluff Golden Lions,Alabama State Hornets,2029,2011,True,True,KEEP_D1_VS_D1
401827201,401827201,Mississippi Valley State Delta Devils,Alabama A&M Bulldogs,2400,2010,True,True,KEEP_D1_VS_D1
401806425,401806425,SIU Edwardsville Cougars,Lindenwood Lions,2565,2815,True,True,KEEP_D1_VS_D1
401808153,401808153,Florida Gators,Georgia Bulldogs,57,61,True,True,KEEP_D1_VS_D1
401808156,401808156,Auburn Tigers,Texas A&M Aggies,2,245,True,True,KEEP_D1_VS_D1
401808158,401808158,LSU Tigers,South Carolina Gamecocks,99,2579,True,True,KEEP_D1_VS_D1
401808160,401808160,Tennessee Volunteers,Texas Longhorns,2633,251,True,True,KEEP_D1_VS_D1
