event_id,game_id,home_team,away_team,pred_spread,pred_total,pred_total_raw,allocation_pct,sanity_flag,sanity_flag_total,odi_star_diff,sme_diff,posw,pxp_diff,lns_diff,vol_diff,sch,wl,svi_avg,tc_diff
401825561,401825561,Michigan State Spartans,Rutgers Scarlet Knights,60.8183575856578,152.0458939641445,152.0458939641445,0.2,SPREAD_OUT_OF_RANGE,,0.01932999999999996,0.0,0.04300064999999998,-0.10126233578619931,14.33,1.5700000000000003,3.7184999999999975,0.0,0.3164366367870995,-1.0324999999999989
401827082,401827082,Texas Southern Tigers,Prairie View A&M Panthers,-67.33950001749477,168.34875004373694,168.34875004373694,-0.2,SPREAD_OUT_OF_RANGE,,-0.06219999999999992,0.0,0.06316700000000001,0.07236187469882116,-4.709999999999999,4.640000000000001,10.648999999999997,0.0,-0.7186249635525442,-0.7524999999999977
401827106,401827106,Alabama State Hornets,Grambling Tigers,57.66036704470208,144.1509176117552,144.1509176117552,0.2,SPREAD_OUT_OF_RANGE,,0.2275,0.0,-0.005339999999999931,-0.05713667212170481,18.659999999999997,9.95,0.2489999999999942,0.0,0.28113967646266375,-0.44250000000000256
401828670,401828670,Jackson State Tigers,Mississippi Valley State Delta Devils,57.1807031132872,142.951757783218,142.951757783218,0.2,SPREAD_OUT_OF_RANGE,,0.02364,0.0,0.13026442000000005,0.026298989609517376,8.969999999999999,5.969999999999999,7.4415000000000076,0.0,-0.0006810139850308428,1.2200000000000024
401828732,401828732,Norfolk State Spartans,Howard Bison,-66.3193178776799,165.79829469419977,165.79829469419977,-0.2,SPREAD_OUT_OF_RANGE,,-0.07225000000000006,0.0,-0.019464169999999958,0.036069174845333785,-26.64,3.599999999999998,1.760799999999993,0.0,-0.6295919215001842,0.5150000000000006
401805213,401805213,Southern Utah Thunderbirds,Utah Valley Wolverines,-57.653963480321075,144.1349087008027,144.1349087008027,-0.2,SPREAD_OUT_OF_RANGE,,-0.005460000000000027,0.0,-0.09665396999999999,0.02975030679615892,-23.28,-3.0,1.1715000000000058,0.0,1.5981739173355507,0.0
401827038,401827038,Alabama A&M Bulldogs,Southern Jaguars,58.93286138121477,147.33215345303694,147.33215345303694,0.2,SPREAD_OUT_OF_RANGE,,-0.11930000000000007,0.0,-0.37679208,0.014018399834867079,10.93,8.620000000000001,8.518699999999994,0.0,0.8202695441974708,-0.9224999999999994
401851456,401851456,Fairfield Stags,Manhattan Jaspers,54.15638343744867,135.3909585936217,135.3909585936217,0.2,SPREAD_OUT_OF_RANGE,,-0.009900000000000013,0.0,0.0024926100000000166,0.030719546565586786,6.8100000000000005,2.8900000000000006,0.3337999999999978,0.0,-0.11275117198192615,0.0
401851699,401851699,Arkansas State Red Wolves,Georgia Southern Eagles,60.49491236990082,151.23728092475204,151.23728092475204,0.2,SPREAD_OUT_OF_RANGE,,0.024209999999999995,0.0,0.003533749999999964,-0.03737484222193993,18.78,4.939999999999998,3.4803999999999964,0.0,1.225250770626713,0.0
401804959,401804959,New Mexico State Aggies,Jacksonville State Gamecocks,57.22976851763594,143.07442129408986,143.07442129408986,0.2,SPREAD_OUT_OF_RANGE,,-0.040309999999999964,0.0,0.09016069999999995,-0.09404888374527565,2.2,3.0699999999999985,1.644400000000004,0.0,1.211451078408229,0.0
401804960,401804960,UTEP Miners,Kennesaw State Owls,-54.8268727864707,137.06718196617678,137.06718196617678,-0.2,SPREAD_OUT_OF_RANGE,,-0.09767999999999996,0.0,-0.10182679999999995,-0.05192219380087987,-13.66,1.5199999999999996,1.3845000000000012,0.0,-0.37601502818601096,0.0
401827152,401827152,Alcorn State Braves,Arkansas-Pine Bluff Golden Lions,-53.023900340627335,132.55975085156834,132.55975085156834,-0.2,SPREAD_OUT_OF_RANGE,,-0.07739999999999994,0.0,0.12632199999999993,0.019805862180525047,1.17,-4.66,2.421999999999997,0.0,-0.5622076236930373,0.5124999999999993
401828260,401828260,Memphis Tigers,South Florida Bulls,-59.447303620787785,148.61825905196946,148.61825905196946,-0.2,SPREAD_OUT_OF_RANGE,,-0.06253000000000004,0.0,-0.05046624000000002,-0.045541513032625824,-29.43,11.300000000000002,0.669400000000008,0.0,0.8151492099745334,0.0
401851745,401851745,Portland Pilots,Pepperdine Waves,-60.147176232072184,150.36794058018046,150.36794058018046,-0.2,SPREAD_OUT_OF_RANGE,,-0.04037999999999998,0.0,-0.12139127000000002,0.06412459125774733,-16.8,5.460000000000001,5.864600000000002,0.0,-0.18389951651629935,0.0
401823271,401823271,Cal State Bakersfield Roadrunners,Cal State Northridge Matadors,-51.65274594173246,129.13186485433116,129.13186485433116,-0.2,SPREAD_OUT_OF_RANGE,,-0.12492000000000002,0.0,-0.05490186999999994,-0.01235657571590848,-30.61,-6.273725354849331,1.1264000000000047,0.0,-1.1811959547240725,-1.3674999999999997
