team_id,event_id,_dup_count,game_datetime_utc,game_datetime_pst,venue,neutral_site,completed,state,is_ot,num_ot,home_team,away_team,home_team_id,away_team_id,home_conference,away_conference,home_rank,away_rank,spread,over_under,home_ml,away_ml,odds_provider,odds_details,team,conference,conf_id,home_away,rank,wins,losses,home_wins,home_losses,away_wins,away_losses,conf_wins,conf_losses,win_pct,opponent_id,opponent,opp_conference,opp_rank,opp_wins,opp_losses,points_for,points_against,margin,h1_pts,h2_pts,h1_pts_against,h2_pts_against,fgm,fga,tpm,tpa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf,opp_fgm,opp_fga,opp_tpm,opp_tpa,opp_ftm,opp_fta,opp_orb,opp_drb,opp_tov,opp_pf,FGA,FGM,FTA,FTM,TPA,TPM,ORB,DRB,RB,TO,AST,pulled_at_utc,source,parse_version,home_h1,away_h1,home_h2,away_h2,conference_name,pipeline_run_id,home_ot1,away_ot1,home_ot2,away_ot2,home_ot3,away_ot3,efg_pct,ts_pct,fg_pct,three_pct,ft_pct,three_par,ftr,orb_pct,drb_pct,poss,ortg,drtg,net_rtg,tov_pct,pace,h1_margin,h2_margin,h1_ortg,h2_ortg,h1_drtg,h2_drtg,dead_spread_flag,win,close_game_flag,blowout_flag,margin_capped,cover_margin,cover,ats_push,pythagorean_win_pct,record,home_win_pct,home_record,away_win_pct,away_record,conf_win_pct,conf_record,conf_rank,actual_win_pct_season,pyth_win_pct_season,luck_score,rest_days,games_l7,games_l14,fatigue_index,win_streak,cover_streak,points_for_l5,points_against_l5,margin_l5,margin_capped_l5,efg_pct_l5,ts_pct_l5,three_par_l5,ftr_l5,fg_pct_l5,three_pct_l5,ft_pct_l5,orb_pct_l5,drb_pct_l5,tov_pct_l5,ortg_l5,drtg_l5,net_rtg_l5,poss_l5,pace_l5,h1_pts_l5,h2_pts_l5,h1_pts_against_l5,h2_pts_against_l5,h1_margin_l5,h2_margin_l5,win_l5,cover_l5,cover_margin_l5,stl_l5,blk_l5,ast_l5,points_for_l10,points_against_l10,margin_l10,margin_capped_l10,efg_pct_l10,ts_pct_l10,three_par_l10,ftr_l10,fg_pct_l10,three_pct_l10,ft_pct_l10,orb_pct_l10,drb_pct_l10,tov_pct_l10,ortg_l10,drtg_l10,net_rtg_l10,poss_l10,pace_l10,h1_pts_l10,h2_pts_l10,h1_pts_against_l10,h2_pts_against_l10,h1_margin_l10,h2_margin_l10,win_l10,cover_l10,cover_margin_l10,stl_l10,blk_l10,ast_l10,efg_std_l10,three_pct_std_l10,net_rtg_std_l10,cover_rate_l10,cover_rate_season,ats_margin_l10,close_win_pct_season,close_game_win_pct,ha_ortg_l10,ha_drtg_l10,ha_net_rtg_l10,ha_efg_pct_l10,ha_tov_pct_l10,ha_pace_l10,home_net_rtg_season,away_net_rtg_season,true_orb_pct,true_drb_pct,_improved,_row_order,_is_final,_sort_pulled_at_utc,_sort_game_datetime_utc
103,401820739,2,2026-02-14 17:00:00+00:00,2026-02-14 09:00 AM PST,,False,True,post,False,0,Boston College Eagles,California Golden Bears,103,25,Atlantic Coast Conference,Atlantic Coast Conference,,,,,,,,,Boston College Eagles,Atlantic Coast Conference,,home,,8,14,7,9,1,5,0,0,0.364,25,California Golden Bears,,,,,75.0,86.0,-11.0,28.0,47.0,43.0,43.0,29.0,60.0,8.0,22.0,9.0,16.0,15.0,20.0,35.0,13.0,2.0,1.0,12.0,15.0,30.0,54.0,14.0,29.0,12.0,16.0,5.0,20.0,8.0,16.0,60.0,29.0,16.0,9.0,22.0,8.0,15.0,20.0,35.0,12.0,13.0,2026-03-01T22:04:38.068104+00:00,espn,v1.0.0,28.0,43.0,47.0,43.0,,,,,,,,,55.0,55.9,48.3,36.4,56.2,36.7,26.7,42.9,57.1,64.0,117.1,134.3,-17.2,18.7,64.0,-15.0,4.0,87.4,146.8,134.3,134.3,0.0,0.0,0.0,0.0,-11.0,,,,0.172,8-14,0.438,7-9,0.167,1-5,,0-0,6,0.364,0.426,-0.062,2.0,2,4,0.0,-5,0,62.2,70.4,-8.2,-7.6,47.36,49.36,37.88,24.28,42.22,26.66,62.28,23.36,76.64,15.4,95.1,107.94,-12.84,65.3,65.3,32.2,30.0,32.2,38.2,0.0,-8.2,0.0,,,3.8,3.0,10.4,64.0,71.5,-7.5,-6.3,48.89,51.04,37.74,29.3,42.81,32.05,60.03,23.27,76.73,16.59,97.02,108.74,-11.72,65.94,65.94,31.0,31.3,32.3,38.3,-1.3,-7.0,0.2,,,4.9,3.6,11.1,5.01,8.04,14.17,,,,0.364,0.429,106.34,105.58,0.76,49.94,15.93,66.01,0.6375000000000003,,42.9,80.0,1.0,25,1,2026-03-01 22:04:38.068104+00:00,2026-02-14 17:00:00+00:00
103,401820739,2,2026-02-14 17:00:00+00:00,2026-02-14 09:00 AM PST,,False,True,post,False,0,Boston College Eagles,California Golden Bears,103,25,Atlantic Coast Conference,Atlantic Coast Conference,,,,,,,,,Boston College Eagles,Atlantic Coast Conference,,home,,8,14,7,9,1,5,0,0,0.364,25,California Golden Bears,,,,,75.0,86.0,-11.0,28.0,47.0,43.0,43.0,29.0,60.0,8.0,22.0,9.0,16.0,15.0,20.0,35.0,13.0,2.0,1.0,12.0,15.0,30.0,54.0,14.0,29.0,12.0,16.0,5.0,20.0,8.0,16.0,60.0,29.0,16.0,9.0,22.0,8.0,15.0,20.0,35.0,12.0,13.0,2026-03-01T22:04:38.068104+00:00,espn,v1.0.0,28.0,43.0,47.0,43.0,,,,,,,,,55.0,55.9,48.3,36.4,56.2,36.7,26.7,42.9,57.1,64.0,117.1,134.3,-17.2,18.7,64.0,-15.0,4.0,87.4,146.8,134.3,134.3,0.0,0.0,0.0,0.0,-11.0,,,,0.172,8-14,0.438,7-9,0.167,1-5,,0-0,6,0.364,0.426,-0.062,2.0,2,4,0.0,-5,0,62.2,70.4,-8.2,-7.6,47.36,49.36,37.88,24.28,42.22,26.66,62.28,23.36,76.64,15.4,95.1,107.94,-12.84,65.3,65.3,32.2,30.0,32.2,38.2,0.0,-8.2,0.0,,,3.8,3.0,10.4,64.0,71.5,-7.5,-6.3,48.89,51.04,37.74,29.3,42.81,32.05,60.03,23.27,76.73,16.59,97.02,108.74,-11.72,65.94,65.94,31.0,31.3,32.3,38.3,-1.3,-7.0,0.2,,,4.9,3.6,11.1,5.01,8.04,14.17,,,,0.364,0.429,106.34,105.58,0.76,49.94,15.93,66.01,0.6375000000000003,,42.9,80.0,1.0,10821,1,2026-03-01 22:04:38.068104+00:00,2026-02-14 17:00:00+00:00
103,401820748,2,2026-02-17 23:00:00+00:00,2026-02-17 03:00 PM PST,,False,True,post,False,0,Florida State Seminoles,Boston College Eagles,52,103,Atlantic Coast Conference,Atlantic Coast Conference,,,,,,,,,Boston College Eagles,Atlantic Coast Conference,,away,,8,15,7,10,1,5,0,0,0.348,52,Florida State Seminoles,,,,,72.0,80.0,-8.0,42.0,30.0,32.0,48.0,29.0,63.0,11.0,24.0,3.0,13.0,8.0,22.0,30.0,17.0,4.0,6.0,7.0,23.0,22.0,51.0,9.0,27.0,27.0,35.0,10.0,32.0,8.0,14.0,63.0,29.0,13.0,3.0,24.0,11.0,8.0,22.0,30.0,7.0,17.0,2026-03-01T22:05:19.428682+00:00,espn,v1.0.0,32.0,42.0,48.0,30.0,,,,,,,,,54.8,52.4,46.0,45.8,23.1,38.1,20.6,26.7,73.3,67.7,106.3,118.1,-11.8,10.3,67.7,10.0,-18.0,124.0,88.6,94.5,141.8,0.0,0.0,0.0,0.0,-8.0,,,,0.229,8-15,0.412,7-10,0.167,1-5,,0-0,2,0.348,0.415,-0.067,3.0,2,4,0.0,-6,0,64.4,74.0,-9.6,-9.0,48.88,50.56,34.18,24.8,43.94,28.32,60.66,26.22,73.78,16.3,98.26,113.26,-15.0,65.46,65.46,30.8,33.6,36.0,38.0,-5.2,-4.4,0.0,,,3.8,2.6,10.2,64.4,72.2,-7.8,-6.6,48.28,50.14,37.41,27.08,42.53,30.69,58.38,24.53,75.47,15.82,97.03,109.15,-12.12,66.27,66.27,30.6,32.1,32.6,38.7,-2.0,-6.6,0.2,,,4.9,3.4,11.3,3.5,5.38,14.27,,,,0.348,0.429,89.03,105.83,-16.8,43.77,16.23,66.28,,-16.8,20.0,68.8,0.0,26,1,2026-03-01 22:05:19.428682+00:00,2026-02-17 23:00:00+00:00
103,401820748,2,2026-02-17 23:00:00+00:00,2026-02-17 03:00 PM PST,,False,True,post,False,0,Florida State Seminoles,Boston College Eagles,52,103,Atlantic Coast Conference,Atlantic Coast Conference,,,,,,,,,Boston College Eagles,Atlantic Coast Conference,,away,,8,15,7,10,1,5,0,0,0.348,52,Florida State Seminoles,,,,,72.0,80.0,-8.0,42.0,30.0,32.0,48.0,29.0,63.0,11.0,24.0,3.0,13.0,8.0,22.0,30.0,17.0,4.0,6.0,7.0,23.0,22.0,51.0,9.0,27.0,27.0,35.0,10.0,32.0,8.0,14.0,63.0,29.0,13.0,3.0,24.0,11.0,8.0,22.0,30.0,7.0,17.0,2026-03-01T22:05:19.428682+00:00,espn,v1.0.0,32.0,42.0,48.0,30.0,,,,,,,,,54.8,52.4,46.0,45.8,23.1,38.1,20.6,26.7,73.3,67.7,106.3,118.1,-11.8,10.3,67.7,10.0,-18.0,124.0,88.6,94.5,141.8,0.0,0.0,0.0,0.0,-8.0,,,,0.229,8-15,0.412,7-10,0.167,1-5,,0-0,2,0.348,0.415,-0.067,3.0,2,4,0.0,-6,0,64.4,74.0,-9.6,-9.0,48.88,50.56,34.18,24.8,43.94,28.32,60.66,26.22,73.78,16.3,98.26,113.26,-15.0,65.46,65.46,30.8,33.6,36.0,38.0,-5.2,-4.4,0.0,,,3.8,2.6,10.2,64.4,72.2,-7.8,-6.6,48.28,50.14,37.41,27.08,42.53,30.69,58.38,24.53,75.47,15.82,97.03,109.15,-12.12,66.27,66.27,30.6,32.1,32.6,38.7,-2.0,-6.6,0.2,,,4.9,3.4,11.3,3.5,5.38,14.27,,,,0.348,0.429,89.03,105.83,-16.8,43.77,16.23,66.28,,-16.8,20.0,68.8,0.0,10822,1,2026-03-01 22:05:19.428682+00:00,2026-02-17 23:00:00+00:00
103,401820758,2,2026-02-21 21:00:00+00:00,2026-02-21 01:00 PM PST,,False,True,post,False,0,SMU Mustangs,Boston College Eagles,2567,103,Atlantic Coast Conference,Atlantic Coast Conference,,,,,,,,,Boston College Eagles,Atlantic Coast Conference,,away,,8,16,7,10,1,6,0,0,0.333,2567,SMU Mustangs,,,,,70.0,94.0,-24.0,36.0,34.0,40.0,54.0,23.0,69.0,11.0,35.0,13.0,20.0,21.0,17.0,38.0,15.0,4.0,4.0,9.0,17.0,34.0,61.0,8.0,24.0,18.0,25.0,12.0,28.0,4.0,16.0,69.0,23.0,20.0,13.0,35.0,11.0,21.0,17.0,38.0,9.0,15.0,2026-03-01T22:06:41.501013+00:00,espn,v1.0.0,40.0,36.0,54.0,34.0,,,,,,,,,41.3,45.0,33.3,31.4,65.0,50.7,29.0,55.3,44.7,65.8,106.4,142.9,-36.5,13.7,65.8,-4.0,-20.0,109.4,103.3,121.6,164.1,0.0,0.0,0.0,1.0,-15.0,,,,0.033,8-16,0.412,7-10,0.143,1-6,,0-0,2,0.333,0.407,-0.074,3.0,1,3,0.0,-7,0,65.6,75.4,-9.8,-9.2,49.84,50.46,36.7,18.72,43.72,32.86,53.74,26.72,73.28,15.26,99.04,114.22,-15.18,66.12,66.12,32.8,32.8,37.0,38.4,-4.2,-5.6,0.0,,,3.8,3.0,11.2,65.4,72.7,-7.3,-6.1,49.39,50.95,36.78,26.6,43.48,32.06,56.31,24.94,75.06,15.98,98.68,110.1,-11.42,66.14,66.14,31.4,32.3,32.8,39.0,-1.4,-6.7,0.2,,,4.7,3.9,11.7,3.65,7.21,14.08,,,,0.333,0.429,91.5,107.59,-16.09,45.34,15.39,66.49,,-16.085714285714285,42.9,58.6,0.0,27,1,2026-03-01 22:06:41.501013+00:00,2026-02-21 21:00:00+00:00
103,401820758,2,2026-02-21 21:00:00+00:00,2026-02-21 01:00 PM PST,,False,True,post,False,0,SMU Mustangs,Boston College Eagles,2567,103,Atlantic Coast Conference,Atlantic Coast Conference,,,,,,,,,Boston College Eagles,Atlantic Coast Conference,,away,,8,16,7,10,1,6,0,0,0.333,2567,SMU Mustangs,,,,,70.0,94.0,-24.0,36.0,34.0,40.0,54.0,23.0,69.0,11.0,35.0,13.0,20.0,21.0,17.0,38.0,15.0,4.0,4.0,9.0,17.0,34.0,61.0,8.0,24.0,18.0,25.0,12.0,28.0,4.0,16.0,69.0,23.0,20.0,13.0,35.0,11.0,21.0,17.0,38.0,9.0,15.0,2026-03-01T22:06:41.501013+00:00,espn,v1.0.0,40.0,36.0,54.0,34.0,,,,,,,,,41.3,45.0,33.3,31.4,65.0,50.7,29.0,55.3,44.7,65.8,106.4,142.9,-36.5,13.7,65.8,-4.0,-20.0,109.4,103.3,121.6,164.1,0.0,0.0,0.0,1.0,-15.0,,,,0.033,8-16,0.412,7-10,0.143,1-6,,0-0,2,0.333,0.407,-0.074,3.0,1,3,0.0,-7,0,65.6,75.4,-9.8,-9.2,49.84,50.46,36.7,18.72,43.72,32.86,53.74,26.72,73.28,15.26,99.04,114.22,-15.18,66.12,66.12,32.8,32.8,37.0,38.4,-4.2,-5.6,0.0,,,3.8,3.0,11.2,65.4,72.7,-7.3,-6.1,49.39,50.95,36.78,26.6,43.48,32.06,56.31,24.94,75.06,15.98,98.68,110.1,-11.42,66.14,66.14,31.4,32.3,32.8,39.0,-1.4,-6.7,0.2,,,4.7,3.9,11.7,3.65,7.21,14.08,,,,0.333,0.429,91.5,107.59,-16.09,45.34,15.39,66.49,,-16.085714285714285,42.9,58.6,0.0,10823,1,2026-03-01 22:06:41.501013+00:00,2026-02-21 21:00:00+00:00
103,401820764,2,2026-02-25 23:00:00+00:00,2026-02-25 03:00 PM PST,,False,True,post,False,0,Boston College Eagles,Wake Forest Demon Deacons,103,154,Atlantic Coast Conference,Atlantic Coast Conference,,,4.5,145.5,,,Draft Kings,WAKE -4.5,Boston College Eagles,Atlantic Coast Conference,,home,,8,17,7,10,1,7,0,0,0.32,154,Wake Forest Demon Deacons,,,,,68.0,67.0,1.0,22.0,46.0,29.0,38.0,25.0,58.0,7.0,28.0,11.0,13.0,9.0,29.0,38.0,12.0,3.0,1.0,8.0,15.0,22.0,62.0,10.0,30.0,13.0,17.0,13.0,26.0,7.0,18.0,58.0,25.0,13.0,11.0,28.0,7.0,9.0,29.0,38.0,8.0,12.0,2026-03-01T22:07:36.093220+00:00,espn,v1.0.0,22.0,29.0,46.0,38.0,,,,,,,,,49.1,53.4,43.1,25.0,84.6,48.3,22.4,23.7,76.3,62.7,108.4,106.8,1.6,12.8,62.7,-7.0,8.0,70.2,146.7,92.5,121.2,0.0,1.0,1.0,0.0,1.0,5.5,1.0,0.0,0.542,8-17,0.412,7-10,0.125,1-7,,0-0,2,0.32,0.392,-0.072,4.0,1,4,0.0,-8,0,69.8,80.8,-11.0,-9.2,49.44,50.7,39.14,21.06,42.68,34.14,57.86,33.26,66.74,14.06,104.24,120.82,-16.58,67.08,67.08,34.6,35.2,36.6,44.2,-2.0,-9.0,0.0,,,4.2,3.6,12.6,67.4,74.7,-7.3,-6.1,48.73,50.71,38.66,26.73,42.55,31.87,58.96,28.47,71.53,14.46,101.71,113.13,-11.42,66.15,66.15,32.3,33.4,33.1,40.7,-0.8,-7.3,0.2,,,4.4,3.5,12.3,4.45,7.2,14.08,,,,0.32,0.429,107.26,108.87,-1.61,50.23,15.39,66.2,-0.41176470588235264,,25.7,69.0,1.0,28,1,2026-03-01 22:07:36.093220+00:00,2026-02-25 23:00:00+00:00
103,401820764,2,2026-02-25 23:00:00+00:00,2026-02-25 03:00 PM PST,,False,True,post,False,0,Boston College Eagles,Wake Forest Demon Deacons,103,154,Atlantic Coast Conference,Atlantic Coast Conference,,,4.5,145.5,,,Draft Kings,WAKE -4.5,Boston College Eagles,Atlantic Coast Conference,,home,,8,17,7,10,1,7,0,0,0.32,154,Wake Forest Demon Deacons,,,,,68.0,67.0,1.0,22.0,46.0,29.0,38.0,25.0,58.0,7.0,28.0,11.0,13.0,9.0,29.0,38.0,12.0,3.0,1.0,8.0,15.0,22.0,62.0,10.0,30.0,13.0,17.0,13.0,26.0,7.0,18.0,58.0,25.0,13.0,11.0,28.0,7.0,9.0,29.0,38.0,8.0,12.0,2026-03-01T22:07:36.093220+00:00,espn,v1.0.0,22.0,29.0,46.0,38.0,,,,,,,,,49.1,53.4,43.1,25.0,84.6,48.3,22.4,23.7,76.3,62.7,108.4,106.8,1.6,12.8,62.7,-7.0,8.0,70.2,146.7,92.5,121.2,0.0,1.0,1.0,0.0,1.0,5.5,1.0,0.0,0.542,8-17,0.412,7-10,0.125,1-7,,0-0,2,0.32,0.392,-0.072,4.0,1,4,0.0,-8,0,69.8,80.8,-11.0,-9.2,49.44,50.7,39.14,21.06,42.68,34.14,57.86,33.26,66.74,14.06,104.24,120.82,-16.58,67.08,67.08,34.6,35.2,36.6,44.2,-2.0,-9.0,0.0,,,4.2,3.6,12.6,67.4,74.7,-7.3,-6.1,48.73,50.71,38.66,26.73,42.55,31.87,58.96,28.47,71.53,14.46,101.71,113.13,-11.42,66.15,66.15,32.3,33.4,33.1,40.7,-0.8,-7.3,0.2,,,4.4,3.5,12.3,4.45,7.2,14.08,,,,0.32,0.429,107.26,108.87,-1.61,50.23,15.39,66.2,-0.41176470588235264,,25.7,69.0,1.0,10824,1,2026-03-01 22:07:36.093220+00:00,2026-02-25 23:00:00+00:00
103,401820773,2,2026-02-28 19:10:00+00:00,2026-02-28 11:10 AM PST,,False,True,post,False,0,Miami Hurricanes,Boston College Eagles,2390,103,Atlantic Coast Conference,Atlantic Coast Conference,,,-15.5,143.5,,,Draft Kings,MIA -15.5,Boston College Eagles,Atlantic Coast Conference,,away,,9,17,8,10,1,7,0,0,0.346,2390,Miami Hurricanes,,,,,54.0,76.0,-22.0,19.0,35.0,36.0,40.0,20.0,50.0,5.0,22.0,9.0,12.0,9.0,19.0,28.0,9.0,7.0,1.0,18.0,15.0,29.0,58.0,7.0,20.0,11.0,18.0,13.0,22.0,11.0,13.0,50.0,20.0,12.0,9.0,22.0,5.0,9.0,19.0,28.0,18.0,9.0,2026-03-01T22:08:47.074128+00:00,espn,v1.0.0,36.0,19.0,40.0,35.0,,,,,,,,,45.0,48.8,40.0,22.7,75.0,44.0,24.0,32.1,67.9,64.3,84.0,118.2,-34.2,28.0,64.3,-17.0,-5.0,59.1,108.9,112.0,124.5,0.0,0.0,0.0,1.0,-15.0,-6.5,0.0,0.0,0.019,9-17,0.444,8-10,0.125,1-7,,0-0,2,0.346,0.398,-0.052,2.0,2,3,0.0,1,1,69.8,79.4,-9.6,-7.8,49.88,51.58,40.18,22.46,43.3,32.72,60.78,33.48,66.52,14.6,106.32,120.86,-14.54,65.74,65.74,32.4,37.4,35.6,43.8,-3.2,-6.4,0.2,1.0,5.5,3.4,3.2,12.8,66.1,74.1,-8.0,-6.8,48.88,50.7,40.32,24.37,42.73,30.37,60.18,28.21,71.79,14.66,101.57,113.91,-12.34,65.04,65.04,31.7,34.4,32.7,41.4,-1.0,-7.0,0.2,1.0,5.5,3.6,3.1,12.2,4.44,6.87,12.7,,,,0.346,0.5,93.36,112.0,-18.64,44.84,15.18,66.4,,-18.6375,29.0,59.4,1.0,29,1,2026-03-01 22:08:47.074128+00:00,2026-02-28 19:10:00+00:00
103,401820773,2,2026-02-28 19:10:00+00:00,2026-02-28 11:10 AM PST,,False,True,post,False,0,Miami Hurricanes,Boston College Eagles,2390,103,Atlantic Coast Conference,Atlantic Coast Conference,,,-15.5,143.5,,,Draft Kings,MIA -15.5,Boston College Eagles,Atlantic Coast Conference,,away,,9,17,8,10,1,7,0,0,0.346,2390,Miami Hurricanes,,,,,54.0,76.0,-22.0,19.0,35.0,36.0,40.0,20.0,50.0,5.0,22.0,9.0,12.0,9.0,19.0,28.0,9.0,7.0,1.0,18.0,15.0,29.0,58.0,7.0,20.0,11.0,18.0,13.0,22.0,11.0,13.0,50.0,20.0,12.0,9.0,22.0,5.0,9.0,19.0,28.0,18.0,9.0,2026-03-01T22:08:47.074128+00:00,espn,v1.0.0,36.0,19.0,40.0,35.0,,,,,,,,,45.0,48.8,40.0,22.7,75.0,44.0,24.0,32.1,67.9,64.3,84.0,118.2,-34.2,28.0,64.3,-17.0,-5.0,59.1,108.9,112.0,124.5,0.0,0.0,0.0,1.0,-15.0,-6.5,0.0,0.0,0.019,9-17,0.444,8-10,0.125,1-7,,0-0,2,0.346,0.398,-0.052,2.0,2,3,0.0,1,1,69.8,79.4,-9.6,-7.8,49.88,51.58,40.18,22.46,43.3,32.72,60.78,33.48,66.52,14.6,106.32,120.86,-14.54,65.74,65.74,32.4,37.4,35.6,43.8,-3.2,-6.4,0.2,1.0,5.5,3.4,3.2,12.8,66.1,74.1,-8.0,-6.8,48.88,50.7,40.32,24.37,42.73,30.37,60.18,28.21,71.79,14.66,101.57,113.91,-12.34,65.04,65.04,31.7,34.4,32.7,41.4,-1.0,-7.0,0.2,1.0,5.5,3.6,3.1,12.2,4.44,6.87,12.7,,,,0.346,0.5,93.36,112.0,-18.64,44.84,15.18,66.4,,-18.6375,29.0,59.4,1.0,10825,1,2026-03-01 22:08:47.074128+00:00,2026-02-28 19:10:00+00:00
103,401820786,2,2026-03-04 02:00:00+00:00,2026-03-03 06:00 PM PST,,False,True,post,False,0,Virginia Tech Hokies,Boston College Eagles,259,103,Atlantic Coast Conference,Atlantic Coast Conference,,,-11.5,142.5,,,Draft Kings,VT -11.5,Boston College Eagles,Atlantic Coast Conference,,away,,9,18,8,10,1,8,0,0,0.333,259,Virginia Tech Hokies,,,,,63.0,72.0,-9.0,24.0,39.0,35.0,37.0,27.0,64.0,5.0,22.0,4.0,10.0,12.0,24.0,36.0,9.0,6.0,2.0,8.0,16.0,23.0,53.0,11.0,24.0,15.0,18.0,6.0,26.0,12.0,14.0,64.0,27.0,10.0,4.0,22.0,5.0,12.0,24.0,36.0,8.0,9.0,2026-03-04T20:28:42.190846+00:00,espn,v1.0.0,35.0,24.0,37.0,39.0,,,,,,,,,46.1,46.1,42.2,22.7,40.0,34.4,15.6,33.3,66.7,64.4,97.8,111.8,-14.0,12.4,64.4,-11.0,2.0,74.5,121.1,108.7,114.9,0.0,0.0,0.0,0.0,-9.0,2.5,1.0,0.0,0.177,9-18,0.444,8-10,0.111,1-8,,0-0,4,0.333,0.384,-0.051,3.0,2,3,0.0,-1,-1,67.8,80.6,-12.8,-9.6,49.04,51.1,43.56,24.54,42.14,32.26,60.78,36.14,63.86,16.7,104.44,124.06,-19.62,64.9,64.9,29.4,38.4,36.0,44.6,-6.6,-6.2,0.2,0.5,-0.5,4.0,2.6,13.2,65.0,75.5,-10.5,-8.6,48.2,50.23,40.72,24.41,42.18,29.46,61.53,29.75,70.25,16.05,99.77,116.0,-16.23,65.1,65.1,30.8,34.2,34.1,41.4,-3.3,-7.2,0.1,0.5,-0.5,3.9,2.8,11.8,4.46,7.25,12.85,,,,0.333,0.5,92.32,112.69,-20.37,44.86,16.6,66.17,,-20.366666666666667,31.6,80.0,1.0,30,1,2026-03-04 20:28:42.190846+00:00,2026-03-04 02:00:00+00:00
103,401820786,2,2026-03-04 02:00:00+00:00,2026-03-03 06:00 PM PST,,False,True,post,False,0,Virginia Tech Hokies,Boston College Eagles,259,103,Atlantic Coast Conference,Atlantic Coast Conference,,,-11.5,142.5,,,Draft Kings,VT -11.5,Boston College Eagles,Atlantic Coast Conference,,away,,9,18,8,10,1,8,0,0,0.333,259,Virginia Tech Hokies,,,,,63.0,72.0,-9.0,24.0,39.0,35.0,37.0,27.0,64.0,5.0,22.0,4.0,10.0,12.0,24.0,36.0,9.0,6.0,2.0,8.0,16.0,23.0,53.0,11.0,24.0,15.0,18.0,6.0,26.0,12.0,14.0,64.0,27.0,10.0,4.0,22.0,5.0,12.0,24.0,36.0,8.0,9.0,2026-03-04T20:28:42.190846+00:00,espn,v1.0.0,35.0,24.0,37.0,39.0,,,,,,,,,46.1,46.1,42.2,22.7,40.0,34.4,15.6,33.3,66.7,64.4,97.8,111.8,-14.0,12.4,64.4,-11.0,2.0,74.5,121.1,108.7,114.9,0.0,0.0,0.0,0.0,-9.0,2.5,1.0,0.0,0.177,9-18,0.444,8-10,0.111,1-8,,0-0,4,0.333,0.384,-0.051,3.0,2,3,0.0,-1,-1,67.8,80.6,-12.8,-9.6,49.04,51.1,43.56,24.54,42.14,32.26,60.78,36.14,63.86,16.7,104.44,124.06,-19.62,64.9,64.9,29.4,38.4,36.0,44.6,-6.6,-6.2,0.2,0.5,-0.5,4.0,2.6,13.2,65.0,75.5,-10.5,-8.6,48.2,50.23,40.72,24.41,42.18,29.46,61.53,29.75,70.25,16.05,99.77,116.0,-16.23,65.1,65.1,30.8,34.2,34.1,41.4,-3.3,-7.2,0.1,0.5,-0.5,3.9,2.8,11.8,4.46,7.25,12.85,,,,0.333,0.5,92.32,112.69,-20.37,44.86,16.6,66.17,,-20.366666666666667,31.6,80.0,1.0,10826,1,2026-03-04 20:28:42.190846+00:00,2026-03-04 02:00:00+00:00
103,401831228,2,2025-11-23 23:30:00+00:00,2025-11-23 03:30 PM PST,,True,True,post,False,0,Boston College Eagles,Tulane Green Wave,103,2655,Atlantic Coast Conference,American Athletic Conference,,,,,,,,,Boston College Eagles,Atlantic Coast Conference,,home,,2,2,1,2,1,0,0,0,0.5,2655,Tulane Green Wave,,,,,90.0,93.0,-3.0,40.0,43.0,39.0,44.0,26.0,63.0,10.0,27.0,28.0,36.0,11.0,26.0,37.0,11.0,3.0,4.0,10.0,25.0,31.0,60.0,5.0,17.0,26.0,36.0,7.0,30.0,8.0,26.0,63.0,26.0,36.0,28.0,27.0,10.0,11.0,26.0,37.0,10.0,11.0,2026-03-01T21:41:38.865665+00:00,espn,v1.0.0,40.0,39.0,43.0,44.0,,,,,,,,,49.2,57.1,41.3,37.0,77.8,42.9,57.1,29.7,70.3,77.8,115.6,119.5,-3.9,12.8,77.8,1.0,-1.0,102.8,110.5,100.2,113.1,0.0,0.0,1.0,0.0,-3.0,,,,0.407,2-2,0.333,1-2,1.0,1-0,,0-0,1,0.5,0.536,-0.036,2.0,2,4,0.0,-1,0,61.75,60.5,1.25,1.25,43.42,46.72,45.68,25.02,38.7,20.75,70.55,32.47,67.53,16.82,96.55,95.18,1.38,63.65,63.65,33.5,28.25,29.0,31.5,4.5,-3.25,0.5,,,4.75,6.25,12.0,61.75,60.5,1.25,1.25,43.42,46.72,45.68,25.02,38.7,20.75,70.55,32.47,67.53,16.82,96.55,95.18,1.38,63.65,63.65,33.5,28.25,29.0,31.5,4.5,-3.25,0.5,,,4.75,6.25,12.0,4.98,6.46,14.76,,,,0.5,0.5,91.5,92.1,-0.6,41.23,18.5,62.2,-0.5999999999999996,,26.8,78.8,0.0,7,1,2026-03-01 21:41:38.865665+00:00,2025-11-23 23:30:00+00:00
