layer_name,scenario,market,status,hit_rate,lift,p_value,n,season_consistent,last_backtest_date,prune_reason,notes,registry_version_utc
opponent_bottom25_second_half_def,situational_blowout_win,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
opponent_conf_tourney_champ_fatigue,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
opponent_conf_tourney_champ_fatigue,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
opponent_conf_tourney_champ_fatigue,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
opponent_conf_tourney_runner_up_fatigue,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
opponent_conf_tourney_runner_up_fatigue,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
opponent_conf_tourney_runner_up_fatigue,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
opponent_high_tov_team_forces_turnovers,situational_blowout_win,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
opponent_on_win_streak,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
opponent_on_win_streak,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
opponent_poor_ft_team_draws_fouls,situational_blowout_win,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
opponent_prev_game_ot,situational_blowout_win,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
opponent_pseudo_road_neutral,situational_blowout_win,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
opponent_short_rotation,situational_blowout_win,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
opponent_short_rotation_fast_tempo,situational_blowout_win,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
opponent_top_25_ranked,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
opponent_top_25_ranked,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pace_mismatch_over,situational_over,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pei_gap_extreme,situational_blowout_win,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pei_gap_small,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pei_gap_small,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pei_gap_under_5,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,covered,pruned,0.5,,0.5,152,False,2026-03-12T18:00:37Z,negative_or_zero_lift,INCONCLUSIVE,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,ml_won,pruned,0.5,,0.5,152,False,2026-03-12T18:00:37Z,negative_or_zero_lift,INCONCLUSIVE,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,ml_won,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,ml_won,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,ml_won,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,ml_won,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,ml_won,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,ml_won,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,ml_won,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,ml_won,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,ml_won,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,total_covered,pruned,0.5394736842105263,,0.5,152,False,2026-03-12T18:00:37Z,negative_or_zero_lift,INCONCLUSIVE,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,total_covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,total_covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,total_covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,total_covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,total_covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,total_covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,total_covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,total_covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_enhancement_cutoff_None,pes_enhancement,total_covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_flip_cutoff_None,pes_flip,covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_flip_cutoff_None,pes_flip,ml_won,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_flip_cutoff_None,pes_flip,total_covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_full_base,pes_validation,covered,pruned,0.5,0.0,0.5,496,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,2026-03-12T18:00:37Z
pes_full_base,pes_validation,ml_won,pruned,0.5,0.0,0.5,496,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,2026-03-12T18:00:37Z
pes_full_base,pes_validation,total_covered,pruned,0.47580645161290325,0.0,0.5,496,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,2026-03-12T18:00:37Z
pes_full_pes_agrees,pes_validation,covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_full_pes_agrees,pes_validation,ml_won,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_full_pes_agrees,pes_validation,total_covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_full_pes_disagrees,pes_validation,covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_full_pes_disagrees,pes_validation,ml_won,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_full_pes_disagrees,pes_validation,total_covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_full_pes_neutral,pes_validation,covered,pruned,0.5,0.0,0.5,496,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,2026-03-12T18:00:37Z
pes_full_pes_neutral,pes_validation,ml_won,pruned,0.5,0.0,0.5,496,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,2026-03-12T18:00:37Z
pes_full_pes_neutral,pes_validation,total_covered,pruned,0.47580645161290325,0.0,0.5,496,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,2026-03-12T18:00:37Z
pes_tournament_base,pes_validation,covered,pruned,0.5,0.0,0.5,152,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,2026-03-12T18:00:37Z
pes_tournament_base,pes_validation,ml_won,pruned,0.5,0.0,0.5,152,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,2026-03-12T18:00:37Z
pes_tournament_base,pes_validation,total_covered,pruned,0.5394736842105263,0.0,0.5,152,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,2026-03-12T18:00:37Z
pes_tournament_pes_agrees,pes_validation,covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_tournament_pes_agrees,pes_validation,ml_won,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_tournament_pes_agrees,pes_validation,total_covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_tournament_pes_disagrees,pes_validation,covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_tournament_pes_disagrees,pes_validation,ml_won,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_tournament_pes_disagrees,pes_validation,total_covered,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pes_tournament_pes_neutral,pes_validation,covered,pruned,0.5,0.0,0.5,152,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,2026-03-12T18:00:37Z
pes_tournament_pes_neutral,pes_validation,ml_won,pruned,0.5,0.0,0.5,152,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,2026-03-12T18:00:37Z
pes_tournament_pes_neutral,pes_validation,total_covered,pruned,0.5394736842105263,0.0,0.5,152,False,2026-03-12T18:00:37Z,negative_or_zero_lift,FAILED,2026-03-12T18:00:37Z
possession_dominance_tournament,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
possession_dominance_tournament,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
possession_dominance_tournament,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pseudo_home_pod_game,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pseudo_home_pod_game,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pseudo_home_pod_game,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pseudo_road_opponent,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pseudo_road_opponent,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
pseudo_road_opponent,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
public_75pct_plus_rd1_favorite,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
public_75pct_plus_rd1_favorite,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
public_75pct_plus_rd1_favorite,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
public_80pct_plus_on_favorite,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rd1_both_fast_different_conf,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rd1_both_fast_different_conf,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rd1_both_fast_different_conf,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rd1_both_poor_defenses_neutral,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rd1_both_poor_defenses_neutral,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rd1_both_poor_defenses_neutral,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rd1_bye_advantage,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rd1_bye_advantage,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rd1_bye_advantage,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rd1_conf_tourney_champ_fatigue_under,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rd1_conf_tourney_champ_fatigue_under,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rd1_conf_tourney_champ_fatigue_under,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rd1_two_defensive_identity_teams,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rd1_two_defensive_identity_teams,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rd1_two_defensive_identity_teams,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rd2_both_survived_close_rd1,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rd2_both_survived_close_rd1,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rd2_both_survived_close_rd1,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rd2_rematch_same_conf,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rd2_rematch_same_conf,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rd2_rematch_same_conf,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rest_differential_2plus_days,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rest_differential_2plus_days,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rest_differential_2plus_days,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rested_team_opponent_game3_in3days,situational_blowout_win,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rested_underdog_fatigued_favorite,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rested_underdog_fatigued_favorite,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
rested_underdog_fatigued_favorite,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
revenge_game_large_prior_loss,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
revenge_spot,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
revenge_spot,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
reverse_line_movement,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
reverse_line_movement,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
reverse_line_movement_rd1,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
reverse_line_movement_rd1,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
reverse_line_movement_rd1,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
reverse_line_movement_underdog,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
sci_battle_tested_vs_untested,situational_blowout_win,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
seed_diff_misleads_efficiency,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
seed_diff_misleads_efficiency,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
seed_diff_misleads_efficiency,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
seed_efficiency_mismatch,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
seed_efficiency_mismatch,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
seed_efficiency_mismatch,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
six_eleven_matchup,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
six_eleven_matchup,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
six_eleven_matchup,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
team_elite_ft_drawing_opponent_foul_prone,situational_blowout_win,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
team_fast_opponent_transition_weak,situational_blowout_win,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
team_high_oreb_opponent_poor_dreb,situational_blowout_win,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
team_top25_fastbreak_opponent_bottom25_allowed,situational_blowout_win,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
third_meeting_same_conf,situational_blowout_under,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
third_meeting_underdog,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
third_meeting_underdog,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
travel_distance_gap,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
travel_distance_gap,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
travel_distance_gap,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
twelve_over_five_profile,upset_validation,ml,pruned,0.35,0.06548117154811711,0.33352556142682144,20,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_3pt_heavy_vs_poor_perimeter,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_3pt_vs_poor_perimeter,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_3pt_vs_poor_perimeter,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_coach_upset_history,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_coach_upset_history,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_coach_upset_history,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_elite_def_vs_favorite_halfcourt_struggles,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_elite_perimeter_scorer,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_elite_perimeter_scorer,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_elite_perimeter_scorer,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_elite_perimeter_scorer_vs_poor_perimeter_def,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
