event_id,team_id,game_datetime_utc,home_away,h1_pts,h2_pts,h1_pts_against,h2_pts_against,h1_margin,h2_margin,h1_ortg,h2_ortg,h1_drtg,h2_drtg,h1_pts_l5,h2_pts_l5,h1_pts_against_l5,h2_pts_against_l5,h1_margin_l5,h2_margin_l5,h1_pts_l10,h2_pts_l10,h1_pts_against_l10,h2_pts_against_l10,h1_margin_l10,h2_margin_l10,h2_comeback_rate,pipeline_run_id
401817682,2750,2026-02-26T00:00Z,away,16.0,,24.0,,-8.0,,132.9,,199.3,,34.5,42.0,37.5,39.5,-3.0,2.5,34.5,42.0,37.5,39.5,-3.0,2.5,,22422478712
401828933,2751,2026-02-18T01:30Z,home,42.0,50.0,40.0,42.0,2.0,8.0,129.5,154.2,123.4,129.5,,,,,,,,,,,,,,22422478712
401823803,2751,2026-02-22T01:00Z,away,28.0,42.0,28.0,37.0,0.0,5.0,84.4,126.6,84.4,111.5,42.0,50.0,40.0,42.0,2.0,8.0,42.0,50.0,40.0,42.0,2.0,8.0,,22422478712
401823832,2751,2026-02-25T02:00Z,away,30.0,32.0,32.0,40.0,-2.0,-8.0,95.3,101.7,101.7,127.1,35.0,46.0,34.0,39.5,1.0,6.5,35.0,46.0,34.0,39.5,1.0,6.5,,22422478712
401822947,2752,2026-02-17T23:30Z,home,42.0,39.0,43.0,38.0,-1.0,1.0,106.7,99.1,109.2,96.5,,,,,,,,,,,,,,22422478712
401822954,2752,2026-02-21T18:30Z,away,28.0,47.0,47.0,33.0,-19.0,14.0,83.8,140.6,140.6,98.7,42.0,39.0,43.0,38.0,-1.0,1.0,42.0,39.0,43.0,38.0,-1.0,1.0,,22422478712
401822958,2752,2026-02-26T00:30Z,away,2.0,,3.0,,-1.0,,133.3,,200.0,,35.0,43.0,45.0,35.5,-10.0,7.5,35.0,43.0,45.0,35.5,-10.0,7.5,,22422478712
401817672,2754,2026-02-18T23:30Z,home,52.0,54.0,38.0,44.0,14.0,10.0,148.7,154.4,108.6,125.8,,,,,,,,,,,,,,22422478712
401817680,2754,2026-02-22T19:00Z,home,35.0,29.0,15.0,43.0,20.0,-14.0,98.0,81.2,42.0,120.4,52.0,54.0,38.0,44.0,14.0,10.0,52.0,54.0,38.0,44.0,14.0,10.0,,22422478712
401817685,2754,2026-02-26T01:00Z,away,,,,,,,,,,,43.5,41.5,26.5,43.5,17.0,-2.0,43.5,41.5,26.5,43.5,17.0,-2.0,,22422478712
401827077,2755,2026-02-17T00:00Z,away,33.0,30.0,35.0,33.0,-2.0,-3.0,94.5,85.9,100.2,94.5,,,,,,,,,,,,,,22422478712
401827034,2755,2026-02-21T23:00Z,away,24.0,49.0,48.0,39.0,-24.0,10.0,66.3,135.3,132.5,107.7,33.0,30.0,35.0,33.0,-2.0,-3.0,33.0,30.0,35.0,33.0,-2.0,-3.0,,22422478712
401827098,2755,2026-02-24T02:00Z,home,38.0,45.0,36.0,26.0,2.0,19.0,96.6,114.4,91.6,66.1,28.5,39.5,41.5,36.0,-13.0,3.5,28.5,39.5,41.5,36.0,-13.0,3.5,,22422478712
401827107,2755,2026-02-26T22:00Z,home,,,,,,,,,,,31.67,41.33,39.67,32.67,-8.0,8.67,31.67,41.33,39.67,32.67,-8.0,8.67,0.667,22422478712
401808639,276,2026-02-17T00:00Z,home,48.0,36.0,35.0,45.0,13.0,-9.0,150.1,112.6,109.4,140.7,,,,,,,,,,,,,,22422478712
401808677,276,2026-02-19T23:30Z,away,41.0,53.0,52.0,41.0,-11.0,12.0,123.8,160.0,157.0,123.8,48.0,36.0,35.0,45.0,13.0,-9.0,48.0,36.0,35.0,45.0,13.0,-9.0,,22422478712
401808682,276,2026-02-21T18:00Z,away,24.0,51.0,36.0,43.0,-12.0,8.0,63.2,134.4,94.8,113.3,44.5,44.5,43.5,43.0,1.0,1.5,44.5,44.5,43.5,43.0,1.0,1.5,,22422478712
401808689,276,2026-02-25T00:00Z,home,49.0,48.0,42.0,46.0,7.0,2.0,139.2,136.4,119.3,130.7,37.67,46.67,41.0,43.0,-3.33,3.67,37.67,46.67,41.0,43.0,-3.33,3.67,0.667,22422478712
401827691,277,2026-02-19T01:30Z,home,21.0,35.0,31.0,30.0,-10.0,5.0,70.5,117.4,104.0,100.7,,,,,,,,,,,,,,22422478712
401827697,277,2026-02-21T22:00Z,away,25.0,29.0,30.0,30.0,-5.0,-1.0,81.6,94.6,97.9,97.9,21.0,35.0,31.0,30.0,-10.0,5.0,21.0,35.0,31.0,30.0,-10.0,5.0,,22422478712
401827702,277,2026-02-25T00:00Z,away,33.0,44.0,46.0,31.0,-13.0,13.0,91.3,121.7,127.3,85.8,23.0,32.0,30.5,30.0,-7.5,2.0,23.0,32.0,30.5,30.0,-7.5,2.0,,22422478712
401813430,2771,2026-02-21T01:00Z,home,32.0,34.0,37.0,29.0,-5.0,5.0,102.5,108.9,118.5,92.9,,,,,,,,,,,,,,22422478712
401824312,2771,2026-02-22T18:00Z,home,36.0,32.0,33.0,35.0,3.0,-3.0,98.2,87.3,90.0,95.5,32.0,34.0,37.0,29.0,-5.0,5.0,32.0,34.0,37.0,29.0,-5.0,5.0,,22422478712
401828933,278,2026-02-18T01:30Z,away,40.0,42.0,42.0,50.0,-2.0,-8.0,123.9,130.1,130.1,154.9,,,,,,,,,,,,,,22422478712
401828934,278,2026-02-22T01:00Z,home,44.0,34.0,32.0,48.0,12.0,-14.0,131.4,101.6,95.6,143.4,40.0,42.0,42.0,50.0,-2.0,-8.0,40.0,42.0,42.0,50.0,-2.0,-8.0,,22422478712
401828935,278,2026-02-25T02:00Z,away,39.0,31.0,32.0,42.0,7.0,-11.0,116.7,92.8,95.8,125.7,42.0,38.0,37.0,49.0,5.0,-11.0,42.0,38.0,37.0,49.0,5.0,-11.0,,22422478712
401829251,279,2026-02-19T02:30Z,away,40.0,30.0,51.0,36.0,-11.0,-6.0,119.7,89.8,152.6,107.7,,,,,,,,,,,,,,22422478712
401829255,279,2026-02-22T02:00Z,away,29.0,33.0,29.0,42.0,0.0,-9.0,95.0,108.1,95.0,137.6,40.0,30.0,51.0,36.0,-11.0,-6.0,40.0,30.0,51.0,36.0,-11.0,-6.0,,22422478712
401809100,28,2026-02-22T03:00Z,away,36.0,35.0,29.0,40.0,7.0,-5.0,116.4,113.2,93.8,129.4,,,,,,,,,,,,,,22422478712
401809101,28,2026-02-27T03:00Z,home,,,,,,,,,,,36.0,35.0,29.0,40.0,7.0,-5.0,36.0,35.0,29.0,40.0,7.0,-5.0,,22422478712
401812159,2803,2026-02-19T23:00Z,home,28.0,39.0,34.0,45.0,-6.0,-6.0,92.0,128.2,111.8,147.9,,,,,,,,,,,,,,22422478712
401812166,2803,2026-02-26T23:00Z,away,,,,,,,,,,,28.0,39.0,34.0,45.0,-6.0,-6.0,28.0,39.0,34.0,45.0,-6.0,-6.0,,22422478712
401806493,2815,2026-02-20T01:30Z,away,42.0,38.0,42.0,47.0,0.0,-9.0,106.3,96.2,106.3,119.0,,,,,,,,,,,,,,22422478712
401806498,2815,2026-02-21T21:00Z,away,29.0,28.0,31.0,41.0,-2.0,-13.0,87.2,84.2,93.2,123.3,42.0,38.0,42.0,47.0,0.0,-9.0,42.0,38.0,42.0,47.0,0.0,-9.0,,22422478712
401806503,2815,2026-02-27T01:30Z,home,,,,,,,,,,,35.5,33.0,36.5,44.0,-1.0,-11.0,35.5,33.0,36.5,44.0,-1.0,-11.0,,22422478712
401830307,282,2026-02-19T00:00Z,home,34.0,26.0,36.0,45.0,-2.0,-19.0,105.1,80.3,111.2,139.1,,,,,,,,,,,,,,22422478712
401830215,282,2026-02-22T01:00Z,away,25.0,45.0,39.0,48.0,-14.0,-3.0,69.9,125.8,109.1,134.2,34.0,26.0,36.0,45.0,-2.0,-19.0,34.0,26.0,36.0,45.0,-2.0,-19.0,,22422478712
401830313,282,2026-02-26T01:00Z,away,,,,,,,,,,,29.5,35.5,37.5,46.5,-8.0,-11.0,29.5,35.5,37.5,46.5,-8.0,-11.0,,22422478712
401808719,2837,2026-02-16T19:00Z,home,35.0,35.0,20.0,33.0,15.0,2.0,104.3,104.3,59.6,98.3,,,,,,,,,,,,,,22422478712
401808720,2837,2026-02-21T23:00Z,home,39.0,34.0,43.0,39.0,-4.0,-5.0,138.0,120.3,152.2,138.0,35.0,35.0,20.0,33.0,15.0,2.0,35.0,35.0,20.0,33.0,15.0,2.0,,22422478712
401808721,2837,2026-02-24T00:30Z,home,23.0,45.0,36.0,33.0,-13.0,12.0,72.5,141.8,113.4,104.0,37.0,34.5,31.5,36.0,5.5,-1.5,37.0,34.5,31.5,36.0,5.5,-1.5,,22422478712
401812409,284,2026-02-20T00:00Z,away,30.0,21.0,32.0,32.0,-2.0,-11.0,92.5,64.8,98.7,98.7,,,,,,,,,,,,,,22422478712
401812348,284,2026-02-21T19:00Z,home,32.0,45.0,24.0,44.0,8.0,1.0,93.3,131.3,70.0,128.4,30.0,21.0,32.0,32.0,-2.0,-11.0,30.0,21.0,32.0,32.0,-2.0,-11.0,,22422478712
401812399,284,2026-02-27T00:00Z,home,,,,,,,,,,,31.0,33.0,28.0,38.0,3.0,-5.0,31.0,33.0,28.0,38.0,3.0,-5.0,,22422478712
401805201,2856,2026-02-20T01:00Z,away,22.0,24.0,29.0,36.0,-7.0,-12.0,65.7,71.7,86.6,107.5,,,,,,,,,,,,,,22422478712
401805207,2856,2026-02-27T03:00Z,home,,,,,,,,,,,22.0,24.0,29.0,36.0,-7.0,-12.0,22.0,24.0,29.0,36.0,-7.0,-12.0,,22422478712
401817671,2870,2026-02-19T00:00Z,away,33.0,38.0,42.0,45.0,-9.0,-7.0,93.4,107.5,118.8,127.3,,,,,,,,,,,,,,22422478712
401817678,2870,2026-02-22T19:00Z,away,43.0,49.0,40.0,46.0,3.0,3.0,114.5,130.5,106.5,122.5,33.0,38.0,42.0,45.0,-9.0,-7.0,33.0,38.0,42.0,45.0,-9.0,-7.0,,22422478712
401817682,2870,2026-02-26T00:00Z,home,24.0,,16.0,,8.0,,189.6,,126.4,,38.0,43.5,41.0,45.5,-3.0,-2.0,38.0,43.5,41.0,45.5,-3.0,-2.0,,22422478712
401807749,288,2026-02-19T00:30Z,away,36.0,39.0,28.0,44.0,8.0,-5.0,113.6,123.0,88.3,138.8,,,,,,,,,,,,,,22422478712
401807754,288,2026-02-21T22:30Z,home,24.0,49.0,26.0,25.0,-2.0,24.0,78.7,160.8,85.3,82.0,36.0,39.0,28.0,44.0,8.0,-5.0,36.0,39.0,28.0,44.0,8.0,-5.0,,22422478712
401807761,288,2026-02-26T00:00Z,away,33.0,,44.0,,-11.0,,203.7,,271.6,,30.0,44.0,27.0,34.5,3.0,9.5,30.0,44.0,27.0,34.5,3.0,9.5,,22422478712
401812158,2885,2026-02-20T00:00Z,home,42.0,21.0,32.0,49.0,10.0,-28.0,142.3,71.1,108.4,166.0,,,,,,,,,,,,,,22422478712
401812165,2885,2026-02-22T00:00Z,home,30.0,34.0,30.0,40.0,0.0,-6.0,96.2,109.0,96.2,128.3,42.0,21.0,32.0,49.0,10.0,-28.0,42.0,21.0,32.0,49.0,10.0,-28.0,,22422478712
401808678,290,2026-02-20T01:00Z,away,27.0,37.0,37.0,29.0,-10.0,8.0,79.9,109.5,109.5,85.8,,,,,,,,,,,,,,22422478712
401808681,290,2026-02-21T18:00Z,away,33.0,41.0,40.0,49.0,-7.0,-8.0,94.2,117.1,114.2,139.9,27.0,37.0,37.0,29.0,-10.0,8.0,27.0,37.0,37.0,29.0,-10.0,8.0,,22422478712
401808692,290,2026-02-26T01:00Z,away,,,,,,,,,,,30.0,39.0,38.5,39.0,-8.5,0.0,30.0,39.0,38.5,39.0,-8.5,0.0,,22422478712
401818430,2900,2026-02-21T23:00Z,away,39.0,41.0,37.0,45.0,2.0,-4.0,115.0,120.9,109.1,132.7,,,,,,,,,,,,,,22422478712
401818432,2900,2026-02-27T02:00Z,home,,,,,,,,,,,39.0,41.0,37.0,45.0,2.0,-4.0,39.0,41.0,37.0,45.0,2.0,-4.0,,22422478712
401823953,2908,2026-02-19T23:30Z,away,27.0,37.0,30.0,38.0,-3.0,-1.0,79.8,109.3,88.7,112.3,,,,,,,,,,,,,,22422478712
401823955,2908,2026-02-21T22:05Z,home,47.0,29.0,34.0,40.0,13.0,-11.0,146.5,90.4,106.0,124.7,27.0,37.0,30.0,38.0,-3.0,-1.0,27.0,37.0,30.0,38.0,-3.0,-1.0,,22422478712
401823960,2908,2026-02-27T00:00Z,away,,,,,,,,,,,37.0,33.0,32.0,39.0,5.0,-6.0,37.0,33.0,32.0,39.0,5.0,-6.0,,22422478712
401808914,2916,2026-02-17T00:30Z,home,28.0,36.0,39.0,39.0,-11.0,-3.0,87.5,112.5,121.9,121.9,,,,,,,,,,,,,,22422478712
401808720,2916,2026-02-21T23:00Z,away,43.0,39.0,39.0,34.0,4.0,5.0,150.8,136.7,136.7,119.2,28.0,36.0,39.0,39.0,-11.0,-3.0,28.0,36.0,39.0,39.0,-11.0,-3.0,,22422478712
401808945,2916,2026-02-24T00:30Z,away,23.0,26.0,18.0,36.0,5.0,-10.0,77.2,87.2,60.4,120.8,35.5,37.5,39.0,36.5,-3.5,1.0,35.5,37.5,39.0,36.5,-3.5,1.0,,22422478712
401808983,292,2026-02-17T00:30Z,home,32.0,38.0,30.0,35.0,2.0,3.0,108.3,128.6,101.5,118.4,,,,,,,,,,,,,,22422478712
401808964,292,2026-02-21T21:30Z,away,46.0,50.0,26.0,49.0,20.0,1.0,142.9,155.4,80.8,152.3,32.0,38.0,30.0,35.0,2.0,3.0,32.0,38.0,30.0,35.0,2.0,3.0,,22422478712
401808887,292,2026-02-24T00:30Z,away,22.0,46.0,34.0,41.0,-12.0,5.0,64.3,134.3,99.3,119.7,39.0,44.0,28.0,42.0,11.0,2.0,39.0,44.0,28.0,42.0,11.0,2.0,,22422478712
401823743,2934,2026-02-20T03:00Z,away,23.0,42.0,43.0,50.0,-20.0,-8.0,59.8,109.3,111.9,130.1,,,,,,,,,,,,,,22422478712
401823185,2934,2026-02-22T02:30Z,home,42.0,38.0,41.0,47.0,1.0,-9.0,114.9,103.9,112.1,128.6,23.0,42.0,43.0,50.0,-20.0,-8.0,23.0,42.0,43.0,50.0,-20.0,-8.0,,22422478712
401809101,2934,2026-02-27T03:00Z,away,,,,,,,,,,,32.5,40.0,42.0,48.5,-9.5,-8.5,32.5,40.0,42.0,48.5,-9.5,-8.5,,22422478712
401807748,294,2026-02-19T00:00Z,away,42.0,42.0,46.0,40.0,-4.0,2.0,128.4,128.4,140.6,122.2,,,,,,,,,,,,,,22422478712
401807751,294,2026-02-22T00:00Z,home,28.0,33.0,33.0,32.0,-5.0,1.0,93.1,109.8,109.8,106.5,42.0,42.0,46.0,40.0,-4.0,2.0,42.0,42.0,46.0,40.0,-4.0,2.0,,22422478712
401807762,294,2026-02-27T00:00Z,home,,,,,,,,,,,35.0,37.5,39.5,36.0,-4.5,1.5,35.0,37.5,39.5,36.0,-4.5,1.5,,22422478712
401808640,295,2026-02-16T22:00Z,home,34.0,49.0,33.0,39.0,1.0,10.0,102.3,147.5,99.3,117.4,,,,,,,,,,,,,,22422478712
401808684,295,2026-02-21T20:00Z,away,47.0,34.0,40.0,46.0,7.0,-12.0,117.7,85.1,100.2,115.2,34.0,49.0,33.0,39.0,1.0,10.0,34.0,49.0,33.0,39.0,1.0,10.0,,22422478712
401808689,295,2026-02-25T00:00Z,away,42.0,46.0,49.0,48.0,-7.0,-2.0,115.4,126.4,134.6,131.9,40.5,41.5,36.5,42.5,4.0,-1.0,40.5,41.5,36.5,42.5,4.0,-1.0,,22422478712
401809118,299,2026-02-20T03:00Z,home,20.0,38.0,24.0,45.0,-4.0,-7.0,54.4,103.4,65.3,122.5,,,,,,,,,,,,,,22422478712
401823269,299,2026-02-22T02:00Z,home,38.0,38.0,46.0,32.0,-8.0,6.0,108.0,108.0,130.8,91.0,20.0,38.0,24.0,45.0,-4.0,-7.0,20.0,38.0,24.0,45.0,-4.0,-7.0,,22422478712
401809163,299,2026-02-27T03:00Z,away,,,,,,,,,,,29.0,38.0,35.0,38.5,-6.0,-0.5,29.0,38.0,35.0,38.5,-6.0,-0.5,,22422478712
401825527,30,2026-02-19T03:00Z,home,32.0,33.0,54.0,47.0,-22.0,-14.0,89.1,91.9,150.4,130.9,,,,,,,,,,,,,,22422478712
401825533,30,2026-02-21T21:00Z,home,32.0,38.0,35.0,36.0,-3.0,2.0,93.3,110.9,102.1,105.0,32.0,33.0,54.0,47.0,-22.0,-14.0,32.0,33.0,54.0,47.0,-22.0,-14.0,,22422478712
401825539,30,2026-02-25T04:00Z,away,29.0,33.0,38.0,43.0,-9.0,-10.0,90.6,103.1,118.7,134.3,32.0,35.5,44.5,41.5,-12.5,-6.0,32.0,35.5,44.5,41.5,-12.5,-6.0,,22422478712
401809118,300,2026-02-20T03:00Z,away,24.0,45.0,20.0,38.0,4.0,7.0,66.3,124.2,55.2,104.9,,,,,,,,,,,,,,22422478712
401809100,300,2026-02-22T03:00Z,home,29.0,40.0,36.0,35.0,-7.0,5.0,90.5,124.8,112.4,109.2,24.0,45.0,20.0,38.0,4.0,7.0,24.0,45.0,20.0,38.0,4.0,7.0,,22422478712
401809119,300,2026-02-27T03:00Z,away,,,,,,,,,,,26.5,42.5,28.0,36.5,-1.5,6.0,26.5,42.5,28.0,36.5,-1.5,6.0,,22422478712
401829254,301,2026-02-21T23:00Z,home,32.0,33.0,38.0,39.0,-6.0,-6.0,105.4,108.7,125.2,128.5,,,,,,,,,,,,,,22422478712
401829261,301,2026-02-26T03:00Z,away,,,,,,,,,,,32.0,33.0,38.0,39.0,-6.0,-6.0,32.0,33.0,38.0,39.0,-6.0,-6.0,,22422478712
401809135,302,2026-02-20T03:00Z,away,50.0,42.0,36.0,57.0,14.0,-15.0,151.3,127.1,109.0,172.5,,,,,,,,,,,,,,22422478712
401809136,302,2026-02-21T22:00Z,away,37.0,41.0,31.0,42.0,6.0,-1.0,99.8,110.6,83.6,113.3,50.0,42.0,36.0,57.0,14.0,-15.0,50.0,42.0,36.0,57.0,14.0,-15.0,,22422478712
401809137,302,2026-02-27T02:00Z,home,,,,,,,,,,,43.5,41.5,33.5,49.5,10.0,-8.0,43.5,41.5,33.5,49.5,10.0,-8.0,,22422478712
401808497,304,2026-02-20T02:00Z,home,39.0,34.0,37.0,32.0,2.0,2.0,115.6,100.8,109.7,94.8,,,,,,,,,,,,,,22422478712
401808498,304,2026-02-21T23:00Z,home,50.0,41.0,30.0,46.0,20.0,-5.0,138.0,113.1,82.8,126.9,39.0,34.0,37.0,32.0,2.0,2.0,39.0,34.0,37.0,32.0,2.0,2.0,,22422478712
401822951,305,2026-02-19T01:00Z,away,33.0,36.0,35.0,22.0,-2.0,14.0,102.4,111.7,108.6,68.3,,,,,,,,,,,,,,22422478712
401822955,305,2026-02-22T01:15Z,home,35.0,33.0,38.0,33.0,-3.0,0.0,103.6,97.7,112.5,97.7,33.0,36.0,35.0,22.0,-2.0,14.0,33.0,36.0,35.0,22.0,-2.0,14.0,,22422478712
401822960,305,2026-02-26T02:00Z,away,,,,,,,,,,,34.0,34.5,36.5,27.5,-2.5,7.0,34.0,34.5,36.5,27.5,-2.5,7.0,,22422478712
401805201,3084,2026-02-20T01:00Z,home,29.0,36.0,22.0,24.0,7.0,12.0,92.0,114.2,69.8,76.1,,,,,,,,,,,,,,22422478712
401805204,3084,2026-02-21T20:00Z,away,27.0,39.0,32.0,22.0,-5.0,17.0,84.8,122.5,100.5,69.1,29.0,36.0,22.0,24.0,7.0,12.0,29.0,36.0,22.0,24.0,7.0,12.0,,22422478712
401805206,3084,2026-02-27T01:00Z,home,,,,,,,,,,,28.0,37.5,27.0,23.0,1.0,14.5,28.0,37.5,27.0,23.0,1.0,14.5,,22422478712
401808640,309,2026-02-16T22:00Z,away,33.0,39.0,34.0,49.0,-1.0,-10.0,101.5,120.0,104.6,150.8,,,,,,,,,,,,,,22422478712
401808679,309,2026-02-20T01:00Z,home,33.0,29.0,36.0,43.0,-3.0,-14.0,97.3,85.5,106.1,126.8,33.0,39.0,34.0,49.0,-1.0,-10.0,33.0,39.0,34.0,49.0,-1.0,-10.0,,22422478712
401808686,309,2026-02-21T18:00Z,home,34.0,33.0,18.0,36.0,16.0,-3.0,116.5,113.1,61.7,123.4,33.0,34.0,35.0,46.0,-2.0,-12.0,33.0,34.0,35.0,46.0,-2.0,-12.0,,22422478712
401808691,309,2026-02-25T00:00Z,away,23.0,36.0,27.0,51.0,-4.0,-15.0,81.4,127.4,95.5,180.5,33.33,33.67,29.33,42.67,4.0,-9.0,33.33,33.67,29.33,42.67,4.0,-9.0,0.0,22422478712
401805200,3101,2026-02-20T01:00Z,away,26.0,24.0,33.0,30.0,-7.0,-6.0,87.7,81.0,111.3,101.2,,,,,,,,,,,,,,22422478712
401805203,3101,2026-02-21T22:00Z,away,32.0,48.0,32.0,40.0,0.0,8.0,100.3,150.5,100.3,125.4,26.0,24.0,33.0,30.0,-7.0,-6.0,26.0,24.0,33.0,30.0,-7.0,-6.0,,22422478712
401805205,3101,2026-02-27T02:00Z,home,,,,,,,,,,,29.0,36.0,32.5,35.0,-3.5,1.0,29.0,36.0,32.5,35.0,-3.5,1.0,,22422478712
401812164,311,2026-02-21T21:00Z,away,30.0,31.0,25.0,33.0,5.0,-2.0,94.4,97.5,78.7,103.8,,,,,,,,,,,,,,22422478712
401812167,311,2026-02-26T23:30Z,away,,,,,,,,,,,30.0,31.0,25.0,33.0,5.0,-2.0,30.0,31.0,25.0,33.0,5.0,-2.0,,22422478712
401823851,314,2026-02-21T00:00Z,home,29.0,32.0,31.0,30.0,-2.0,2.0,77.1,85.1,82.4,79.7,,,,,,,,,,,,,,22422478712
401824312,314,2026-02-22T18:00Z,away,33.0,35.0,36.0,32.0,-3.0,3.0,90.4,95.8,98.6,87.6,29.0,32.0,31.0,30.0,-2.0,2.0,29.0,32.0,31.0,30.0,-2.0,2.0,,22422478712
401813393,315,2026-02-21T00:00Z,away,31.0,32.0,31.0,45.0,0.0,-13.0,89.4,92.3,89.4,129.8,,,,,,,,,,,,,,22422478712
401813394,315,2026-02-22T17:00Z,away,28.0,34.0,27.0,40.0,1.0,-6.0,83.8,101.7,80.8,119.7,31.0,32.0,31.0,45.0,0.0,-13.0,31.0,32.0,31.0,45.0,0.0,-13.0,,22422478712
401824394,322,2026-02-18T23:00Z,away,33.0,53.0,49.0,34.0,-16.0,19.0,91.9,147.6,136.5,94.7,,,,,,,,,,,,,,22422478712
401828679,322,2026-02-22T17:00Z,home,31.0,30.0,34.0,41.0,-3.0,-11.0,108.7,105.2,119.2,143.8,33.0,53.0,49.0,34.0,-16.0,19.0,33.0,53.0,49.0,34.0,-16.0,19.0,,22422478712
401829410,322,2026-02-26T00:00Z,away,26.0,,23.0,,3.0,,193.5,,171.1,,32.0,41.5,41.5,37.5,-9.5,4.0,32.0,41.5,41.5,37.5,-9.5,4.0,,22422478712
401808675,324,2026-02-19T00:00Z,home,32.0,33.0,32.0,35.0,0.0,-2.0,98.9,102.0,98.9,108.2,,,,,,,,,,,,,,22422478712
401808682,324,2026-02-21T18:00Z,home,36.0,43.0,24.0,51.0,12.0,-8.0,98.7,117.9,65.8,139.8,32.0,33.0,32.0,35.0,0.0,-2.0,32.0,33.0,32.0,35.0,0.0,-2.0,,22422478712
401808688,324,2026-02-25T00:30Z,away,30.0,46.0,28.0,43.0,2.0,3.0,90.1,138.1,84.1,129.1,34.0,38.0,28.0,43.0,6.0,-5.0,34.0,38.0,28.0,43.0,6.0,-5.0,,22422478712
401817672,325,2026-02-18T23:30Z,away,38.0,44.0,52.0,54.0,-14.0,-10.0,110.4,127.8,151.1,156.9,,,,,,,,,,,,,,22422478712
401817678,325,2026-02-22T19:00Z,home,40.0,46.0,43.0,49.0,-3.0,-3.0,105.5,121.4,113.5,129.3,38.0,44.0,52.0,54.0,-14.0,-10.0,38.0,44.0,52.0,54.0,-14.0,-10.0,,22422478712
401817681,325,2026-02-26T00:00Z,home,13.0,,27.0,,-14.0,,109.4,,227.3,,39.0,45.0,47.5,51.5,-8.5,-6.5,39.0,45.0,47.5,51.5,-8.5,-6.5,,22422478712
401808680,326,2026-02-20T01:00Z,away,40.0,35.0,33.0,42.0,7.0,-7.0,110.3,96.5,91.0,115.8,,,,,,,,,,,,,,22422478712
401808686,326,2026-02-21T18:00Z,away,18.0,36.0,34.0,33.0,-16.0,3.0,60.1,120.2,113.5,110.1,40.0,35.0,33.0,42.0,7.0,-7.0,40.0,35.0,33.0,42.0,7.0,-7.0,,22422478712
401823830,328,2026-02-19T03:30Z,home,30.0,45.0,23.0,33.0,7.0,12.0,100.5,150.7,77.0,110.5,,,,,,,,,,,,,,22422478712
401829319,328,2026-02-22T03:00Z,away,40.0,37.0,38.0,42.0,2.0,-5.0,117.0,108.3,111.2,122.9,30.0,45.0,23.0,33.0,7.0,12.0,30.0,45.0,23.0,33.0,7.0,12.0,,22422478712
401823784,328,2026-02-26T04:00Z,away,,,,,,,,,,,35.0,41.0,30.5,37.5,4.5,3.5,35.0,41.0,30.5,37.5,4.5,3.5,,22422478712
401808466,331,2026-02-20T03:00Z,away,57.0,45.0,39.0,55.0,18.0,-10.0,156.4,123.5,107.0,150.9,,,,,,,,,,,,,,22422478712
401808467,331,2026-02-21T22:00Z,away,31.0,36.0,30.0,25.0,1.0,11.0,94.4,109.6,91.4,76.1,57.0,45.0,39.0,55.0,18.0,-10.0,57.0,45.0,39.0,55.0,18.0,-10.0,,22422478712
401808468,331,2026-02-27T02:00Z,home,,,,,,,,,,,44.0,40.5,34.5,40.0,9.5,0.5,44.0,40.5,34.5,40.0,9.5,0.5,,22422478712
401808244,333,2026-02-19T00:00Z,home,47.0,48.0,57.0,38.0,-10.0,10.0,109.4,111.7,132.6,88.4,,,,,,,,,,,,,,22422478712
401808252,333,2026-02-21T23:00Z,away,43.0,47.0,40.0,43.0,3.0,4.0,124.1,135.7,115.5,124.1,47.0,48.0,57.0,38.0,-10.0,10.0,47.0,48.0,57.0,38.0,-10.0,10.0,,22422478712
401808263,333,2026-02-26T02:00Z,home,,,,,,,,,,,45.0,47.5,48.5,40.5,-3.5,7.0,45.0,47.5,48.5,40.5,-3.5,7.0,,22422478712
401804935,338,2026-02-19T01:00Z,away,44.0,47.0,34.0,53.0,10.0,-6.0,125.8,134.4,97.2,151.5,,,,,,,,,,,,,,22422478712
401804940,338,2026-02-21T22:00Z,home,23.0,35.0,25.0,30.0,-2.0,5.0,68.7,104.6,74.7,89.7,44.0,47.0,34.0,53.0,10.0,-6.0,44.0,47.0,34.0,53.0,10.0,-6.0,,22422478712
401804949,338,2026-02-27T00:00Z,home,,,,,,,,,,,33.5,41.0,29.5,41.5,4.0,-0.5,33.5,41.0,29.5,41.5,4.0,-0.5,,22422478712
401830305,339,2026-02-19T01:00Z,home,23.0,23.0,38.0,46.0,-15.0,-23.0,72.4,72.4,119.6,144.8,,,,,,,,,,,,,,22422478712
401830309,339,2026-02-21T21:00Z,away,36.0,39.0,37.0,51.0,-1.0,-12.0,99.1,107.4,101.9,140.4,23.0,23.0,38.0,46.0,-15.0,-23.0,23.0,23.0,38.0,46.0,-15.0,-23.0,,22422478712
401830216,339,2026-02-26T00:30Z,away,0.0,,3.0,,-3.0,,0.0,,600.0,,29.5,31.0,37.5,48.5,-8.0,-17.5,29.5,31.0,37.5,48.5,-8.0,-17.5,,22422478712
401808242,344,2026-02-19T02:00Z,home,49.0,42.0,33.0,52.0,16.0,-10.0,147.4,126.4,99.3,156.4,,,,,,,,,,,,,,22422478712
