event_id,game_datetime_utc,game_datetime_pst,venue,neutral_site,completed,state,is_ot,num_ot,home_team,away_team,home_team_id,away_team_id,home_conference,away_conference,home_rank,away_rank,spread,over_under,home_ml,away_ml,odds_provider,odds_details,team_id,team,conference,conf_id,home_away,rank,wins,losses,home_wins,home_losses,away_wins,away_losses,conf_wins,conf_losses,win_pct,opponent_id,opponent,opp_conference,opp_rank,opp_wins,opp_losses,points_for,points_against,margin,h1_pts,h2_pts,h1_pts_against,h2_pts_against,fgm,fga,tpm,tpa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf,opp_fgm,opp_fga,opp_tpm,opp_tpa,opp_ftm,opp_fta,opp_orb,opp_drb,opp_tov,opp_pf,FGA,FGM,FTA,FTM,TPA,TPM,ORB,DRB,RB,TO,AST,pulled_at_utc,source,parse_version,home_h1,away_h1,home_h2,away_h2,efg_pct,ts_pct,fg_pct,three_pct,ft_pct,three_par,ftr,orb_pct,drb_pct,poss,ortg,drtg,net_rtg,tov_pct,pace,h1_margin,h2_margin,h1_ortg,h2_ortg,h1_drtg,h2_drtg,dead_spread_flag,win,close_game_flag,blowout_flag,margin_capped,cover_margin,cover,ats_push,pythagorean_win_pct,record,home_win_pct,home_record,away_win_pct,away_record,conf_win_pct,conf_record,conf_rank,actual_win_pct_season,pyth_win_pct_season,luck_score,rest_days,games_l7,games_l14,fatigue_index,win_streak,cover_streak,points_for_l5,points_against_l5,margin_l5,margin_capped_l5,efg_pct_l5,ts_pct_l5,three_par_l5,ftr_l5,fg_pct_l5,three_pct_l5,ft_pct_l5,orb_pct_l5,drb_pct_l5,tov_pct_l5,ortg_l5,drtg_l5,net_rtg_l5,poss_l5,pace_l5,h1_pts_l5,h2_pts_l5,h1_pts_against_l5,h2_pts_against_l5,h1_margin_l5,h2_margin_l5,win_l5,cover_l5,cover_margin_l5,stl_l5,blk_l5,ast_l5,points_for_l10,points_against_l10,margin_l10,margin_capped_l10,efg_pct_l10,ts_pct_l10,three_par_l10,ftr_l10,fg_pct_l10,three_pct_l10,ft_pct_l10,orb_pct_l10,drb_pct_l10,tov_pct_l10,ortg_l10,drtg_l10,net_rtg_l10,poss_l10,pace_l10,h1_pts_l10,h2_pts_l10,h1_pts_against_l10,h2_pts_against_l10,h1_margin_l10,h2_margin_l10,win_l10,cover_l10,cover_margin_l10,stl_l10,blk_l10,ast_l10,efg_std_l10,three_pct_std_l10,net_rtg_std_l10,cover_rate_l10,cover_rate_season,ats_margin_l10,close_win_pct_season,close_game_win_pct,ha_ortg_l10,ha_drtg_l10,ha_net_rtg_l10,ha_efg_pct_l10,ha_tov_pct_l10,ha_pace_l10,home_net_rtg_season,away_net_rtg_season,true_orb_pct,true_drb_pct,_improved,opp_avg_ortg_season,opp_avg_drtg_season,opp_avg_net_rtg_season,opp_avg_efg_season,opp_avg_pace_season,opp_avg_ortg_l5,opp_avg_drtg_l5,opp_avg_net_rtg_l5,opp_avg_efg_l5,opp_avg_pace_l5,opp_avg_ortg_l10,opp_avg_drtg_l10,opp_avg_net_rtg_l10,opp_avg_efg_l10,opp_avg_pace_l10,efg_vs_opp_season,orb_vs_opp_season,drb_vs_opp_season,tov_vs_opp_season,ftr_vs_opp_season,efg_vs_opp_l5,orb_vs_opp_l5,drb_vs_opp_l5,tov_vs_opp_l5,ftr_vs_opp_l5,efg_vs_opp_l10,orb_vs_opp_l10,drb_vs_opp_l10,tov_vs_opp_l10,ftr_vs_opp_l10,adj_pace,adj_ortg,adj_drtg,adj_net_rtg,perf_vs_exp_ortg,perf_vs_exp_drtg,perf_vs_exp_def,perf_vs_exp_net,ortg_wtd_off_l5,efg_pct_wtd_off_l5,ts_pct_wtd_off_l5,fg_pct_wtd_off_l5,three_pct_wtd_off_l5,h1_ortg_wtd_off_l5,h2_ortg_wtd_off_l5,points_for_wtd_off_l5,fgm_wtd_off_l5,fga_wtd_off_l5,tpm_wtd_off_l5,tpa_wtd_off_l5,ftm_wtd_off_l5,fta_wtd_off_l5,ast_wtd_off_l5,three_par_wtd_off_l5,drtg_wtd_def_l5,h1_drtg_wtd_def_l5,h2_drtg_wtd_def_l5,points_against_wtd_def_l5,stl_wtd_def_l5,blk_wtd_def_l5,tov_pct_wtd_def_l5,net_rtg_wtd_qual_l5,margin_wtd_qual_l5,margin_capped_wtd_qual_l5,orb_pct_wtd_qual_l5,drb_pct_wtd_qual_l5,poss_wtd_qual_l5,pace_wtd_qual_l5,h1_margin_wtd_qual_l5,h2_margin_wtd_qual_l5,cover_margin_wtd_qual_l5,win_wtd_qual_l5,cover_wtd_qual_l5,perf_vs_exp_ortg_l5,perf_vs_exp_def_l5,perf_vs_exp_net_l5,ortg_wtd_off_l10,efg_pct_wtd_off_l10,ts_pct_wtd_off_l10,fg_pct_wtd_off_l10,three_pct_wtd_off_l10,h1_ortg_wtd_off_l10,h2_ortg_wtd_off_l10,points_for_wtd_off_l10,fgm_wtd_off_l10,fga_wtd_off_l10,tpm_wtd_off_l10,tpa_wtd_off_l10,ftm_wtd_off_l10,fta_wtd_off_l10,ast_wtd_off_l10,three_par_wtd_off_l10,drtg_wtd_def_l10,h1_drtg_wtd_def_l10,h2_drtg_wtd_def_l10,points_against_wtd_def_l10,stl_wtd_def_l10,blk_wtd_def_l10,tov_pct_wtd_def_l10,net_rtg_wtd_qual_l10,margin_wtd_qual_l10,margin_capped_wtd_qual_l10,orb_pct_wtd_qual_l10,drb_pct_wtd_qual_l10,poss_wtd_qual_l10,pace_wtd_qual_l10,h1_margin_wtd_qual_l10,h2_margin_wtd_qual_l10,cover_margin_wtd_qual_l10,win_wtd_qual_l10,cover_wtd_qual_l10,perf_vs_exp_ortg_l10,perf_vs_exp_def_l10,perf_vs_exp_net_l10,cover_wtd_qual_rate_l5,cover_wtd_qual_rate_l10,momentum_score,form_rating,t_tournament_dna_score,t_dna_efg_diff,t_dna_tov_diff,t_dna_away_win_pct,t_dna_sos_net_rtg,t_suffocation_rating,t_suf_adj_drtg,t_suf_drb_pct,t_suf_tov_forced_vs,t_momentum_quality_rating,t_mom_three_gap,t_mom_opp_q_trend,t_mom_net_rtg_trend,t_mom_tov_trend,t_regression_risk_flag,t_offensive_identity_score,t_offensive_archetype,t_oi_adj_ortg,t_oi_efg_vs_opp,t_oi_efg_std,t_star_reliance_risk,t_star_danger_flag,t_star_entropy,t_star_top_usage,t_star_top_share,t_star_2nd3rd_share,t_readiness_composite,conference_name,pipeline_run_id
401822957,2026-02-25T00:00Z,2026-02-24 04:00 PM PST,,False,False,pre,False,0,Georgetown Hoyas,Marquette Golden Eagles,46,269,Big 12,Big 12,,,-2.5,150.5,,,Draft Kings,GTWN -2.5,269,Marquette Golden Eagles,Big 12,,away,,0,0,0,0,0,0,0,0,,46,Georgetown Hoyas,,,,,,,,,,,,,,,,,,,,34.6,15.6,9.1,3.1,,,,,,,,,,,,,,,,,,,,,34.6,,15.6,2026-02-24T23:50:36.125866+00:00,espn,v1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0-0,,0-0,,0-0,,0-0,1,,,,3.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,balanced,,,,0.0,0,,,,,,,
401822957,2026-02-25T00:00Z,2026-02-24 04:00 PM PST,,False,False,pre,False,0,Georgetown Hoyas,Marquette Golden Eagles,46,269,Big 12,Big 12,,,-2.5,150.5,,,Draft Kings,GTWN -2.5,46,Georgetown Hoyas,Big 12,,home,,0,0,0,0,0,0,0,0,,269,Marquette Golden Eagles,,,,,,,,,,,,,,,,,,,,36.0,14.4,6.7,3.7,,,,,,,,,,,,,,,,,,,,,36.0,,14.4,2026-02-24T23:50:36.125866+00:00,espn,v1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0-0,,0-0,,0-0,,0-0,1,,,,3.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,balanced,,,,0.0,0,,,,,,,
401825536,2026-02-25T00:00Z,2026-02-24 04:00 PM PST,,False,False,pre,False,0,Indiana Hoosiers,Northwestern Wildcats,84,77,Pac-12,Pac-12,,,-9.5,145.5,,,Draft Kings,IU -9.5,77,Northwestern Wildcats,Pac-12,,away,,0,0,0,0,0,0,0,0,,84,Indiana Hoosiers,,,,,,,,,,,,,,,,,,,,31.5,17.2,5.7,3.8,,,,,,,,,,,,,,,,,,,,,31.5,,17.2,2026-02-24T23:50:36.791059+00:00,espn,v1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0-0,,0-0,,0-0,,0-0,1,,,,3.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,balanced,,,,0.0,0,,,,,,,
401825536,2026-02-25T00:00Z,2026-02-24 04:00 PM PST,,False,False,pre,False,0,Indiana Hoosiers,Northwestern Wildcats,84,77,Pac-12,Pac-12,,,-9.5,145.5,,,Draft Kings,IU -9.5,84,Indiana Hoosiers,Pac-12,,home,,0,0,0,0,0,0,0,0,,77,Northwestern Wildcats,,,,,,,,,,,,,,,,,,,,33.3,17.1,4.8,2.7,,,,,,,,,,,,,,,,,,,,,33.3,,17.1,2026-02-24T23:50:36.791059+00:00,espn,v1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0-0,,0-0,,0-0,,0-0,1,,,,3.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,balanced,,,,0.0,0,,,,,,,
401827702,2026-02-25T00:00Z,2026-02-24 04:00 PM PST,,False,False,pre,False,0,Oklahoma State Cowboys,West Virginia Mountaineers,197,277,Southeastern Conference,Southeastern Conference,,,-1.5,143.5,,,Draft Kings,OKST -1.5,197,Oklahoma State Cowboys,Southeastern Conference,,home,,0,0,0,0,0,0,0,0,,277,West Virginia Mountaineers,,,,,,,,,,,,,,,,,,,,37.8,15.1,7.6,2.7,,,,,,,,,,,,,,,,,,,,,37.8,,15.1,2026-02-24T23:50:38.604744+00:00,espn,v1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0-0,,0-0,,0-0,,0-0,1,,,,3.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,balanced,,,,0.0,0,,,,,,,
401827702,2026-02-25T00:00Z,2026-02-24 04:00 PM PST,,False,False,pre,False,0,Oklahoma State Cowboys,West Virginia Mountaineers,197,277,Southeastern Conference,Southeastern Conference,,,-1.5,143.5,,,Draft Kings,OKST -1.5,277,West Virginia Mountaineers,Southeastern Conference,,away,,0,0,0,0,0,0,0,0,,197,Oklahoma State Cowboys,,,,,,,,,,,,,,,,,,,,34.7,12.7,6.3,2.8,,,,,,,,,,,,,,,,,,,,,34.7,,12.7,2026-02-24T23:50:38.604744+00:00,espn,v1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0-0,,0-0,,0-0,,0-0,1,,,,3.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,balanced,,,,0.0,0,,,,,,,
401827704,2026-02-25T00:00Z,2026-02-24 04:00 PM PST,,False,False,pre,False,0,Texas Tech Red Raiders,Cincinnati Bearcats,2641,2132,Southeastern Conference,Southeastern Conference,16.0,,-6.5,142.5,,,Draft Kings,TTU -6.5,2132,Cincinnati Bearcats,Southeastern Conference,,away,,0,0,0,0,0,0,0,0,,2641,Texas Tech Red Raiders,,,,,,,,,,,,,,,,,,,,37.2,16.4,6.5,4.2,,,,,,,,,,,,,,,,,,,,,37.2,,16.4,2026-02-24T23:50:39.258372+00:00,espn,v1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0-0,,0-0,,0-0,,0-0,1,,,,3.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,balanced,,,,0.0,0,,,,,,,
401827704,2026-02-25T00:00Z,2026-02-24 04:00 PM PST,,False,False,pre,False,0,Texas Tech Red Raiders,Cincinnati Bearcats,2641,2132,Southeastern Conference,Southeastern Conference,16.0,,-6.5,142.5,,,Draft Kings,TTU -6.5,2641,Texas Tech Red Raiders,Southeastern Conference,,home,16.0,0,0,0,0,0,0,0,0,,2132,Cincinnati Bearcats,,,,,,,,,,,,,,,,,,,,37.7,16.1,6.1,3.7,,,,,,,,,,,,,,,,,,,,,37.7,,16.1,2026-02-24T23:50:39.258372+00:00,espn,v1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0-0,,0-0,,0-0,,0-0,1,,,,3.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,balanced,,,,0.0,0,,,,,,,
401828443,2026-02-25T00:00Z,2026-02-24 04:00 PM PST,,False,False,pre,False,0,Dayton Flyers,Saint Louis Billikens,2168,139,Big Ten,Big Ten,,23.0,4.5,156.5,,,Draft Kings,SLU -4.5,139,Saint Louis Billikens,Big Ten,,away,23.0,0,0,0,0,0,0,0,0,,2168,Dayton Flyers,,,,,,,,,,,,,,,,,,,,41.9,19.0,7.6,3.4,,,,,,,,,,,,,,,,,,,,,41.9,,19.0,2026-02-24T23:50:39.830731+00:00,espn,v1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0-0,,0-0,,0-0,,0-0,1,,,,3.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,balanced,,,,0.0,0,,,,,,,
401828443,2026-02-25T00:00Z,2026-02-24 04:00 PM PST,,False,False,pre,False,0,Dayton Flyers,Saint Louis Billikens,2168,139,Big Ten,Big Ten,,23.0,4.5,156.5,,,Draft Kings,SLU -4.5,2168,Dayton Flyers,Big Ten,,home,,0,0,0,0,0,0,0,0,,139,Saint Louis Billikens,,,,,,,,,,,,,,,,,,,,33.0,14.3,8.9,4.2,,,,,,,,,,,,,,,,,,,,,33.0,,14.3,2026-02-24T23:50:39.830731+00:00,espn,v1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0-0,,0-0,,0-0,,0-0,1,,,,3.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,balanced,,,,0.0,0,,,,,,,
401806502,2026-02-25T00:30Z,2026-02-24 04:30 PM PST,,False,False,pre,False,0,Morehead State Eagles,Southern Indiana Screaming Eagles,2413,88,Southland Conference,Southland Conference,,,-7.5,141.5,,,Draft Kings,MORE -7.5,2413,Morehead State Eagles,Southland Conference,,home,,0,0,0,0,0,0,0,0,,88,Southern Indiana Screaming Eagles,,,,,,,,,,,,,,,,,,,,36.0,14.0,6.7,3.0,,,,,,,,,,,,,,,,,,,,,36.0,,14.0,2026-02-24T23:50:29.576660+00:00,espn,v1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0-0,,0-0,,0-0,,0-0,1,,,,3.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,balanced,,,,0.0,0,,,,,,,
401806502,2026-02-25T00:30Z,2026-02-24 04:30 PM PST,,False,False,pre,False,0,Morehead State Eagles,Southern Indiana Screaming Eagles,2413,88,Southland Conference,Southland Conference,,,-7.5,141.5,,,Draft Kings,MORE -7.5,88,Southern Indiana Screaming Eagles,Southland Conference,,away,,0,0,0,0,0,0,0,0,,2413,Morehead State Eagles,,,,,,,,,,,,,,,,,,,,37.4,10.4,6.4,4.3,,,,,,,,,,,,,,,,,,,,,37.4,,10.4,2026-02-24T23:50:29.576660+00:00,espn,v1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0-0,,0-0,,0-0,,0-0,1,,,,3.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,balanced,,,,0.0,0,,,,,,,
401808688,2026-02-25T00:30Z,2026-02-24 04:30 PM PST,,False,False,pre,False,0,Georgia State Panthers,Coastal Carolina Chanticleers,2247,324,Mid-Eastern Athletic Conference,Mid-Eastern Athletic Conference,,,1.5,141.5,,,Draft Kings,CCU -1.5,2247,Georgia State Panthers,Mid-Eastern Athletic Conference,,home,,0,0,0,0,0,0,0,0,,324,Coastal Carolina Chanticleers,,,,,,,,,,,,,,,,,,,,35.2,11.8,6.8,3.1,,,,,,,,,,,,,,,,,,,,,35.2,,11.8,2026-02-24T23:50:30.822427+00:00,espn,v1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0-0,,0-0,,0-0,,0-0,1,,,,3.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,balanced,,,,0.0,0,,,,,,,
401808688,2026-02-25T00:30Z,2026-02-24 04:30 PM PST,,False,False,pre,False,0,Georgia State Panthers,Coastal Carolina Chanticleers,2247,324,Mid-Eastern Athletic Conference,Mid-Eastern Athletic Conference,,,1.5,141.5,,,Draft Kings,CCU -1.5,324,Coastal Carolina Chanticleers,Mid-Eastern Athletic Conference,,away,,0,0,0,0,0,0,0,0,,2247,Georgia State Panthers,,,,,,,,,,,,,,,,,,,,40.4,10.6,4.4,3.4,,,,,,,,,,,,,,,,,,,,,40.4,,10.6,2026-02-24T23:50:30.822427+00:00,espn,v1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0-0,,0-0,,0-0,,0-0,1,,,,3.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,balanced,,,,0.0,0,,,,,,,
401830222,2026-02-25T01:00Z,2026-02-24 05:00 PM PST,,False,False,pre,False,0,UIC Flames,Bradley Braves,82,71,Ohio Valley Conference,Ohio Valley Conference,,,-1.5,141.5,,,Draft Kings,UIC -1.5,71,Bradley Braves,Ohio Valley Conference,,away,,0,0,0,0,0,0,0,0,,82,UIC Flames,,,,,,,,,,,,,,,,,,,,34.3,12.8,7.9,3.1,,,,,,,,,,,,,,,,,,,,,34.3,,12.8,2026-02-24T23:50:41.460005+00:00,espn,v1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0-0,,0-0,,0-0,,0-0,1,,,,3.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,balanced,,,,0.0,0,,,,,,,
401830222,2026-02-25T01:00Z,2026-02-24 05:00 PM PST,,False,False,pre,False,0,UIC Flames,Bradley Braves,82,71,Ohio Valley Conference,Ohio Valley Conference,,,-1.5,141.5,,,Draft Kings,UIC -1.5,82,UIC Flames,Ohio Valley Conference,,home,,0,0,0,0,0,0,0,0,,71,Bradley Braves,,,,,,,,,,,,,,,,,,,,36.6,14.6,8.2,3.8,,,,,,,,,,,,,,,,,,,,,36.6,,14.6,2026-02-24T23:50:41.460005+00:00,espn,v1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0-0,,0-0,,0-0,,0-0,1,,,,3.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,balanced,,,,0.0,0,,,,,,,
401808690,2026-02-25T01:30Z,2026-02-24 05:30 PM PST,,False,False,pre,False,0,Arkansas State Red Wolves,Southern Miss Golden Eagles,2032,2572,Mid-Eastern Athletic Conference,Mid-Eastern Athletic Conference,,,-9.5,158.5,,,Draft Kings,ARST -9.5,2032,Arkansas State Red Wolves,Mid-Eastern Athletic Conference,,home,,0,0,0,0,0,0,0,0,,2572,Southern Miss Golden Eagles,,,,,,,,,,,,,,,,,,,,40.9,15.7,7.8,2.4,,,,,,,,,,,,,,,,,,,,,40.9,,15.7,2026-02-24T23:50:31.850055+00:00,espn,v1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0-0,,0-0,,0-0,,0-0,1,,,,3.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,balanced,,,,0.0,0,,,,,,,
401808690,2026-02-25T01:30Z,2026-02-24 05:30 PM PST,,False,False,pre,False,0,Arkansas State Red Wolves,Southern Miss Golden Eagles,2032,2572,Mid-Eastern Athletic Conference,Mid-Eastern Athletic Conference,,,-9.5,158.5,,,Draft Kings,ARST -9.5,2572,Southern Miss Golden Eagles,Mid-Eastern Athletic Conference,,away,,0,0,0,0,0,0,0,0,,2032,Arkansas State Red Wolves,,,,,,,,,,,,,,,,,,,,36.7,11.3,7.7,3.9,,,,,,,,,,,,,,,,,,,,,36.7,,11.3,2026-02-24T23:50:31.850055+00:00,espn,v1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0-0,,0-0,,0-0,,0-0,1,,,,3.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,balanced,,,,0.0,0,,,,,,,
