rank,team,team_id,conference,conf_rank,record,home_record,away_record,cage_em,cage_o,cage_d,cage_t,barthag,wab,expected_win_pct,actual_win_pct,luck,sos,q1_record,q2_record,q3_record,q4_record,q1_wpct,best_win_net,bad_loss_count,cage_power_index,eff_grade,resume_score,suffocation,momentum,clutch_rating,consistency_score,off_identity,tourney_readiness,star_risk,dna_score,floor_em,ceiling_em,trend_arrow,trend_numeric,offensive_archetype,home_road_delta_pct,regression_risk,star_danger,three_pct_gap,efg_pct,opp_efg_pct,tov_pct,orb_pct,drb_pct,ftr,three_par,three_pct,ft_pct,close_wpct,net_rtg_l5,net_rtg_l10,updated_at,conference_name
65,Davidson Wildcats,2166,Big Ten,3,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Big Ten
66,Detroit Mercy Titans,2174,Horizon League,7,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Horizon League
67,Drake Bulldogs,2181,Ohio Valley Conference,2,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Ohio Valley Conference
68,Duquesne Dukes,2184,Big Ten,3,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Big Ten
69,East Tennessee State Buccaneers,2193,Colonial Athletic Association,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Colonial Athletic Association
70,Eastern Kentucky Colonels,2198,Missouri Valley Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Missouri Valley Conference
71,Pittsburgh Panthers,221,Big East,5,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Big East
72,Villanova Wildcats,222,Big 12,2,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Big 12
73,George Mason Patriots,2244,Big Ten,3,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Big Ten
74,Gonzaga Bulldogs,2250,America East Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,America East Conference
75,Grand Canyon Lopes,2253,Independents,5,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Independents
76,Illinois State Redbirds,2287,Ohio Valley Conference,2,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Ohio Valley Conference
77,Iowa Hawkeyes,2294,Pac-12,5,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Pac-12
78,Kansas State Wildcats,2306,Southeastern Conference,8,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Southeastern Conference
79,Furman Paladins,231,Colonial Athletic Association,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Colonial Athletic Association
80,Lehigh Mountain Hawks,2329,Independent,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Independent
81,South Dakota Coyotes,233,Big Ten,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Big Ten
82,Loyola Marymount Lions,2351,America East Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,America East Conference
83,Loyola Maryland Greyhounds,2352,Independent,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Independent
84,Vanderbilt Commodores,238,Patriot League,4,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Patriot League
85,Mercer Bears,2382,Colonial Athletic Association,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Colonial Athletic Association
86,Stanford Cardinal,24,Big East,5,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Big East
87,Morgan State Bears,2415,Southern Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Southern Conference
88,Rice Owls,242,Atlantic Coast Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Atlantic Coast Conference
89,Navy Midshipmen,2426,Independent,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Independent
90,Charlotte 49ers,2429,Atlantic Coast Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Atlantic Coast Conference
91,UL Monroe Warhawks,2433,Mid-Eastern Athletic Conference,5,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Mid-Eastern Athletic Conference
92,Omaha Mavericks,2437,Big Ten,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Big Ten
93,UNLV Rebels,2439,Independents,5,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Independents
94,Texas A&M Aggies,245,Patriot League,4,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Patriot League
95,North Alabama Lions,2453,Missouri Valley Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Missouri Valley Conference
96,Northern Iowa Panthers,2460,Ohio Valley Conference,2,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Ohio Valley Conference
97,Oakland Golden Grizzlies,2473,Horizon League,7,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Horizon League
98,Oregon Ducks,2483,Pac-12,5,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Pac-12
99,North Texas Mean Green,249,Atlantic Coast Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Atlantic Coast Conference
100,Pepperdine Waves,2492,America East Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,America East Conference
101,California Golden Bears,25,Big East,5,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Big East
102,Portland Pilots,2501,America East Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,America East Conference
103,Providence Friars,2507,Big 12,2,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Big 12
104,Texas Longhorns,251,Patriot League,4,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Patriot League
105,Queens University Royals,2511,Missouri Valley Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Missouri Valley Conference
106,Robert Morris Colonials,2523,Horizon League,7,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Horizon League
107,Santa Clara Broncos,2541,America East Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,America East Conference
108,Seattle U Redhawks,2547,America East Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,America East Conference
109,James Madison Dukes,256,Mid-Eastern Athletic Conference,5,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Mid-Eastern Athletic Conference
110,SMU Mustangs,2567,Big East,5,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Big East
111,South Carolina State Bulldogs,2569,Southern Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Southern Conference
112,St. John's Red Storm,2599,Big 12,2,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Big 12
113,Saint Joseph's Hawks,2603,Big Ten,3,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Big Ten
114,Saint Mary's Gaels,2608,America East Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,America East Conference
115,UTSA Roadrunners,2636,Atlantic Coast Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Atlantic Coast Conference
116,The Citadel Bulldogs,2643,Colonial Athletic Association,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Colonial Athletic Association
117,Washington State Cougars,265,America East Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,America East Conference
118,Tulane Green Wave,2655,Atlantic Coast Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Atlantic Coast Conference
119,Valparaiso Beacons,2674,Ohio Valley Conference,2,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Ohio Valley Conference
120,West Georgia Wolves,2698,Missouri Valley Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Missouri Valley Conference
121,Milwaukee Panthers,270,Horizon League,7,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Horizon League
122,Western Carolina Catamounts,2717,Colonial Athletic Association,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Colonial Athletic Association
123,Wofford Terriers,2747,Colonial Athletic Association,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Colonial Athletic Association
124,Wisconsin Badgers,275,Pac-12,5,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Pac-12
125,Wright State Raiders,2750,Horizon League,7,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Horizon League
126,Xavier Musketeers,2752,Big 12,2,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Big 12
127,Youngstown State Penguins,2754,Horizon League,7,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Horizon League
128,Indiana State Sycamores,282,Ohio Valley Conference,2,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Ohio Valley Conference
129,Purdue Fort Wayne Mastodons,2870,Horizon League,7,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Horizon League
130,Lipscomb Bisons,288,Missouri Valley Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Missouri Valley Conference
131,Georgia Southern Eagles,290,Mid-Eastern Athletic Conference,5,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Mid-Eastern Athletic Conference
132,San Diego Toreros,301,America East Conference,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,America East Conference
133,DePaul Blue Demons,305,Big 12,2,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Big 12
134,Lafayette Leopards,322,Independent,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Independent
135,Cleveland State Vikings,325,Horizon League,7,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Horizon League
136,Utah State Aggies,328,Independents,5,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Independents
137,Alabama Crimson Tide,333,Patriot League,4,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Patriot League
138,Evansville Purple Aces,339,Ohio Valley Conference,2,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Ohio Valley Conference
139,Mississippi State Bulldogs,344,Patriot League,4,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Patriot League
140,Army Black Knights,349,Independent,1,0-0,0-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.5,0.0,0.0,-103.0,,,,,,,,46.8,B-,50.0,,0.0,0.0,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,,,,,,,,,,,,,2026-02-25 14:47 PST,Independent
