event_id,team_id,game_datetime_utc,points_for_l10,points_against_l10,margin_l10,margin_capped_l10,efg_pct_l10,ts_pct_l10,three_par_l10,ftr_l10,fg_pct_l10,three_pct_l10,ft_pct_l10,orb_pct_l10,drb_pct_l10,tov_pct_l10,ortg_l10,drtg_l10,net_rtg_l10,poss_l10,pace_l10,h1_pts_l10,h2_pts_l10,h1_pts_against_l10,h2_pts_against_l10,h1_margin_l10,h2_margin_l10,win_l10,cover_l10,cover_margin_l10,stl_l10,blk_l10,ast_l10,efg_std_l10,three_pct_std_l10,net_rtg_std_l10,cover_rate_l10,ats_margin_l10,ha_ortg_l10,ha_drtg_l10,ha_net_rtg_l10,ha_efg_pct_l10,ha_tov_pct_l10,ha_pace_l10,pipeline_run_id
401817148,45,2025-12-02T16:00Z,90.5,79.75,10.75,5.25,61.47,65.85,43.02,43.28,52.12,43.4,76.18,27.8,72.2,17.7,126.43,111.18,15.25,71.65,71.65,44.5,46.0,37.5,42.25,7.0,3.75,0.5,,,6.25,3.25,16.0,5.35,6.62,26.97,,,,,,,,,22452179870
401817149,45,2025-12-06T23:00Z,89.2,77.8,11.4,7.0,59.74,65.02,45.9,46.48,50.58,40.52,77.82,27.74,72.26,17.4,125.82,109.5,16.32,70.94,70.94,44.6,44.6,37.4,40.4,7.2,4.2,0.6,,,6.4,3.0,15.2,6.04,8.62,23.48,,,124.47,110.37,14.1,59.43,19.3,72.33,22452179870
401817150,45,2025-12-11T00:00Z,90.83,79.17,11.67,8.0,59.3,64.42,44.68,44.45,50.97,37.47,78.05,29.25,70.75,16.87,126.12,109.73,16.38,72.05,72.05,46.0,44.83,39.83,39.33,6.17,5.5,0.67,,,6.5,3.5,16.5,5.51,10.74,21.0,,,125.25,110.5,14.75,58.85,18.02,73.65,22452179870
401817151,45,2025-12-13T19:52Z,86.14,77.86,8.29,5.14,55.9,61.0,44.76,43.17,47.83,36.2,75.99,32.01,67.99,17.03,120.53,109.06,11.47,71.29,71.29,43.57,42.57,38.57,39.29,5.0,3.29,0.57,,,7.14,4.0,16.29,10.31,10.36,23.16,,,,,,,,,22452179870
401817152,45,2025-12-22T17:00Z,84.12,78.12,6.0,3.25,54.97,59.34,44.16,41.42,47.04,36.0,71.09,32.65,67.35,16.97,117.55,109.25,8.3,71.42,71.42,41.5,42.62,37.5,40.62,4.0,2.0,0.5,,,7.25,3.5,15.88,9.89,9.61,23.24,,,117.6,109.4,8.2,54.18,18.02,72.26,22452179870
401828346,45,2025-12-31T21:00Z,85.56,73.89,11.67,4.56,55.6,59.69,43.96,39.17,47.6,36.44,71.33,31.74,68.26,17.3,117.86,102.62,15.23,72.44,72.44,43.56,42.0,35.0,38.89,8.56,3.11,0.56,,,8.0,3.78,16.67,9.44,9.09,30.09,,,117.47,109.0,8.47,56.3,15.23,70.03,22452179870
401828354,45,2026-01-03T19:00Z,86.9,75.0,11.9,5.5,57.37,61.38,45.25,37.84,48.7,37.95,73.53,31.67,68.33,17.09,121.16,105.32,15.84,71.76,71.76,44.1,42.8,35.3,39.7,8.8,3.1,0.6,,,7.7,3.8,17.1,10.52,9.8,28.43,,,118.05,99.43,18.62,55.25,18.33,73.65,22452179870
401828356,45,2026-01-07T01:00Z,85.7,75.3,10.4,5.5,56.5,60.58,45.15,37.88,48.14,36.6,73.53,32.92,67.08,17.26,120.65,106.58,14.07,71.06,71.06,43.0,42.7,36.7,38.6,6.3,4.1,0.6,,,7.6,4.1,17.1,10.24,9.16,26.42,,,125.82,114.15,11.68,60.55,15.22,68.92,22452179870
401828366,45,2026-01-10T20:00Z,84.3,74.0,10.3,5.4,56.53,60.1,44.79,36.17,48.32,36.3,71.53,32.53,67.47,17.18,119.37,105.49,13.88,70.62,70.62,42.6,41.7,35.0,39.0,7.6,2.7,0.6,,,7.9,3.7,16.4,10.24,9.13,26.6,,,118.3,97.46,20.84,55.3,18.16,72.31,22452179870
401828371,45,2026-01-15T00:00Z,85.2,72.7,12.5,5.6,55.53,59.25,46.0,34.37,47.3,35.25,73.08,34.09,65.91,16.95,119.54,102.89,16.65,71.2,71.2,43.7,41.5,34.8,37.9,8.9,3.6,0.6,,,8.1,3.9,16.4,9.5,7.9,28.53,,,120.26,96.22,24.04,55.59,17.21,72.7,22452179870
401828380,45,2026-01-19T22:00Z,83.6,71.5,12.1,5.2,54.52,57.82,47.33,31.88,46.25,34.38,70.91,35.63,64.37,16.72,118.19,102.14,16.05,70.67,70.67,42.2,41.4,33.9,37.6,8.3,3.8,0.6,,,8.0,3.9,16.7,9.9,8.18,29.01,,,121.6,114.28,7.32,59.98,18.58,68.9,22452179870
401828392,45,2026-01-24T20:00Z,81.6,71.4,10.2,3.3,54.15,56.82,45.98,27.88,46.02,34.68,69.74,35.07,64.93,16.9,115.43,102.18,13.25,70.54,70.54,40.7,40.9,34.0,37.4,6.7,3.5,0.5,,,8.1,4.1,16.8,10.04,8.02,29.86,,,119.96,99.41,20.54,54.58,16.12,72.09,22452179870
401828394,45,2026-01-28T01:00Z,80.2,69.7,10.5,3.5,54.52,57.06,47.62,26.95,45.56,37.01,69.82,34.45,65.55,17.13,115.43,101.45,13.98,69.44,69.44,40.6,39.6,32.0,37.7,8.6,1.9,0.5,,,8.1,3.9,16.2,10.23,7.35,30.05,,,117.3,112.43,4.87,58.17,18.48,68.55,22452179870
401828403,45,2026-01-31T19:00Z,82.0,70.6,11.4,4.4,55.74,58.13,47.72,26.63,46.81,36.82,70.13,32.45,67.55,17.17,116.7,101.31,15.39,70.39,70.39,42.0,40.0,32.2,38.4,9.8,1.6,0.5,,,8.0,3.8,15.7,8.24,7.61,28.68,,,120.72,99.83,20.89,55.2,16.16,71.54,22452179870
401828412,45,2026-02-05T00:00Z,81.5,70.5,11.0,4.0,55.64,58.26,48.64,25.68,46.59,36.69,72.28,32.31,67.69,17.39,116.41,101.65,14.76,70.08,70.08,42.4,39.1,32.6,37.9,9.8,1.2,0.5,,,7.6,4.0,15.9,8.35,7.66,29.45,,,114.79,111.17,3.61,56.67,18.47,69.64,22452179870
401828417,45,2026-02-07T19:00Z,79.1,74.1,5.0,2.2,54.28,57.0,51.13,25.66,44.96,36.02,72.09,34.6,65.4,17.42,114.94,107.68,7.26,68.94,68.94,39.4,39.7,34.6,39.5,4.8,0.2,0.4,,,6.8,3.5,15.0,8.55,7.63,22.31,,,113.64,111.01,2.63,55.46,18.69,69.59,22452179870
401828422,45,2026-02-11T00:00Z,77.8,74.4,3.4,0.6,52.43,55.37,51.0,26.09,43.54,34.58,71.71,36.25,63.75,18.24,112.43,107.59,4.84,69.22,69.22,38.5,39.3,34.8,39.6,3.7,-0.3,0.3,,,6.6,3.4,14.7,5.4,5.43,21.92,,,117.61,103.93,13.68,53.52,16.5,71.34,22452179870
401828424,45,2026-02-14T00:00Z,77.6,75.9,1.7,-0.4,52.32,55.44,51.1,27.72,43.52,34.04,72.04,36.73,63.27,18.81,111.85,109.67,2.18,69.37,69.37,38.3,39.3,33.5,42.4,4.8,-3.1,0.3,,,7.1,3.2,14.4,5.34,5.69,19.44,,,117.26,102.0,15.26,53.23,15.5,70.6,22452179870
401828430,45,2026-02-18T01:00Z,77.6,73.3,4.3,1.8,52.32,55.71,50.14,26.56,43.71,33.95,74.61,35.23,64.77,17.13,113.55,107.15,6.4,68.41,68.41,38.0,39.6,33.5,39.8,4.5,-0.2,0.4,,,7.4,3.0,15.1,5.34,5.67,21.0,,,114.99,112.98,2.01,55.39,19.21,69.46,22452179870
401828444,45,2026-02-24T23:30Z,75.0,75.6,-0.6,-1.1,51.81,54.91,50.43,26.71,43.25,33.53,71.61,35.95,64.05,17.72,111.43,111.78,-0.35,67.52,67.52,36.6,38.4,34.4,41.2,2.2,-2.8,0.3,,,6.6,2.7,14.3,5.01,5.36,17.22,,,114.77,115.07,-0.3,55.1,18.94,69.16,22452179870
401822725,46,2025-11-22T17:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401809396,46,2025-11-28T00:30Z,92.0,75.0,17.0,15.0,54.0,61.9,35.5,45.2,46.8,40.9,89.3,26.3,73.7,12.3,125.5,102.3,23.2,73.3,73.3,44.0,48.0,27.0,48.0,17.0,0.0,1.0,,,11.0,4.0,21.0,,,,,,,,,,,,22452179870
401830887,46,2025-11-29T00:00Z,85.5,79.5,6.0,5.0,52.8,58.3,37.6,39.25,45.6,38.45,78.0,26.3,73.7,14.8,115.25,106.95,8.3,74.25,74.25,37.5,43.0,33.5,38.5,4.0,4.5,0.5,,,8.0,5.5,18.0,,,,,,,,,,,,22452179870
401822726,46,2025-12-04T01:00Z,78.67,79.0,-0.33,-1.0,49.03,54.43,39.77,39.73,42.27,34.6,74.23,35.8,64.2,15.63,110.93,112.2,-1.27,70.7,70.7,31.67,43.67,36.0,38.0,-4.33,5.67,0.33,,,8.33,4.0,17.0,6.63,7.1,22.28,,,,,,,,,22452179870
401817268,46,2025-12-07T22:00Z,81.5,79.5,2.0,1.5,52.98,57.28,38.8,33.7,45.75,37.9,73.18,32.67,67.32,13.95,116.58,114.2,2.38,69.88,69.88,35.0,44.0,36.25,39.5,-1.25,4.5,0.5,,,8.0,4.0,19.0,9.56,8.79,19.6,,,,,,,,,22452179870
401822727,46,2025-12-13T19:30Z,77.4,79.8,-2.4,-1.8,49.6,53.72,37.42,30.3,43.26,33.8,73.54,32.26,67.74,12.3,110.62,114.42,-3.8,69.96,69.96,35.8,39.6,37.8,39.0,-2.0,0.6,0.4,,,7.6,3.6,17.0,11.21,11.91,21.88,,,120.43,115.07,5.37,53.43,12.83,68.1,22452179870
401822870,46,2025-12-18T01:30Z,77.17,77.83,-0.67,-0.17,50.0,54.38,36.52,37.25,44.05,32.33,72.4,31.53,68.47,13.88,110.58,111.82,-1.23,69.77,69.77,35.0,37.83,35.5,38.5,-0.5,-0.67,0.5,,,6.83,3.67,17.33,10.07,11.25,20.55,,,,,,,,,22452179870
401822874,46,2025-12-21T01:30Z,77.29,76.57,0.71,1.14,50.0,54.8,35.24,37.6,44.41,31.29,74.49,31.9,68.1,13.94,112.44,111.46,0.99,68.81,68.81,35.29,38.29,35.14,38.14,0.14,0.14,0.57,,,6.71,3.57,17.29,9.19,10.63,19.66,,,117.93,111.0,6.93,53.08,15.08,68.28,22452179870
401822765,46,2025-12-22T23:30Z,77.25,77.0,0.25,0.62,49.45,54.29,34.56,42.32,43.91,31.79,72.44,32.08,67.92,13.89,111.41,111.05,0.36,69.45,69.45,35.88,38.12,35.12,39.0,0.75,-0.88,0.5,,,6.62,3.75,16.88,8.65,9.95,18.29,,,115.18,110.44,4.74,51.58,14.76,69.4,22452179870
401822879,46,2026-01-01T01:00Z,79.44,75.89,3.56,2.22,51.09,55.71,35.72,42.81,45.14,32.78,72.32,30.91,69.09,13.43,114.14,109.14,5.0,69.66,69.66,37.78,38.78,34.0,39.33,3.78,-0.56,0.56,,,7.11,3.89,17.33,9.47,9.77,22.05,,,118.65,107.68,10.97,53.68,13.93,69.72,22452179870
401822887,46,2026-01-07T01:00Z,79.8,77.8,2.0,0.8,51.31,55.98,35.59,42.3,45.22,33.79,72.92,32.06,67.94,13.83,114.74,111.97,2.77,69.6,69.6,38.7,38.5,35.8,39.7,2.9,-1.2,0.5,,,7.1,3.7,17.1,8.96,9.75,21.95,,,105.13,112.07,-6.93,45.9,12.43,69.53,22452179870
401822894,46,2026-01-10T23:15Z,75.6,75.9,-0.3,-1.3,48.27,53.54,34.3,43.63,42.8,30.53,72.05,32.84,67.16,14.58,109.81,110.27,-0.46,68.83,68.83,37.8,35.2,36.3,37.3,1.5,-2.1,0.4,,,6.9,4.0,15.4,12.43,12.24,20.97,,,118.86,111.93,6.93,53.63,14.43,69.63,22452179870
401822898,46,2026-01-14T02:00Z,74.4,75.1,-0.7,-1.7,47.06,52.77,33.56,43.69,41.75,30.43,73.95,33.89,66.11,14.58,108.99,110.09,-1.1,68.23,68.23,37.6,35.2,35.2,39.1,2.4,-3.9,0.4,,,7.2,3.4,14.7,12.65,12.19,21.27,,,97.9,105.38,-7.48,40.33,14.28,68.55,22452179870
401822904,46,2026-01-17T17:00Z,76.2,75.9,0.3,-0.7,49.2,54.57,31.91,42.03,43.88,32.12,74.42,31.22,68.78,14.12,111.9,111.44,0.46,68.19,68.19,39.2,34.7,34.9,39.2,4.3,-4.5,0.4,,,6.6,3.4,14.7,13.4,12.81,20.24,,,116.1,111.66,4.44,51.86,14.79,69.58,22452179870
401822911,46,2026-01-22T00:00Z,73.4,74.2,-0.8,-1.8,47.54,53.08,30.78,42.05,42.65,30.91,75.2,32.64,67.36,15.43,109.07,110.27,-1.2,67.35,67.35,37.5,33.6,34.4,38.0,3.1,-4.4,0.3,,,6.2,3.1,13.5,12.23,11.68,19.75,,,104.6,111.54,-6.94,44.84,13.96,67.48,22452179870
401822916,46,2026-01-24T17:30Z,72.4,72.7,-0.3,-1.8,48.13,53.67,32.59,43.18,42.72,32.37,74.13,32.91,67.09,17.64,108.73,109.53,-0.8,66.44,66.44,35.9,34.2,32.6,38.3,3.3,-4.1,0.3,,,6.0,3.2,13.8,11.75,10.68,19.17,,,101.07,110.93,-9.87,44.37,16.27,66.43,22452179870
401822920,46,2026-01-29T01:30Z,72.9,73.7,-0.8,-2.3,48.82,53.96,33.42,37.75,43.08,33.47,74.73,33.22,66.78,16.54,110.18,111.68,-1.5,66.04,66.04,35.3,36.9,34.5,38.2,0.8,-1.3,0.3,,,6.4,3.2,13.2,12.19,10.39,18.79,,,114.89,111.31,3.58,51.46,15.59,68.4,22452179870
401822924,46,2026-01-31T17:00Z,72.1,72.9,-0.8,-2.3,49.46,54.6,33.21,37.61,43.53,35.14,75.47,31.81,68.19,16.81,109.7,111.1,-1.4,65.62,65.62,35.0,36.4,33.6,38.3,1.4,-1.9,0.3,,,6.4,3.3,13.1,12.43,10.22,18.88,,,104.47,112.27,-7.8,46.44,15.49,66.2,22452179870
401822930,46,2026-02-05T00:30Z,72.1,71.3,0.8,-0.7,51.37,56.27,34.15,32.82,44.98,36.61,77.52,30.02,69.98,17.04,111.47,110.41,1.06,64.55,64.55,35.3,36.1,34.0,36.3,1.3,-0.2,0.4,,,6.2,3.1,13.5,13.21,11.25,20.07,,,115.28,110.53,4.75,51.95,15.73,67.45,22452179870
401822934,46,2026-02-07T17:00Z,70.0,71.4,-1.4,-1.4,49.08,54.46,32.98,33.39,42.97,36.35,77.65,31.56,68.44,17.71,108.35,110.4,-2.05,64.67,64.67,32.7,36.6,34.4,36.0,-1.7,0.6,0.4,,,6.1,2.8,12.7,12.72,11.18,14.7,,,113.21,109.68,3.53,50.68,16.15,67.37,22452179870
401822942,46,2026-02-15T01:00Z,69.0,69.9,-0.9,-0.9,48.33,53.83,33.71,33.45,42.38,34.86,77.65,30.82,69.18,17.97,106.75,108.07,-1.32,64.77,64.77,32.0,36.3,32.9,36.0,-0.9,0.3,0.4,,,5.9,2.7,12.3,12.66,11.2,14.02,,,106.65,110.9,-4.25,48.72,15.52,65.82,22452179870
401822950,46,2026-02-18T23:30Z,71.5,72.2,-0.7,-0.7,51.42,55.84,36.54,31.78,44.48,38.32,76.11,30.96,69.04,17.68,110.65,111.67,-1.02,64.72,64.72,31.8,39.0,33.8,37.4,-2.0,1.6,0.4,,,5.7,2.1,13.4,9.27,6.4,13.87,,,113.39,108.82,4.57,51.11,16.42,68.02,22452179870
401822956,46,2026-02-21T23:15Z,73.7,73.9,-0.2,-0.2,53.64,57.65,36.98,31.56,46.76,37.55,75.43,30.49,69.51,17.14,114.18,114.5,-0.32,64.54,64.54,33.4,39.6,36.3,36.6,-2.9,3.0,0.4,,,5.2,2.4,14.5,8.74,7.25,13.36,,,107.6,112.06,-4.46,49.37,15.68,65.74,22452179870
401822957,46,2026-02-25T00:00Z,70.1,70.4,-0.3,-0.3,50.44,54.79,38.4,33.33,43.8,34.91,73.94,31.89,68.11,17.96,108.61,109.09,-0.48,64.43,64.43,32.5,37.6,34.5,35.9,-2.0,1.7,0.4,,,5.5,2.7,13.7,10.63,9.25,13.43,,,113.25,110.61,2.64,50.8,16.72,68.02,22452179870
401824853,461,2025-11-29T21:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401820159,465,2025-12-21T17:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401825206,47,2025-11-20T00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401813378,47,2025-11-22T21:00Z,60.0,64.0,-4.0,-4.0,37.5,42.2,35.9,25.0,32.8,26.1,75.0,35.0,65.0,14.9,89.5,95.5,-6.0,67.0,67.0,21.0,39.0,31.0,33.0,-10.0,6.0,0.0,,,12.0,1.0,10.0,,,,,,,,,,,,22452179870
401817233,47,2025-11-23T21:00Z,70.0,67.0,3.0,3.0,43.75,50.1,38.95,55.5,38.4,27.35,72.4,35.25,64.75,17.75,99.6,95.75,3.85,69.95,69.95,25.0,45.0,34.0,33.0,-9.0,12.0,0.5,,,14.0,1.5,10.5,,,,,,,,,,,,22452179870
401830237,47,2025-11-26T19:00Z,65.33,75.67,-10.33,-3.0,41.37,47.7,38.47,49.5,35.73,29.33,72.07,33.77,66.23,17.6,93.37,108.6,-15.23,69.7,69.7,22.67,42.67,40.0,35.67,-17.33,7.0,0.33,,,11.33,1.67,11.0,7.49,3.66,34.49,,,,,,,,,22452179870
401813402,47,2025-11-29T21:00Z,77.75,72.0,5.75,1.5,47.88,52.9,35.72,49.45,42.38,31.2,70.22,33.83,66.18,16.68,106.42,100.78,5.65,72.03,72.03,32.75,45.0,39.25,32.75,-6.5,12.25,0.5,,,11.75,2.5,14.5,14.38,4.78,50.37,,,,,,,,,22452179870
401830238,47,2025-12-06T23:00Z,77.2,73.4,3.8,0.4,47.12,52.02,37.1,45.74,41.54,30.48,70.46,34.94,65.06,15.04,106.5,103.12,3.38,71.66,71.66,34.8,42.4,40.4,33.0,-5.6,9.4,0.4,,,11.4,2.8,14.4,12.57,4.44,43.92,,,,,,,,,22452179870
401827529,47,2025-12-10T00:00Z,78.5,72.67,5.83,2.83,48.3,52.92,36.47,47.0,42.95,29.57,69.13,34.12,65.88,16.6,106.02,99.95,6.07,73.4,73.4,36.0,42.5,40.17,32.5,-4.17,10.0,0.5,,,11.33,2.67,15.33,11.61,4.56,39.83,,,119.63,85.8,33.83,57.2,19.63,78.0,22452179870
401827524,47,2025-12-13T20:00Z,77.71,72.14,5.57,3.0,48.54,53.21,34.96,47.7,43.16,31.47,68.96,34.29,65.71,17.16,106.14,100.1,6.04,72.67,72.67,36.71,41.0,38.71,33.43,-2.0,7.57,0.57,,,10.86,3.43,15.29,10.62,6.54,36.36,,,116.45,89.6,26.85,55.4,19.85,75.58,22452179870
401827516,47,2025-12-16T16:00Z,75.62,70.25,5.38,3.12,47.8,52.76,33.78,50.51,42.81,29.62,68.29,32.64,67.36,17.45,104.34,98.3,6.04,71.9,71.9,36.0,39.62,37.25,33.0,-1.25,6.62,0.62,,,10.38,3.62,14.75,10.05,7.99,33.66,,,92.4,114.1,-21.7,39.4,13.57,68.8,22452179870
401827502,47,2025-12-20T19:00Z,75.44,69.78,5.67,3.67,48.39,53.87,32.33,50.69,43.38,31.89,70.92,31.79,68.21,18.2,105.2,98.49,6.71,71.24,71.24,36.0,39.44,35.89,33.89,0.11,5.56,0.67,,,10.44,3.78,14.33,9.57,10.1,31.55,,,97.32,110.58,-13.25,42.82,16.23,68.1,22452179870
401826936,47,2025-12-30T22:00Z,74.6,69.4,5.2,3.4,48.38,53.69,31.81,47.65,43.28,33.08,72.16,31.85,68.15,18.49,104.79,98.6,6.19,70.75,70.75,36.2,38.4,35.0,34.4,1.2,4.0,0.7,,,10.3,3.8,14.0,9.02,10.24,29.79,,,98.08,108.38,-10.3,43.92,17.2,67.74,22452179870
401829284,47,2026-01-03T21:30Z,74.6,71.0,3.6,2.3,49.36,54.41,32.22,47.51,44.0,34.11,70.81,31.78,68.22,19.23,105.41,101.81,3.6,70.32,70.32,36.9,37.7,35.0,36.0,1.9,1.7,0.7,,,9.5,3.9,14.5,8.2,9.98,32.01,,,97.68,111.58,-13.9,44.48,18.05,66.9,22452179870
401823046,47,2026-01-10T21:30Z,72.3,69.8,2.5,1.2,47.82,52.89,32.44,45.26,42.68,32.99,70.19,31.31,68.69,18.99,102.41,100.32,2.09,70.18,70.18,36.0,36.3,34.3,35.5,1.7,0.8,0.6,,,8.8,4.2,14.3,9.42,11.21,31.84,,,95.11,107.23,-12.11,43.07,18.07,67.56,22452179870
401830239,47,2026-01-13T00:00Z,72.4,67.4,5.0,1.5,48.47,53.14,31.62,43.41,43.43,33.19,69.41,31.12,68.88,20.24,102.04,96.23,5.81,70.64,70.64,37.2,35.2,32.5,34.9,4.7,0.3,0.6,,,9.4,4.2,14.2,8.76,11.24,26.33,,,111.5,88.82,22.68,52.84,19.78,73.76,22452179870
401830240,47,2026-01-17T21:30Z,69.3,67.1,2.2,1.5,47.67,52.76,31.7,43.57,42.67,32.84,70.72,30.78,69.22,20.28,100.84,97.72,3.12,69.03,69.03,34.7,34.6,31.3,35.8,3.4,-1.2,0.6,,,9.0,4.1,13.8,7.04,11.17,19.81,,,92.88,105.5,-12.62,43.08,19.54,68.34,22452179870
401830241,47,2026-01-19T21:00Z,70.1,66.1,4.0,3.3,48.71,53.63,30.92,42.75,43.85,32.69,70.91,30.79,69.21,21.33,102.26,96.53,5.73,68.87,68.87,33.9,36.2,30.0,36.1,3.9,0.1,0.7,,,9.1,4.1,13.8,7.22,11.26,20.23,,,115.18,89.38,25.8,53.93,18.87,71.95,22452179870
401828691,47,2026-01-24T19:00Z,69.4,66.1,3.3,2.7,47.91,52.93,31.07,41.36,43.09,32.36,71.2,31.94,68.06,19.79,103.64,98.51,5.13,67.3,67.3,33.4,36.0,29.5,36.6,3.9,-0.6,0.7,,,8.4,4.0,14.2,6.98,11.55,19.86,,,115.5,91.46,24.04,52.83,17.46,71.16,22452179870
401822772,47,2026-01-27T00:00Z,69.8,67.0,2.8,2.2,46.22,51.93,31.13,42.05,41.74,29.74,72.41,33.22,66.78,19.93,102.87,98.46,4.41,68.23,68.23,33.5,36.3,30.1,36.9,3.4,-0.6,0.6,,,8.4,3.7,13.7,8.33,11.86,19.96,,,96.0,104.96,-8.96,44.34,19.48,68.37,22452179870
401828728,47,2026-01-31T21:00Z,63.7,61.3,2.4,1.8,46.62,52.19,31.76,38.92,41.89,31.19,73.39,34.57,65.43,19.98,104.11,99.88,4.23,68.42,68.42,33.78,37.0,30.44,37.67,3.33,-0.67,0.5,,,8.56,3.56,14.0,8.74,11.61,21.16,,,113.46,92.59,20.88,50.36,18.01,71.96,22452179870
401858634,47,2026-02-02T23:00Z,65.1,60.7,4.4,2.5,47.72,53.01,33.67,39.58,42.57,30.9,72.74,35.23,64.77,20.36,105.88,98.47,7.41,68.73,68.73,34.44,37.89,30.78,36.67,3.67,1.22,0.5,,,7.89,3.33,14.89,10.16,11.1,24.39,,,96.0,104.96,-8.96,44.34,19.48,68.37,22452179870
401829288,47,2026-02-07T21:30Z,65.6,59.4,6.2,3.9,48.22,53.64,35.9,41.72,42.89,29.59,71.96,36.4,63.6,20.56,107.71,97.01,10.7,68.17,68.17,33.67,39.22,30.44,35.56,3.22,3.67,0.5,,,7.56,3.44,15.89,10.3,10.03,25.47,,,115.08,92.0,23.08,51.77,19.08,71.61,22452179870
401818333,47,2026-02-10T00:00Z,68.1,57.1,11.0,6.9,49.18,55.22,34.07,46.94,44.11,30.18,73.77,35.37,64.63,20.52,110.04,91.53,18.51,69.29,69.29,34.56,41.11,29.67,33.78,4.89,7.33,0.6,,,8.33,4.0,16.67,10.6,10.62,21.19,,,115.24,90.63,24.61,52.18,19.37,71.73,22452179870
401823052,47,2026-02-14T21:45Z,70.5,60.0,10.5,6.4,51.52,56.96,33.17,43.34,45.97,33.3,74.3,35.91,64.09,20.23,113.98,96.26,17.72,69.17,69.17,35.89,41.33,30.56,34.33,5.33,7.0,0.6,,,8.0,3.78,17.33,9.22,10.52,22.14,,,115.78,93.39,22.39,52.75,18.87,71.48,22452179870
401830242,47,2026-02-17T00:00Z,72.7,58.4,14.3,9.1,52.38,58.21,33.8,45.31,46.76,33.08,76.32,37.33,62.67,18.34,119.4,95.28,24.12,67.93,67.93,37.11,42.56,30.11,33.0,7.0,9.56,0.7,,,8.11,4.11,18.56,8.68,10.5,19.24,,,99.12,103.96,-4.83,46.04,20.37,67.72,22452179870
401830243,47,2026-02-21T17:00Z,73.4,58.5,14.9,9.1,52.8,58.66,34.22,45.94,47.18,32.64,76.57,36.86,63.14,18.97,118.96,94.37,24.59,68.74,68.74,38.56,41.89,30.22,33.0,8.33,8.89,0.7,,,7.89,4.0,18.22,9.14,10.57,19.76,,,113.82,94.12,19.7,51.09,18.76,69.85,22452179870
401828303,48,2025-11-23T20:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401828304,48,2025-11-25T18:30Z,59.0,79.0,-20.0,-15.0,49.1,50.8,54.5,12.7,41.8,26.7,71.4,31.0,69.0,27.9,86.7,116.0,-29.3,68.1,68.1,24.0,35.0,33.0,46.0,-9.0,-11.0,0.0,,,6.0,0.0,15.0,,,,,,,,,,,,22452179870
401824308,48,2025-12-02T00:00Z,66.0,69.5,-3.5,-1.0,56.5,57.15,50.4,13.75,46.85,39.35,60.7,22.45,77.55,22.6,100.8,105.25,-4.45,65.8,65.8,25.5,40.5,31.0,38.5,-5.5,2.0,0.5,,,6.0,1.0,15.5,,,,,,,,,,,,22452179870
401828305,48,2025-12-06T19:00Z,66.0,76.0,-10.0,-5.67,54.6,54.9,45.97,13.47,46.3,36.37,52.97,23.57,76.43,20.83,98.83,112.83,-14.0,67.03,67.03,28.0,38.0,33.67,42.33,-5.67,-4.33,0.33,,,6.0,0.67,16.0,8.1,13.66,29.85,,,,,,,,,22452179870
401817150,48,2025-12-11T00:00Z,67.5,75.75,-8.25,-5.0,54.12,55.75,45.2,15.9,45.88,36.65,64.72,21.98,78.03,21.65,98.22,109.72,-11.5,68.95,68.95,28.0,37.75,32.25,41.0,-4.25,-3.25,0.25,,,6.0,1.5,15.5,6.68,11.17,24.88,,,,,,,,,22452179870
401812631,48,2025-12-13T18:00Z,68.0,72.2,-4.2,-1.6,55.34,57.4,44.32,18.02,46.9,38.32,68.7,19.94,80.06,22.56,98.96,104.66,-5.7,68.9,68.9,28.6,38.0,31.6,38.6,-3.0,-0.6,0.4,,,5.6,2.6,15.6,6.39,10.37,25.15,,,98.83,112.83,-14.0,54.6,20.83,67.03,22452179870
401823853,48,2025-12-17T00:00Z,67.67,74.83,-7.17,-3.83,54.3,56.87,46.37,20.68,45.68,37.48,70.22,21.62,78.38,22.53,98.9,109.13,-10.23,68.57,68.57,28.5,38.0,34.33,38.83,-5.83,-0.83,0.33,,,5.67,3.33,15.33,6.26,9.5,25.09,,,98.78,117.5,-18.73,53.22,21.22,67.0,22452179870
401804854,48,2025-12-29T19:00Z,67.29,72.29,-5.0,-2.14,53.99,57.06,44.6,23.81,45.84,36.59,71.61,20.31,79.69,21.43,100.04,106.94,-6.9,67.46,67.46,28.86,37.43,33.0,37.86,-4.14,-0.43,0.43,,,5.57,3.57,15.14,5.77,8.99,24.54,,,100.4,112.76,-12.36,53.0,19.94,65.76,22452179870
