athlete_id,event_id,team_id,game_datetime_utc,starter,pts_starter_l5,pts_bench_l5,min_starter_l5,min_bench_l5,efg_pct_starter_l5,efg_pct_bench_l5,usage_rate_starter_l5,usage_rate_bench_l5,pipeline_run_id
5061598,401829320,167,2026-02-25T04:00Z,False,,,,,,,,,22393633997
5075625,401808262,2,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5075626,401827704,2132,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5077373,401808887,2377,2026-02-24T00:30Z,True,,,,,,,,,22393633997
5079838,401827705,66,2026-02-25T02:00Z,False,,,,,,,,,22393633997
5080790,401820763,258,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5081348,401825538,164,2026-02-24T23:30Z,False,,,,,,,,,22393633997
5081887,401823832,68,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5082206,401827700,12,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5082704,401823832,68,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5093142,401808257,2633,2026-02-25T02:00Z,False,,,,,,,,,22393633997
5093250,401825536,77,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5093252,401814583,193,2026-02-24T23:30Z,True,,,,,,,,,22393633997
5093253,401820762,153,2026-02-24T00:00Z,False,,,,,,,,,22393633997
5093403,401822957,46,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5095152,401827700,239,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5095153,401808260,96,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5095154,401808262,2,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5095155,401808262,201,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5101648,401808257,2633,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5101653,401814583,193,2026-02-24T23:30Z,True,,,,,,,,,22393633997
5101654,401827703,2628,2026-02-25T02:00Z,False,,,,,,,,,22393633997
5101660,401820820,248,2026-02-24T02:00Z,False,,,,,,,,,22393633997
5101668,401822957,46,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5101669,401820762,153,2026-02-24T00:00Z,False,,,,,,,,,22393633997
5101672,401814580,2084,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5101689,401825538,264,2026-02-24T23:30Z,True,,,,,,,,,22393633997
5101761,401820762,97,2026-02-24T00:00Z,True,,,,,,,,,22393633997
5101762,401825539,30,2026-02-25T04:00Z,False,,,,,,,,,22393633997
5101766,401825538,264,2026-02-24T23:30Z,False,,,,,,,,,22393633997
5101774,401808260,2579,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5101782,401820573,23,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5101794,401830222,71,2026-02-25T01:00Z,False,,,,,,,,,22393633997
5101809,401820766,2390,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5101811,401825538,164,2026-02-24T23:30Z,False,,,,,,,,,22393633997
5101827,401825536,84,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5101841,401825538,164,2026-02-24T23:30Z,False,,,,,,,,,22393633997
5101843,401814582,113,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5101844,401808262,201,2026-02-25T02:00Z,False,,,,,,,,,22393633997
5101846,401808260,2579,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5101849,401808260,96,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5102799,401814585,189,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5103571,401820820,2305,2026-02-24T02:00Z,False,,,,,,,,,22393633997
5103584,401814582,2050,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5103589,401827703,2628,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5103590,401828935,36,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5104196,401808691,309,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5105337,401820767,150,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5105402,401825538,164,2026-02-24T23:30Z,False,,,,,,,,,22393633997
5105417,401825539,26,2026-02-25T04:00Z,False,,,,,,,,,22393633997
5105448,401820766,52,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5105457,401827703,9,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5105458,401814582,2050,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5105461,401827703,2628,2026-02-25T02:00Z,False,,,,,,,,,22393633997
5105464,401820763,258,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5105514,401808689,276,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5105527,401808260,96,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5105537,401808257,142,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5105545,401808690,2032,2026-02-25T01:30Z,False,,,,,,,,,22393633997
5105549,401808260,2579,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5105555,401827700,12,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5105571,401820762,153,2026-02-24T00:00Z,True,,,,,,,,,22393633997
5105594,401808262,201,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5105598,401822957,269,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5105599,401822957,269,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5105602,401822957,269,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5105606,401825538,264,2026-02-24T23:30Z,False,,,,,,,,,22393633997
5105619,401827703,2628,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5105625,401808932,2447,2026-02-24T00:00Z,True,,,,,,,,,22393633997
5105626,401825539,26,2026-02-25T04:00Z,True,,,,,,,,,22393633997
5105627,401827700,239,2026-02-25T02:00Z,False,,,,,,,,,22393633997
5105636,401823832,68,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5105641,401822957,46,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5105643,401820820,2305,2026-02-24T02:00Z,True,,,,,,,,,22393633997
5105647,401827701,252,2026-02-25T04:00Z,True,,,,,,,,,22393633997
5105779,401820766,52,2026-02-25T02:00Z,False,,,,,,,,,22393633997
5105790,401827704,2132,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5105794,401825539,26,2026-02-25T04:00Z,True,,,,,,,,,22393633997
5105798,401820766,2390,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5105803,401814580,2084,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5105804,401808689,295,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5105811,401827700,239,2026-02-25T02:00Z,False,,,,,,,,,22393633997
5105816,401820763,152,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5105832,401825536,77,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5105833,401828444,45,2026-02-24T23:30Z,True,,,,,,,,,22393633997
5105836,401825537,130,2026-02-25T01:30Z,False,,,,,,,,,22393633997
5105840,401814580,2006,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5105841,401808257,2633,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5105844,401827702,197,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5105847,401814580,2006,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5105859,401814583,193,2026-02-24T23:30Z,True,,,,,,,,,22393633997
5105860,401829320,167,2026-02-25T04:00Z,True,,,,,,,,,22393633997
5105865,401825536,84,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5105875,401808260,2579,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5105876,401825536,84,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5105882,401814580,2006,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5105966,401814585,2711,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5105970,401827701,2116,2026-02-25T04:00Z,False,,,,,,,,,22393633997
5105975,401808932,2447,2026-02-24T00:00Z,False,,,,,,,,,22393633997
5105978,401808260,2579,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5105980,401828443,139,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5106037,401808916,2617,2026-02-24T00:30Z,True,,,,,,,,,22393633997
5106051,401825539,30,2026-02-25T04:00Z,True,,,,,,,,,22393633997
5106055,401808690,2032,2026-02-25T01:30Z,False,,,,,,,,,22393633997
5106058,401820820,248,2026-02-24T02:00Z,True,,,,,,,,,22393633997
5106059,401820763,152,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5106254,401827705,66,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5106261,401820766,2390,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5106270,401808260,96,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5106272,401820820,248,2026-02-24T02:00Z,True,,,,,,,,,22393633997
5106293,401808262,201,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5106589,401858739,2598,2026-02-24T23:00Z,False,,,,,,,,,22393633997
5106599,401828443,2168,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5106600,401828443,2168,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5106607,401828444,2325,2026-02-24T23:30Z,False,,,,,,,,,22393633997
5106614,401858739,2598,2026-02-24T23:00Z,True,,,,,,,,,22393633997
5106641,401808932,2320,2026-02-24T00:00Z,False,,,,,,,,,22393633997
5106652,401814580,2006,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5106674,401814583,193,2026-02-24T23:30Z,True,,,,,,,,,22393633997
5106706,401829320,2440,2026-02-25T04:00Z,True,,,,,,,,,22393633997
5106711,401808945,2916,2026-02-24T00:30Z,True,,,,,,,,,22393633997
5106716,401808945,2916,2026-02-24T00:30Z,True,,,,,,,,,22393633997
5106717,401808689,295,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5106750,401808887,292,2026-02-24T00:30Z,False,,,,,,,,,22393633997
5106773,401814585,189,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5106841,401828444,45,2026-02-24T23:30Z,False,,,,,,,,,22393633997
5106843,401808887,2377,2026-02-24T00:30Z,True,,,,,,,,,22393633997
5106864,401827702,277,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5106865,401808965,2545,2026-02-24T00:00Z,True,,,,,,,,,22393633997
5106869,401814585,2711,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5107157,401820762,97,2026-02-24T00:00Z,True,,,,,,,,,22393633997
5107167,401828935,278,2026-02-25T02:00Z,False,,,,,,,,,22393633997
5107176,401828444,45,2026-02-24T23:30Z,False,,,,,,,,,22393633997
5107218,401808691,309,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5107219,401808721,2837,2026-02-24T00:30Z,False,,,,,,,,,22393633997
5107242,401828443,139,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5107246,401814583,2199,2026-02-24T23:30Z,False,,,,,,,,,22393633997
5107261,401828444,2325,2026-02-24T23:30Z,False,,,,,,,,,22393633997
5107267,401808965,357,2026-02-24T00:00Z,False,,,,,,,,,22393633997
5107272,401829320,167,2026-02-25T04:00Z,False,,,,,,,,,22393633997
5107274,401820763,258,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5107287,401827702,277,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5107312,401827704,2641,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5107346,401808688,324,2026-02-25T00:30Z,True,,,,,,,,,22393633997
5107355,401827704,2641,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5107375,401825536,84,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5107477,401806502,2413,2026-02-25T00:30Z,False,,,,,,,,,22393633997
5107507,401828444,2325,2026-02-24T23:30Z,False,,,,,,,,,22393633997
5107626,401830222,71,2026-02-25T01:00Z,True,,,,,,,,,22393633997
5107701,401808932,2447,2026-02-24T00:00Z,True,,,,,,,,,22393633997
5107782,401825539,26,2026-02-25T04:00Z,True,,,,,,,,,22393633997
5107797,401828443,139,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5107813,401808965,357,2026-02-24T00:00Z,False,,,,,,,,,22393633997
5107857,401825537,135,2026-02-25T01:30Z,True,,,,,,,,,22393633997
5107866,401827700,239,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5107877,401806502,88,2026-02-25T00:30Z,False,,,,,,,,,22393633997
5107968,401808257,2633,2026-02-25T02:00Z,True,,,,,,,,,22393633997
5107969,401814584,2649,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5107970,401825537,135,2026-02-25T01:30Z,True,,,,,,,,,22393633997
5107975,401827701,2116,2026-02-25T04:00Z,False,,,,,,,,,22393633997
5107999,401814585,2711,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5108010,401814582,2050,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5108031,401814583,193,2026-02-24T23:30Z,False,,,,,,,,,22393633997
5108043,401806502,88,2026-02-25T00:30Z,True,,,,,,,,,22393633997
5108048,401808965,2545,2026-02-24T00:00Z,False,,,,,,,,,22393633997
5108059,401814580,2006,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5108060,401814580,2006,2026-02-25T00:00Z,True,,,,,,,,,22393633997
5108080,401808932,2320,2026-02-24T00:00Z,True,,,,,,,,,22393633997
5108082,401808916,2443,2026-02-24T00:30Z,True,,,,,,,,,22393633997
5108090,401814581,2309,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5108091,401814581,2309,2026-02-25T00:00Z,False,,,,,,,,,22393633997
5108093,401814581,2309,2026-02-25T00:00Z,True,,,,,,,,,22393633997
