event_id,game_date,game_datetime_utc,home_team,away_team,home_team_id,away_team_id,neutral_site,home_score_actual,away_score_actual,actual_margin,actual_total,home_won,pred_spread,pred_total,pred_home_score,pred_away_score,primary_confidence,ens_spread,ens_total,ens_confidence,ens_model_agreement,ens_spread_std,market_spread,market_total,home_ml,away_ml,primary_ats_correct,primary_ou_correct,primary_margin_error,primary_wins_game,primary_edge_flagged,primary_edge_ats,ens_ats_correct,ens_ou_correct,ens_margin_error,ens_wins_game,fourfactors_spread,adjefficiency_spread,pythagorean_spread,momentum_spread,situational_spread,cagerankings_spread,regressedeff_spread,m1_spread,m2_spread,m3_spread,m4_spread,m5_spread,m6_spread,m7_spread,spread_line,fourfactors_ats,adjefficiency_ats,pythagorean_ats,momentum_ats,situational_ats,cagerankings_ats,regressedeff_ats,cage_em_diff,barthag_diff,processed_at,predicted_spread,pipeline_run_id,game_id,home_covered_ats,home_score,away_score,pred_spread_source,clv_vs_consensus,clv_vs_open,clv_vs_pinnacle,clv_vs_dk,beat_consensus,beat_pinnacle,clv_direction,home_spread_current,home_spread_open,ats_correct,cover,ou_correct,actual_spread,team_id,opponent_id,home_away,team_ats_correct,team_ou_correct
401829320,,2026-02-25 04:00:00+00:00,,,2440,167,0,67.0,60.0,7.0,127.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,-1.5,148.5,,,1.0,,-4.11,1.0,0,,1.0,1.0,-4.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.449362-08:00,-2.89,,401829320,,,,ens_spread,,,,,,,,,,1.0,1.0,,7.0,2440,167,home,1.0,
401829320,,2026-02-25 04:00:00+00:00,,,2440,167,0,67.0,60.0,7.0,127.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,-1.5,148.5,,,1.0,,-4.11,1.0,0,,1.0,1.0,-4.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.449362-08:00,-2.89,,401829320,,,,ens_spread,,,,,,,,,,1.0,1.0,,7.0,167,2440,away,0.0,
401825539,,2026-02-25 04:00:00+00:00,,,26,30,0,81.0,62.0,19.0,143.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,-7.5,150.5,,,0.0,,-16.11,1.0,0,,0.0,1.0,-16.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.449814-08:00,-2.89,,401825539,,,,ens_spread,,,,,,,,,,0.0,0.0,,19.0,26,30,home,0.0,
401825539,,2026-02-25 04:00:00+00:00,,,26,30,0,81.0,62.0,19.0,143.0,1.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,-7.5,150.5,,,0.0,,-16.11,1.0,0,,0.0,1.0,-16.11,1.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.449814-08:00,-2.89,,401825539,,,,ens_spread,,,,,,,,,,0.0,0.0,,19.0,30,26,away,1.0,
401827701,,2026-02-25 04:00:00+00:00,,,252,2116,0,84.0,97.0,-13.0,181.0,0.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,-12.5,162.5,,,1.0,,15.89,0.0,0,,1.0,0.0,15.89,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-12.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.448939-08:00,-2.89,,401827701,,,,ens_spread,,,,,,,,,,1.0,1.0,,-13.0,252,2116,home,1.0,
401827701,,2026-02-25 04:00:00+00:00,,,252,2116,0,84.0,97.0,-13.0,181.0,0.0,-2.89,,,,,-2.89,144.2,0.188,,0.2,-12.5,162.5,,,1.0,,15.89,0.0,0,,1.0,0.0,15.89,0.0,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-2.6,-3.2,-3.2,-12.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.448939-08:00,-2.89,,401827701,,,,ens_spread,,,,,,,,,,1.0,1.0,,-13.0,2116,252,away,0.0,
401817681,,2026-02-26 00:00:00+00:00,Cleveland State Vikings,Northern Kentucky Norse,325,94,0,70.0,81.0,-11.0,151.0,0.0,,144.0,,,0.39,,,,,,8.5,166.5,,,,1.0,,,0,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,2026-03-04T00:46:10.651476-08:00,,,401817681,,,,,,,,,,,,,,,,1.0,-11.0,325,94,home,,1.0
401817681,,2026-02-26 00:00:00+00:00,Cleveland State Vikings,Northern Kentucky Norse,325,94,0,70.0,81.0,-11.0,151.0,0.0,,144.0,,,0.39,,,,,,8.5,166.5,,,,1.0,,,0,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,2026-03-04T00:46:10.651476-08:00,,,401817681,,,,,,,,,,,,,,,,1.0,-11.0,94,325,away,,1.0
401817682,,2026-02-26 00:00:00+00:00,Purdue Fort Wayne Mastodons,Wright State Raiders,2870,2750,0,70.0,74.0,-4.0,144.0,0.0,,159.2,,,0.43,,,,,,1.5,152.5,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,2026-03-04T00:46:10.650989-08:00,,,401817682,,,,,,,,,,,,,,,,0.0,-4.0,2870,2750,home,,0.0
401817682,,2026-02-26 00:00:00+00:00,Purdue Fort Wayne Mastodons,Wright State Raiders,2870,2750,0,70.0,74.0,-4.0,144.0,0.0,,159.2,,,0.43,,,,,,1.5,152.5,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,2026-03-04T00:46:10.650989-08:00,,,401817682,,,,,,,,,,,,,,,,0.0,-4.0,2750,2870,away,,0.0
401817683,,2026-02-26 00:00:00+00:00,Robert Morris Colonials,Detroit Mercy Titans,2523,2174,0,73.0,62.0,11.0,135.0,1.0,,155.1,,,0.43,,,,,,-7.5,150.5,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,-7.5,,,,,,,,,,2026-03-04T00:46:10.650465-08:00,,,401817683,,,,,,,,,,,,,,,,0.0,11.0,2523,2174,home,,0.0
401817683,,2026-02-26 00:00:00+00:00,Robert Morris Colonials,Detroit Mercy Titans,2523,2174,0,73.0,62.0,11.0,135.0,1.0,,155.1,,,0.43,,,,,,-7.5,150.5,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,-7.5,,,,,,,,,,2026-03-04T00:46:10.650465-08:00,,,401817683,,,,,,,,,,,,,,,,0.0,11.0,2174,2523,away,,0.0
401824376,,2026-02-26 00:00:00+00:00,Boston University Terriers,Holy Cross Crusaders,104,107,0,78.0,63.0,15.0,141.0,1.0,,139.2,,,0.43,,,,,,-8.5,141.5,,,,1.0,,,0,,,,,,,,,,,,,,,,,,,,-8.5,,,,,,,,,,2026-03-04T00:46:10.649976-08:00,,,401824376,,,,,,,,,,,,,,,,1.0,15.0,104,107,home,,1.0
401824376,,2026-02-26 00:00:00+00:00,Boston University Terriers,Holy Cross Crusaders,104,107,0,78.0,63.0,15.0,141.0,1.0,,139.2,,,0.43,,,,,,-8.5,141.5,,,,1.0,,,0,,,,,,,,,,,,,,,,,,,,-8.5,,,,,,,,,,2026-03-04T00:46:10.649976-08:00,,,401824376,,,,,,,,,,,,,,,,1.0,15.0,107,104,away,,1.0
401828680,,2026-02-26 00:00:00+00:00,American University Eagles,Lehigh Mountain Hawks,44,2329,0,73.0,78.0,-5.0,151.0,0.0,,145.0,,,0.43,,,,,,-6.5,140.5,,,,1.0,,,0,,,,,,,,,,,,,,,,,,,,-6.5,,,,,,,,,,2026-03-04T00:46:10.649414-08:00,,,401828680,,,,,,,,,,,,,,,,1.0,-5.0,44,2329,home,,1.0
401828680,,2026-02-26 00:00:00+00:00,American University Eagles,Lehigh Mountain Hawks,44,2329,0,73.0,78.0,-5.0,151.0,0.0,,145.0,,,0.43,,,,,,-6.5,140.5,,,,1.0,,,0,,,,,,,,,,,,,,,,,,,,-6.5,,,,,,,,,,2026-03-04T00:46:10.649414-08:00,,,401828680,,,,,,,,,,,,,,,,1.0,-5.0,2329,44,away,,1.0
401817682,,2026-02-26 00:00:00+00:00,,,2870,2750,0,70.0,74.0,-4.0,144.0,0.0,-5.45,,,,,-5.45,144.2,0.188,,6.09,1.5,152.5,,,0.0,,9.45,0.0,0,,0.0,1.0,9.45,0.0,-3.2,-3.2,-21.53,-3.2,-2.6,-3.32,-3.2,-3.2,-3.2,-21.53,-3.2,-2.6,-3.32,-3.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.551225-08:00,-5.45,,401817682,,,,ens_spread,,,,,,,,,,0.0,0.0,,-4.0,2870,2750,home,0.0,
401817682,,2026-02-26 00:00:00+00:00,,,2870,2750,0,70.0,74.0,-4.0,144.0,0.0,-5.45,,,,,-5.45,144.2,0.188,,6.09,1.5,152.5,,,0.0,,9.45,0.0,0,,0.0,1.0,9.45,0.0,-3.2,-3.2,-21.53,-3.2,-2.6,-3.32,-3.2,-3.2,-3.2,-21.53,-3.2,-2.6,-3.32,-3.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.551225-08:00,-5.45,,401817682,,,,ens_spread,,,,,,,,,,0.0,0.0,,-4.0,2750,2870,away,1.0,
401817681,,2026-02-26 00:00:00+00:00,,,325,94,0,70.0,81.0,-11.0,151.0,0.0,-3.46,,,,,-3.46,144.2,0.188,,0.82,8.5,166.5,,,0.0,,14.46,0.0,0,,0.0,1.0,14.46,0.0,-3.2,-3.2,-5.53,-3.2,-2.6,-3.35,-3.2,-3.2,-3.2,-5.53,-3.2,-2.6,-3.35,-3.2,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.550799-08:00,-3.46,,401817681,,,,ens_spread,,,,,,,,,,0.0,0.0,,-11.0,325,94,home,0.0,
401817681,,2026-02-26 00:00:00+00:00,,,325,94,0,70.0,81.0,-11.0,151.0,0.0,-3.46,,,,,-3.46,144.2,0.188,,0.82,8.5,166.5,,,0.0,,14.46,0.0,0,,0.0,1.0,14.46,0.0,-3.2,-3.2,-5.53,-3.2,-2.6,-3.35,-3.2,-3.2,-3.2,-5.53,-3.2,-2.6,-3.35,-3.2,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.550799-08:00,-3.46,,401817681,,,,ens_spread,,,,,,,,,,0.0,0.0,,-11.0,94,325,away,1.0,
401824376,,2026-02-26 00:00:00+00:00,,,104,107,0,78.0,63.0,15.0,141.0,1.0,-1.43,,,,,-1.43,144.2,0.188,,4.48,-8.5,141.5,,,0.0,,-13.57,1.0,0,,0.0,0.0,-13.57,1.0,-3.2,-3.2,10.44,-3.2,-2.6,-3.1,-3.2,-3.2,-3.2,10.44,-3.2,-2.6,-3.1,-3.2,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.550348-08:00,-1.43,,401824376,,,,ens_spread,,,,,,,,,,0.0,0.0,,15.0,104,107,home,0.0,
401824376,,2026-02-26 00:00:00+00:00,,,104,107,0,78.0,63.0,15.0,141.0,1.0,-1.43,,,,,-1.43,144.2,0.188,,4.48,-8.5,141.5,,,0.0,,-13.57,1.0,0,,0.0,0.0,-13.57,1.0,-3.2,-3.2,10.44,-3.2,-2.6,-3.1,-3.2,-3.2,-3.2,10.44,-3.2,-2.6,-3.1,-3.2,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.550348-08:00,-1.43,,401824376,,,,ens_spread,,,,,,,,,,0.0,0.0,,15.0,107,104,away,1.0,
401828680,,2026-02-26 00:00:00+00:00,,,44,2329,0,73.0,78.0,-5.0,151.0,0.0,-4.6,,,,,-4.6,144.2,0.188,,3.88,-6.5,140.5,,,1.0,,9.6,0.0,0,,1.0,1.0,9.6,0.0,-3.2,-3.2,-14.85,-3.2,-2.6,-3.23,-3.2,-3.2,-3.2,-14.85,-3.2,-2.6,-3.23,-3.2,-6.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.549924-08:00,-4.6,,401828680,,,,ens_spread,,,,,,,,,,1.0,1.0,,-5.0,44,2329,home,1.0,
401828680,,2026-02-26 00:00:00+00:00,,,44,2329,0,73.0,78.0,-5.0,151.0,0.0,-4.6,,,,,-4.6,144.2,0.188,,3.88,-6.5,140.5,,,1.0,,9.6,0.0,0,,1.0,1.0,9.6,0.0,-3.2,-3.2,-14.85,-3.2,-2.6,-3.23,-3.2,-3.2,-3.2,-14.85,-3.2,-2.6,-3.23,-3.2,-6.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.549924-08:00,-4.6,,401828680,,,,ens_spread,,,,,,,,,,1.0,1.0,,-5.0,2329,44,away,0.0,
401817683,,2026-02-26 00:00:00+00:00,,,2523,2174,0,73.0,62.0,11.0,135.0,1.0,-4.23,,,,,-4.23,144.2,0.188,,2.89,-7.5,150.5,,,0.0,,-6.77,1.0,0,,0.0,1.0,-6.77,1.0,-3.2,-3.2,-11.85,-3.2,-2.6,-3.25,-3.2,-3.2,-3.2,-11.85,-3.2,-2.6,-3.25,-3.2,-7.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.551670-08:00,-4.23,,401817683,,,,ens_spread,,,,,,,,,,0.0,0.0,,11.0,2523,2174,home,0.0,
401817683,,2026-02-26 00:00:00+00:00,,,2523,2174,0,73.0,62.0,11.0,135.0,1.0,-4.23,,,,,-4.23,144.2,0.188,,2.89,-7.5,150.5,,,0.0,,-6.77,1.0,0,,0.0,1.0,-6.77,1.0,-3.2,-3.2,-11.85,-3.2,-2.6,-3.25,-3.2,-3.2,-3.2,-11.85,-3.2,-2.6,-3.25,-3.2,-7.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.551670-08:00,-4.23,,401817683,,,,ens_spread,,,,,,,,,,0.0,0.0,,11.0,2174,2523,away,1.0,
401828248,,2026-02-26 00:30:00+00:00,,,2655,202,0,56.0,90.0,-34.0,146.0,0.0,-1.33,,,,,-1.33,144.2,0.188,,4.83,5.5,156.5,,,0.0,,35.33,0.0,0,,0.0,1.0,35.33,0.0,-3.2,-3.2,11.47,-3.2,-2.6,-3.25,-3.2,-3.2,-3.2,11.47,-3.2,-2.6,-3.25,-3.2,5.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.552100-08:00,-1.33,,401828248,,,,ens_spread,,,,,,,,,,0.0,0.0,,-34.0,2655,202,home,0.0,
401828248,,2026-02-26 00:30:00+00:00,,,2655,202,0,56.0,90.0,-34.0,146.0,0.0,-1.33,,,,,-1.33,144.2,0.188,,4.83,5.5,156.5,,,0.0,,35.33,0.0,0,,0.0,1.0,35.33,0.0,-3.2,-3.2,11.47,-3.2,-2.6,-3.25,-3.2,-3.2,-3.2,11.47,-3.2,-2.6,-3.25,-3.2,5.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.552100-08:00,-1.33,,401828248,,,,ens_spread,,,,,,,,,,0.0,0.0,,-34.0,202,2655,away,1.0,
401828248,,2026-02-26 00:30:00+00:00,Tulane Green Wave,Tulsa Golden Hurricane,2655,202,0,56.0,90.0,-34.0,146.0,0.0,,180.7,,,0.43,,,,,,5.5,156.5,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,2026-03-04T00:46:10.651977-08:00,,,401828248,,,,,,,,,,,,,,,,0.0,-34.0,2655,202,home,,0.0
401828248,,2026-02-26 00:30:00+00:00,Tulane Green Wave,Tulsa Golden Hurricane,2655,202,0,56.0,90.0,-34.0,146.0,0.0,,180.7,,,0.43,,,,,,5.5,156.5,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,2026-03-04T00:46:10.651977-08:00,,,401828248,,,,,,,,,,,,,,,,0.0,-34.0,202,2655,away,,0.0
401817685,,2026-02-26 01:00:00+00:00,,,270,2754,0,78.0,65.0,13.0,143.0,1.0,-0.79,,,,,-0.79,144.2,0.188,,6.15,1.5,147.5,,,1.0,,-12.21,1.0,0,,1.0,1.0,-12.21,1.0,-3.2,-3.2,15.5,-3.2,-2.6,-3.03,-3.2,-3.2,-3.2,15.5,-3.2,-2.6,-3.03,-3.2,1.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.552541-08:00,-0.79,,401817685,,,,ens_spread,,,,,,,,,,1.0,1.0,,13.0,270,2754,home,1.0,
401817685,,2026-02-26 01:00:00+00:00,,,270,2754,0,78.0,65.0,13.0,143.0,1.0,-0.79,,,,,-0.79,144.2,0.188,,6.15,1.5,147.5,,,1.0,,-12.21,1.0,0,,1.0,1.0,-12.21,1.0,-3.2,-3.2,15.5,-3.2,-2.6,-3.03,-3.2,-3.2,-3.2,15.5,-3.2,-2.6,-3.03,-3.2,1.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,2026-03-04T00:46:10.552541-08:00,-0.79,,401817685,,,,ens_spread,,,,,,,,,,1.0,1.0,,13.0,2754,270,away,0.0,
401817685,,2026-02-26 01:00:00+00:00,Milwaukee Panthers,Youngstown State Penguins,270,2754,0,78.0,65.0,13.0,143.0,1.0,,134.8,,,0.43,,,,,,1.5,147.5,,,,1.0,,,0,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,2026-03-04T00:46:10.652452-08:00,,,401817685,,,,,,,,,,,,,,,,1.0,13.0,270,2754,home,,1.0
401817685,,2026-02-26 01:00:00+00:00,Milwaukee Panthers,Youngstown State Penguins,270,2754,0,78.0,65.0,13.0,143.0,1.0,,134.8,,,0.43,,,,,,1.5,147.5,,,,1.0,,,0,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,2026-03-04T00:46:10.652452-08:00,,,401817685,,,,,,,,,,,,,,,,1.0,13.0,2754,270,away,,1.0
401825540,,2026-02-26 02:00:00+00:00,,,2294,194,0,74.0,57.0,17.0,131.0,1.0,-2.49,,,,,-2.49,144.2,0.188,,1.69,-6.5,141.5,,,0.0,,-14.51,1.0,0,,0.0,0.0,-14.51,1.0,-3.2,-3.2,1.98,-3.2,-2.6,-3.14,-3.2,-3.2,-3.2,1.98,-3.2,-2.6,-3.14,-3.2,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.552972-08:00,-2.49,,401825540,,,,ens_spread,,,,,,,,,,0.0,0.0,,17.0,2294,194,home,0.0,
401825540,,2026-02-26 02:00:00+00:00,,,2294,194,0,74.0,57.0,17.0,131.0,1.0,-2.49,,,,,-2.49,144.2,0.188,,1.69,-6.5,141.5,,,0.0,,-14.51,1.0,0,,0.0,0.0,-14.51,1.0,-3.2,-3.2,1.98,-3.2,-2.6,-3.14,-3.2,-3.2,-3.2,1.98,-3.2,-2.6,-3.14,-3.2,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-03-04T00:46:10.552972-08:00,-2.49,,401825540,,,,ens_spread,,,,,,,,,,0.0,0.0,,17.0,194,2294,away,1.0,
401825540,,2026-02-26 02:00:00+00:00,Iowa Hawkeyes,Ohio State Buckeyes,2294,194,0,74.0,57.0,17.0,131.0,1.0,,130.8,,,0.42,,,,,,-6.5,141.5,,,,1.0,,,0,,,,,,,,,,,,,,,,,,,,-6.5,,,,,,,,,,2026-03-04T00:46:10.652951-08:00,,,401825540,,,,,,,,,,,,,,,,1.0,17.0,2294,194,home,,1.0
401825540,,2026-02-26 02:00:00+00:00,Iowa Hawkeyes,Ohio State Buckeyes,2294,194,0,74.0,57.0,17.0,131.0,1.0,,130.8,,,0.42,,,,,,-6.5,141.5,,,,1.0,,,0,,,,,,,,,,,,,,,,,,,,-6.5,,,,,,,,,,2026-03-04T00:46:10.652951-08:00,,,401825540,,,,,,,,,,,,,,,,1.0,17.0,194,2294,away,,1.0
401812087,,2026-02-26 16:00:00+00:00,Hampton Pirates,Charleston Cougars,2261,232,0,71.0,85.0,-14.0,156.0,0.0,3.77,137.6,66.9,70.7,0.524,5.3,,,,,4.5,140.5,,,0.0,0.0,10.23,1.0,0,,1.0,,8.7,1.0,,,,,,,,,,,,,,,4.5,,,,,,,,,,2026-03-04T00:46:10.752974-08:00,3.77,,401812087,,,,pred_spread,,,,,,,,,,0.0,0.0,0.0,-14.0,2261,232,home,0.0,0.0
401812087,,2026-02-26 16:00:00+00:00,Hampton Pirates,Charleston Cougars,2261,232,0,71.0,85.0,-14.0,156.0,0.0,3.77,137.6,66.9,70.7,0.524,5.3,,,,,4.5,140.5,,,0.0,0.0,10.23,1.0,0,,1.0,,8.7,1.0,,,,,,,,,,,,,,,4.5,,,,,,,,,,2026-03-04T00:46:10.752974-08:00,3.77,,401812087,,,,pred_spread,,,,,,,,,,0.0,0.0,0.0,-14.0,232,2261,away,1.0,0.0
401828447,,2026-02-26 22:00:00+00:00,St. Bonaventure Bonnies,Rhode Island Rams,179,227,0,94.0,76.0,18.0,170.0,1.0,-2.94,144.2,73.6,70.6,0.539,-3.8,,,,,-2.5,144.5,,,1.0,0.0,-15.06,1.0,0,,1.0,,-14.2,1.0,,,,,,,,,,,,,,,-2.5,,,,,,,,,,2026-03-04T00:46:10.753473-08:00,-2.94,,401828447,,,,pred_spread,,,,,,,,,,1.0,1.0,0.0,18.0,179,227,home,1.0,0.0
401828447,,2026-02-26 22:00:00+00:00,St. Bonaventure Bonnies,Rhode Island Rams,179,227,0,94.0,76.0,18.0,170.0,1.0,-2.94,144.2,73.6,70.6,0.539,-3.8,,,,,-2.5,144.5,,,1.0,0.0,-15.06,1.0,0,,1.0,,-14.2,1.0,,,,,,,,,,,,,,,-2.5,,,,,,,,,,2026-03-04T00:46:10.753473-08:00,-2.94,,401828447,,,,pred_spread,,,,,,,,,,1.0,1.0,0.0,18.0,227,179,away,0.0,0.0
401812166,,2026-02-26 23:00:00+00:00,UMBC Retrievers,Bryant Bulldogs,2378,2803,0,70.0,58.0,12.0,128.0,1.0,-15.34,142.4,78.9,63.5,0.486,-10.0,,,,,-11.5,139.5,,,1.0,0.0,3.34,1.0,1,1.0,0.0,,-2.0,1.0,,,,,,,,,,,,,,,-11.5,,,,,,,,,,2026-03-04T00:46:10.754447-08:00,-15.34,,401812166,,,,pred_spread,,,,,,,,,,1.0,1.0,0.0,12.0,2378,2803,home,1.0,0.0
401812166,,2026-02-26 23:00:00+00:00,UMBC Retrievers,Bryant Bulldogs,2378,2803,0,70.0,58.0,12.0,128.0,1.0,-15.34,142.4,78.9,63.5,0.486,-10.0,,,,,-11.5,139.5,,,1.0,0.0,3.34,1.0,1,1.0,0.0,,-2.0,1.0,,,,,,,,,,,,,,,-11.5,,,,,,,,,,2026-03-04T00:46:10.754447-08:00,-15.34,,401812166,,,,pred_spread,,,,,,,,,,1.0,1.0,0.0,12.0,2803,2378,away,0.0,0.0
401812169,,2026-02-26 23:00:00+00:00,Binghamton Bearcats,New Hampshire Wildcats,2066,160,0,65.0,63.0,2.0,128.0,1.0,-3.79,135.8,69.8,66.0,0.404,5.0,,,,,1.5,141.5,,,1.0,1.0,1.79,1.0,1,1.0,0.0,,-7.0,0.0,,,,,,,,,,,,,,,1.5,,,,,,,,,,2026-03-04T00:46:10.753977-08:00,-3.79,,401812169,,,,pred_spread,,,,,,,,,,1.0,1.0,1.0,2.0,2066,160,home,1.0,1.0
401812169,,2026-02-26 23:00:00+00:00,Binghamton Bearcats,New Hampshire Wildcats,2066,160,0,65.0,63.0,2.0,128.0,1.0,-3.79,135.8,69.8,66.0,0.404,5.0,,,,,1.5,141.5,,,1.0,1.0,1.79,1.0,1,1.0,0.0,,-7.0,0.0,,,,,,,,,,,,,,,1.5,,,,,,,,,,2026-03-04T00:46:10.753977-08:00,-3.79,,401812169,,,,pred_spread,,,,,,,,,,1.0,1.0,1.0,2.0,160,2066,away,0.0,1.0
401827107,,2026-02-26 23:30:00+00:00,Grambling Tigers,Bethune-Cookman Wildcats,2755,2065,0,71.0,76.0,-5.0,147.0,0.0,-0.84,147.2,74.0,73.2,0.425,-7.1,,,,,1.5,141.5,,,0.0,1.0,5.84,0.0,0,,0.0,,12.1,0.0,,,,,,,,,,,,,,,1.5,,,,,,,,,,2026-03-04T00:46:10.754941-08:00,-0.84,,401827107,,,,pred_spread,,,,,,,,,,0.0,0.0,1.0,-5.0,2755,2065,home,0.0,1.0
401827107,,2026-02-26 23:30:00+00:00,Grambling Tigers,Bethune-Cookman Wildcats,2755,2065,0,71.0,76.0,-5.0,147.0,0.0,-0.84,147.2,74.0,73.2,0.425,-7.1,,,,,1.5,141.5,,,0.0,1.0,5.84,0.0,0,,0.0,,12.1,0.0,,,,,,,,,,,,,,,1.5,,,,,,,,,,2026-03-04T00:46:10.754941-08:00,-0.84,,401827107,,,,pred_spread,,,,,,,,,,0.0,0.0,1.0,-5.0,2065,2755,away,1.0,1.0
401812167,,2026-02-26 23:30:00+00:00,UAlbany Great Danes,Maine Black Bears,399,311,0,59.0,70.0,-11.0,129.0,0.0,-3.87,135.8,69.8,66.0,0.509,1.8,,,,,-6.5,135.5,,,1.0,0.0,14.87,0.0,0,,1.0,,9.2,1.0,,,,,,,,,,,,,,,-6.5,,,,,,,,,,2026-03-04T00:46:10.755410-08:00,-3.87,,401812167,,,,pred_spread,,,,,,,,,,1.0,1.0,0.0,-11.0,399,311,home,1.0,0.0
401812167,,2026-02-26 23:30:00+00:00,UAlbany Great Danes,Maine Black Bears,399,311,0,59.0,70.0,-11.0,129.0,0.0,-3.87,135.8,69.8,66.0,0.509,1.8,,,,,-6.5,135.5,,,1.0,0.0,14.87,0.0,0,,1.0,,9.2,1.0,,,,,,,,,,,,,,,-6.5,,,,,,,,,,2026-03-04T00:46:10.755410-08:00,-3.87,,401812167,,,,pred_spread,,,,,,,,,,1.0,1.0,0.0,-11.0,311,399,away,0.0,0.0
401804950,,2026-02-27 00:00:00+00:00,Jacksonville State Gamecocks,Delaware Blue Hens,55,48,0,80.0,70.0,10.0,150.0,1.0,-0.83,145.6,73.2,72.4,0.457,-6.1,,,,,-7.5,133.5,,,0.0,1.0,-9.17,1.0,1,0.0,0.0,,-3.9,1.0,,,,,,,,,,,,,,,-7.5,,,,,,,,,,2026-03-04T00:46:10.764955-08:00,-0.83,,401804950,,,,pred_spread,,,,,,,,,,0.0,0.0,1.0,10.0,55,48,home,0.0,1.0
401804950,,2026-02-27 00:00:00+00:00,Jacksonville State Gamecocks,Delaware Blue Hens,55,48,0,80.0,70.0,10.0,150.0,1.0,-0.83,145.6,73.2,72.4,0.457,-6.1,,,,,-7.5,133.5,,,0.0,1.0,-9.17,1.0,1,0.0,0.0,,-3.9,1.0,,,,,,,,,,,,,,,-7.5,,,,,,,,,,2026-03-04T00:46:10.764955-08:00,-0.83,,401804950,,,,pred_spread,,,,,,,,,,0.0,0.0,1.0,10.0,48,55,away,1.0,1.0
