rank,team,team_id,conference,conf_rank,record,home_record,away_record,cage_em,cage_o,cage_d,cage_t,barthag,wab,expected_win_pct,actual_win_pct,luck,sos,q1_record,q2_record,q3_record,q4_record,q1_wpct,best_win_net,bad_loss_count,cage_power_index,eff_grade,resume_score,suffocation,momentum,clutch_rating,consistency_score,off_identity,tourney_readiness,star_risk,dna_score,floor_em,ceiling_em,trend_arrow,trend_numeric,offensive_archetype,home_road_delta_pct,regression_risk,star_danger,three_pct_gap,efg_pct,opp_efg_pct,tov_pct,orb_pct,drb_pct,ftr,three_par,three_pct,ft_pct,close_wpct,net_rtg_l5,net_rtg_l10,updated_at
1,North Dakota State Bison,2449,49,1,0-0,0-0,0-0,47.6,125.6,78.0,75.6,0.9958,,0.996,0.0,0.0,-103.0,,,,,,,,88.0,A+,50.0,85.3,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,60.7,,19.8,32.7,67.3,8.0,52.0,43.6,66.7,,,,2026-02-23 02:56 PST
2,Howard Bison,47,16,1,0-0,0-0,0-0,46.6,141.2,94.6,70.8,0.9901,,0.99,0.0,0.0,-103.0,,,,,,,,87.6,A+,50.0,70.3,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,69.7,,18.4,34.3,65.7,32.8,36.1,50.0,75.0,,,,2026-02-23 02:56 PST
3,Tennessee State Tigers,2634,20,1,0-0,0-0,0-0,43.1,127.6,84.5,62.7,0.9913,,0.991,0.0,0.0,-103.0,,,,,,,,87.7,A+,50.0,86.9,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,64.8,,19.1,24.3,75.7,24.1,35.2,42.1,76.9,,,,2026-02-23 02:56 PST
4,Texas Tech Red Raiders,2641,8,1,0-0,0-0,0-0,41.1,146.8,105.7,68.1,0.9776,,0.978,0.0,0.0,-103.0,,,,,,,,86.6,A+,50.0,68.8,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,65.3,,8.8,25.0,75.0,37.1,45.2,46.4,82.6,,,,2026-02-23 02:56 PST
5,St. John's Red Storm,2599,4,1,0-0,0-0,0-0,39.1,109.3,70.2,74.1,0.9939,,0.994,0.0,0.0,-103.0,,,,,,,,87.9,A+,50.0,100.0,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,48.4,,14.8,22.7,77.3,36.5,22.2,21.4,87.0,,,,2026-02-23 02:56 PST
6,UNLV Rebels,2439,44,1,0-0,0-0,0-0,37.5,136.4,98.9,66.7,0.9758,,0.976,0.0,0.0,-103.0,,,,,,,,86.5,A+,50.0,86.6,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,67.5,,6.0,10.3,89.7,21.7,30.0,50.0,76.9,,,,2026-02-23 02:56 PST
7,SMU Mustangs,2567,2,1,0-0,0-0,0-0,37.5,146.9,109.4,64.0,0.9674,,0.967,0.0,0.0,-103.0,,,,,,,,85.8,A+,50.0,61.7,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,62.3,,6.2,30.0,70.0,41.0,39.3,33.3,72.0,,,,2026-02-23 02:56 PST
8,Tulsa Golden Hurricane,202,62,1,0-0,0-0,0-0,37.2,142.9,105.7,70.0,0.9698,,0.97,0.0,0.0,-103.0,,,,,,,,86.0,A+,50.0,66.8,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,63.5,,10.0,27.5,72.5,39.7,46.0,41.4,80.0,,,,2026-02-23 02:56 PST
9,Lipscomb Bisons,288,46,1,0-0,0-0,0-0,36.1,119.8,83.7,61.0,0.9841,,0.984,0.0,0.0,-103.0,,,,,,,,87.1,A+,50.0,97.6,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,68.0,,18.0,12.1,87.9,18.0,50.0,40.0,55.6,,,,2026-02-23 02:56 PST
10,Morehead State Eagles,2413,20,2,0-0,0-0,0-0,34.4,126.6,92.2,64.0,0.9746,,0.975,0.0,0.0,-103.0,,,,,,,,86.4,A+,50.0,66.6,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,56.0,,14.1,41.2,58.8,43.1,29.3,29.4,64.0,,,,2026-02-23 02:56 PST
11,Nebraska Cornhuskers,158,7,1,0-0,0-0,0-0,33.7,127.4,93.7,68.3,0.9716,,0.972,0.0,0.0,-103.0,,,,,,,,86.2,A+,50.0,76.4,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,62.9,,16.1,27.8,72.2,19.4,56.5,40.0,75.0,,,,2026-02-23 02:56 PST
12,Mount St. Mary's Mountaineers,116,13,1,0-0,0-0,0-0,33.3,107.7,74.4,63.2,0.986,,0.986,0.0,0.0,-103.0,,,,,,,,87.3,A+,50.0,89.4,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,51.8,,20.6,31.4,68.6,25.5,40.0,31.8,78.6,,,,2026-02-23 02:56 PST
13,Minnesota Golden Gophers,135,7,2,0-0,0-0,0-0,32.7,137.7,105.0,58.1,0.9576,,0.958,0.0,0.0,-103.0,,,,,,,,85.1,A+,50.0,76.8,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,75.0,,17.2,16.1,83.9,14.0,52.0,57.7,71.4,,,,2026-02-23 02:56 PST
14,UT Rio Grande Valley Vaqueros,292,25,1,1-0,0-0,1-0,32.7,149.2,116.5,64.4,0.9451,,0.945,1.0,0.0,24.4,,,,,,,,85.1,A+,50.0,70.2,0.0,53.3,100.0,,,0.0,,-12.0,12.0,→ FLAT,0.0,balanced,-100.0,0,0,0.0,78.0,47.4,15.5,16.7,83.3,38.0,56.0,57.1,94.7,,32.7,32.7,2026-02-23 02:56 PST
15,Harvard Crimson,108,12,1,0-0,0-0,0-0,32.0,123.0,91.0,59.4,0.9697,,0.97,0.0,0.0,-103.0,,,,,,,,86.0,A+,50.0,73.4,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,50.9,,10.1,34.2,65.8,32.8,48.3,32.1,73.7,,,,2026-02-23 02:56 PST
16,Virginia Tech Hokies,259,2,2,0-0,0-0,0-0,31.7,136.6,104.9,60.0,0.9542,,0.954,0.0,0.0,-103.0,,,,,,,,84.8,A+,50.0,61.2,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,59.8,,8.3,35.1,64.9,26.2,45.9,39.3,56.2,,,,2026-02-23 02:56 PST
17,Chicago State Cougars,2130,19,1,0-0,0-0,0-0,31.0,114.2,83.2,61.3,0.9745,,0.974,0.0,0.0,-103.0,,,,,,,,86.4,A+,50.0,83.5,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,48.4,,8.2,29.7,70.3,19.4,45.2,28.6,83.3,,,,2026-02-23 02:56 PST
18,Western Kentucky Hilltoppers,98,11,1,0-0,0-0,0-0,30.8,138.0,107.2,68.1,0.9481,,0.948,0.0,0.0,-103.0,,,,,,,,84.4,A+,50.0,64.0,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,61.0,,13.2,29.4,70.6,39.0,35.6,47.6,95.7,,,,2026-02-23 02:56 PST
19,Western Carolina Catamounts,2717,24,1,0-0,0-0,0-0,30.4,129.6,99.2,62.5,0.9558,,0.956,0.0,0.0,-103.0,,,,,,,,84.9,A+,50.0,74.7,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,53.2,,4.8,24.4,75.6,27.4,48.4,33.3,88.2,,,,2026-02-23 02:56 PST
20,Chattanooga Mocs,236,24,2,0-0,0-0,0-0,29.8,132.0,102.2,70.5,0.9499,,0.95,0.0,0.0,-103.0,,,,,,,,84.5,A+,50.0,82.0,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,74.1,,19.9,12.5,87.5,31.5,53.7,48.3,76.5,,,,2026-02-23 02:56 PST
21,Weber State Wildcats,2692,5,1,0-0,0-0,0-0,29.7,136.8,107.1,67.2,0.9435,,0.944,0.0,0.0,-103.0,,,,,,,,84.0,A+,50.0,66.4,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,67.0,,16.4,26.5,73.5,37.5,32.1,50.0,81.0,,,,2026-02-23 02:56 PST
22,North Carolina A&T Aggies,2448,10,1,0-0,0-0,0-0,29.7,151.7,122.0,67.2,0.9245,,0.925,0.0,0.0,-103.0,,,,,,,,82.5,A+,50.0,53.1,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,73.7,,16.4,27.8,72.2,36.8,26.3,53.3,85.7,,,,2026-02-23 02:56 PST
23,Northwestern State Demons,2466,25,2,1-0,1-0,0-0,28.9,113.9,85.0,62.4,0.9666,,0.967,1.0,0.0,15.8,,,,,,,,91.9,A+,50.0,74.7,0.0,70.0,100.0,,,68.0,,-12.0,12.0,→ FLAT,0.0,balanced,100.0,0,0,0.0,51.9,64.4,11.2,20.0,80.0,35.2,25.9,28.6,78.9,,28.9,28.9,2026-02-23 02:56 PST
24,Navy Midshipmen,2426,22,1,0-0,0-0,0-0,28.8,129.4,100.6,62.6,0.9476,,0.947,0.0,0.0,-103.0,,,,,,,,84.3,A+,50.0,70.7,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,55.7,,17.6,27.8,72.2,90.9,34.1,46.7,80.0,,,,2026-02-23 02:56 PST
25,Santa Clara Broncos,2541,29,1,0-0,0-0,0-0,28.4,126.8,98.4,74.2,0.9486,,0.948,0.0,0.0,-103.0,,,,,,,,84.4,A+,50.0,69.4,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,57.9,,13.5,31.6,68.4,20.0,44.3,41.9,92.9,,,,2026-02-23 02:56 PST
26,Norfolk State Spartans,2450,16,2,0-0,0-0,0-0,27.5,130.0,102.5,69.2,0.939,,0.939,0.0,0.0,-103.0,,,,,,,,83.7,A+,50.0,69.0,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,68.5,,18.8,28.0,72.0,38.9,33.3,55.6,76.2,,,,2026-02-23 02:56 PST
27,Toledo Rockets,2649,14,1,0-0,0-0,0-0,27.3,134.9,107.6,69.7,0.9309,,0.931,0.0,0.0,-103.0,,,,,,,,83.0,A+,50.0,76.5,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,72.7,,12.9,13.8,86.2,40.0,27.3,40.0,63.6,,,,2026-02-23 02:56 PST
28,Saint Mary's Gaels,2608,29,2,0-0,0-0,0-0,26.1,135.4,109.3,61.3,0.9215,,0.921,0.0,0.0,-103.0,,,,,,,,82.3,A+,50.0,58.3,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,62.7,,16.3,34.2,65.8,20.3,33.9,50.0,75.0,,,,2026-02-23 02:56 PST
29,Alcorn State Braves,2016,26,1,0-0,0-0,0-0,25.8,119.0,93.2,69.7,0.9432,,0.943,0.0,0.0,-103.0,,,,,,,,84.0,A+,50.0,67.6,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,46.6,,15.8,39.0,61.0,65.5,37.9,27.3,76.3,,,,2026-02-23 02:56 PST
30,Florida Gators,57,23,1,0-0,0-0,0-0,24.8,122.6,97.8,76.7,0.9308,,0.931,0.0,0.0,-103.0,,,,,,,,83.0,A,50.0,79.1,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,67.0,,24.8,20.5,79.5,39.3,39.3,50.0,86.4,,,,2026-02-23 02:56 PST
31,McNeese Cowboys,2377,25,3,1-0,1-0,0-0,24.4,106.6,82.2,65.7,0.9521,,0.952,1.0,0.0,32.7,,,,,,,,100.0,A,50.0,51.1,0.0,100.0,100.0,,,18.0,,-12.0,12.0,→ FLAT,0.0,balanced,100.0,0,0,0.0,47.4,78.0,15.2,33.3,66.7,38.6,31.6,22.2,72.7,,24.4,24.4,2026-02-23 02:56 PST
32,Cincinnati Bearcats,2132,8,2,0-0,0-0,0-0,24.0,126.1,102.1,66.6,0.9189,,0.919,0.0,0.0,-103.0,,,,,,,,82.1,A,50.0,63.6,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,57.8,,15.0,35.0,65.0,23.4,48.4,38.7,66.7,,,,2026-02-23 02:56 PST
33,American University Eagles,44,22,2,0-0,0-0,0-0,23.4,125.3,101.9,59.8,0.9151,,0.915,0.0,0.0,-103.0,,,,,,,,81.8,A,50.0,73.9,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,60.9,,11.7,22.6,77.4,20.0,47.3,50.0,72.7,,,,2026-02-23 02:56 PST
34,Louisville Cardinals,97,2,3,1-0,1-0,0-0,23.3,119.5,96.2,72.8,0.9237,,0.924,1.0,0.0,19.3,,,,,,,,88.6,A,50.0,73.2,0.0,70.0,100.0,,,23.4,,-12.0,12.0,→ FLAT,0.0,balanced,100.0,0,0,0.0,65.4,57.4,24.7,20.0,80.0,38.5,59.6,45.2,95.0,,23.3,23.3,2026-02-23 02:56 PST
35,Boise State Broncos,68,44,2,0-0,0-0,0-0,23.3,130.3,107.0,64.5,0.906,,0.906,0.0,0.0,-103.0,,,,,,,,81.1,A,50.0,73.4,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,62.7,,12.4,18.2,81.8,30.9,43.6,37.5,88.2,,,,2026-02-23 02:56 PST
36,James Madison Dukes,256,27,1,0-0,0-0,0-0,23.2,123.7,100.5,64.7,0.916,,0.916,0.0,0.0,-103.0,,,,,,,,81.9,A,50.0,64.8,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,58.2,,20.1,35.1,64.9,40.0,27.3,13.3,72.7,,,,2026-02-23 02:56 PST
37,Tennessee Tech Golden Eagles,2635,20,3,0-0,0-0,0-0,23.1,110.7,87.6,65.0,0.9365,,0.936,0.0,0.0,-103.0,,,,,,,,83.5,A,50.0,89.2,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,53.7,,16.9,18.4,81.6,29.6,38.9,38.1,87.5,,,,2026-02-23 02:56 PST
38,Belmont Bruins,2057,18,1,0-0,0-0,0-0,23.1,118.2,95.1,73.6,0.9242,,0.924,0.0,0.0,-103.0,,,,,,,,82.5,A,50.0,81.7,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,56.9,,12.2,20.0,80.0,23.1,47.7,25.8,86.7,,,,2026-02-23 02:56 PST
39,Bradley Braves,71,18,2,0-0,0-0,0-0,22.6,119.3,96.7,62.0,0.918,,0.918,0.0,0.0,-103.0,,,,,,,,82.0,A,50.0,71.9,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,53.4,,9.7,30.3,69.7,27.1,30.5,16.7,68.8,,,,2026-02-23 02:56 PST
40,Louisiana Ragin' Cajuns,309,27,2,0-0,0-0,0-0,22.3,114.8,92.5,58.4,0.923,,0.923,0.0,0.0,-103.0,,,,,,,,82.4,A,50.0,76.8,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,58.9,,22.3,28.6,71.4,42.2,28.9,69.2,73.7,,,,2026-02-23 02:56 PST
41,Hofstra Pride,2275,10,2,0-0,0-0,0-0,22.3,130.8,108.5,62.7,0.8956,,0.896,0.0,0.0,-103.0,,,,,,,,80.3,A,50.0,70.7,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,62.0,,9.6,20.0,80.0,40.7,48.1,42.3,68.2,,,,2026-02-23 02:56 PST
42,Saint Joseph's Hawks,2603,3,1,0-0,0-0,0-0,21.7,116.3,94.6,64.5,0.9149,,0.915,0.0,0.0,-103.0,,,,,,,,81.8,A,50.0,79.1,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,51.7,,12.4,23.7,76.3,29.3,43.1,32.0,88.2,,,,2026-02-23 02:56 PST
43,App State Mountaineers,2026,27,3,0-0,0-0,0-0,21.3,126.6,105.3,70.3,0.8927,,0.893,0.0,0.0,-103.0,,,,,,,,80.1,A,50.0,69.7,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,58.8,,17.1,24.3,75.7,72.5,49.0,32.0,78.4,,,,2026-02-23 02:56 PST
44,La Salle Explorers,2325,3,2,0-0,0-0,0-0,21.1,95.7,74.6,61.6,0.9461,,0.946,0.0,0.0,-103.0,,,,,,,,84.2,A,50.0,85.4,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,36.5,,22.7,36.0,64.0,59.6,30.8,37.5,67.7,,,,2026-02-23 02:56 PST
45,UMass Lowell River Hawks,2349,1,1,0-0,0-0,0-0,20.9,147.9,127.0,62.2,0.8522,,0.852,0.0,0.0,-103.0,,,,,,,,77.0,A,50.0,45.3,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,66.7,,8.0,32.3,67.7,55.6,29.6,50.0,66.7,,,,2026-02-23 02:56 PST
46,Idaho State Bengals,304,5,2,0-0,0-0,0-0,20.7,125.6,104.9,72.5,0.8881,,0.888,0.0,0.0,-103.0,,,,,,,,79.8,A,50.0,73.6,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,64.4,,17.9,20.0,80.0,28.8,39.0,34.8,88.2,,,,2026-02-23 02:56 PST
47,Wisconsin Badgers,275,7,3,0-0,0-0,0-0,20.4,131.7,111.3,63.8,0.8738,,0.874,0.0,0.0,-103.0,,,,,,,,78.7,A,50.0,70.7,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,63.5,,12.5,17.2,82.8,38.5,46.2,41.7,90.0,,,,2026-02-23 02:56 PST
48,Middle Tennessee Blue Raiders,2393,11,2,0-0,0-0,0-0,19.9,129.2,109.3,60.4,0.8725,,0.872,0.0,0.0,-103.0,,,,,,,,78.6,A,50.0,53.9,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,49.2,,8.3,39.5,60.5,30.6,46.8,24.1,89.5,,,,2026-02-23 02:56 PST
49,Wichita State Shockers,2724,62,2,0-0,0-0,0-0,19.8,113.6,93.8,60.8,0.9005,,0.9,0.0,0.0,-103.0,,,,,,,,80.7,A,50.0,71.8,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,48.0,,18.1,33.3,66.7,58.0,24.0,50.0,72.4,,,,2026-02-23 02:56 PST
50,Colorado Buffaloes,38,8,3,0-0,0-0,0-0,19.7,117.0,97.3,70.9,0.8929,,0.893,0.0,0.0,-103.0,,,,,,,,80.1,A,50.0,73.5,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,56.6,,16.9,27.8,72.2,29.5,44.3,40.7,77.8,,,,2026-02-23 02:56 PST
51,Morgan State Bears,2415,16,3,0-0,0-0,0-0,19.5,114.1,94.6,71.9,0.8962,,0.896,0.0,0.0,-103.0,,,,,,,,80.4,A,50.0,74.3,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,52.5,,19.5,29.5,70.5,45.8,39.0,34.8,74.1,,,,2026-02-23 02:56 PST
52,Robert Morris Colonials,2523,45,1,0-0,0-0,0-0,19.5,121.8,102.3,66.5,0.8815,,0.882,0.0,0.0,-103.0,,,,,,,,79.2,A,50.0,75.8,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,59.1,,15.0,20.0,80.0,30.9,29.1,43.8,94.1,,,,2026-02-23 02:56 PST
53,North Carolina Tar Heels,153,2,4,1-0,0-0,1-0,19.3,114.4,95.1,67.3,0.8933,,0.893,1.0,0.0,23.3,,,,,,,,88.3,A,50.0,62.3,0.0,76.7,100.0,,,43.7,,-12.0,12.0,→ FLAT,0.0,balanced,-100.0,0,0,0.0,57.4,65.4,14.9,23.7,76.3,51.9,29.6,37.5,53.6,,19.3,19.3,2026-02-23 02:56 PST
54,Loyola Marymount Lions,2351,29,3,0-0,0-0,0-0,19.3,123.7,104.4,62.2,0.8755,,0.875,0.0,0.0,-103.0,,,,,,,,78.8,A,50.0,81.4,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,66.7,,17.7,11.1,88.9,46.7,37.8,47.1,81.0,,,,2026-02-23 02:56 PST
55,Dayton Flyers,2168,3,3,0-0,0-0,0-0,19.1,123.7,104.6,63.1,0.8731,,0.872,0.0,0.0,-103.0,,,,,,,,78.6,A,50.0,63.6,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,51.9,,12.7,32.4,67.6,61.5,40.4,38.1,75.0,,,,2026-02-23 02:56 PST
56,Utah Valley Wolverines,3084,30,1,0-0,0-0,0-0,18.8,103.6,84.8,63.7,0.9091,,0.91,0.0,0.0,-103.0,,,,,,,,81.4,A,50.0,66.4,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,40.8,,18.8,48.9,51.1,33.8,21.5,7.1,59.1,,,,2026-02-23 02:56 PST
57,Charlotte 49ers,2429,62,3,0-0,0-0,0-0,18.8,106.2,87.4,64.0,0.9038,,0.903,0.0,0.0,-103.0,,,,,,,,81.0,A,50.0,77.7,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,45.2,,12.5,32.6,67.4,25.4,41.3,26.9,68.8,,,,2026-02-23 02:56 PST
58,Florida A&M Rattlers,50,26,2,0-0,0-0,0-0,18.7,109.6,90.9,69.3,0.8958,,0.896,0.0,0.0,-103.0,,,,,,,,80.3,A,50.0,80.1,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,53.6,,20.2,26.1,73.9,50.9,36.4,25.0,60.7,,,,2026-02-23 02:56 PST
59,South Alabama Jaguars,6,27,4,0-0,0-0,0-0,18.7,110.7,92.0,58.7,0.8936,,0.894,0.0,0.0,-103.0,,,,,,,,80.2,A,50.0,79.6,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,50.9,,11.9,25.7,74.3,23.6,52.7,27.6,69.2,,,,2026-02-23 02:56 PST
60,Southern Jaguars,2582,26,3,0-0,0-0,0-0,18.6,115.8,97.2,75.1,0.8822,,0.883,0.0,0.0,-103.0,,,,,,,,79.3,A,50.0,87.0,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,66.7,,22.6,11.5,88.5,45.1,31.4,50.0,82.6,,,,2026-02-23 02:56 PST
61,Murray State Racers,93,18,3,0-0,0-0,0-0,18.4,124.9,106.5,70.4,0.8621,,0.863,0.0,0.0,-103.0,,,,,,,,77.8,A,50.0,68.8,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,53.3,,11.4,24.3,75.7,43.3,60.0,38.9,92.3,,,,2026-02-23 02:56 PST
62,Eastern Washington Eagles,331,5,3,0-0,0-0,0-0,18.3,102.0,83.7,65.7,0.9067,,0.906,0.0,0.0,-103.0,,,,,,,,81.2,A,50.0,89.9,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,47.2,,18.3,21.4,78.6,41.5,28.3,26.7,77.3,,,,2026-02-23 02:56 PST
63,Georgia Bulldogs,61,23,2,0-0,0-0,0-0,18.3,151.3,133.0,60.2,0.815,,0.815,0.0,0.0,-103.0,,,,,,,,74.1,A,50.0,39.5,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,69.3,,8.3,33.3,66.7,24.6,35.1,55.0,85.7,,,,2026-02-23 02:56 PST
64,Central Michigan Chippewas,2117,14,2,0-0,0-0,0-0,18.1,115.7,97.6,71.7,0.8761,,0.876,0.0,0.0,-103.0,,,,,,,,78.8,A,50.0,78.6,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,52.9,,15.3,21.2,78.8,74.5,31.4,25.0,76.3,,,,2026-02-23 02:56 PST
65,East Tennessee State Buccaneers,2193,24,3,0-0,0-0,0-0,17.8,129.5,111.7,67.2,0.8456,,0.846,0.0,0.0,-103.0,,,,,,,,76.5,A-,50.0,65.5,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,68.2,,17.9,23.1,76.9,25.5,36.4,45.0,85.7,,,,2026-02-23 02:56 PST
66,Seattle U Redhawks,2547,29,4,0-0,0-0,0-0,17.7,104.9,87.2,67.7,0.8933,,0.894,0.0,0.0,-103.0,,,,,,,,80.2,A-,50.0,79.7,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,46.6,,14.8,30.3,69.7,37.9,48.3,35.7,77.3,,,,2026-02-23 02:56 PST
67,Oakland Golden Grizzlies,2473,45,2,0-0,0-0,0-0,17.0,125.0,108.0,64.8,0.843,,0.843,0.0,0.0,-103.0,,,,,,,,76.3,A-,50.0,62.8,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,60.7,,13.9,30.0,70.0,35.7,35.7,50.0,65.0,,,,2026-02-23 02:56 PST
68,UConn Huskies,41,4,2,0-0,0-0,0-0,16.4,120.2,103.8,60.7,0.8438,,0.845,0.0,0.0,-103.0,,,,,,,,76.4,A-,50.0,68.8,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,60.8,,23.1,27.0,73.0,25.5,37.3,31.6,84.6,,,,2026-02-23 02:56 PST
69,Charleston Cougars,232,10,3,0-0,0-0,0-0,16.2,109.3,93.1,67.7,0.8635,,0.864,0.0,0.0,-103.0,,,,,,,,77.9,A-,50.0,78.6,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,50.0,,11.8,25.7,74.3,37.3,28.8,29.4,68.2,,,,2026-02-23 02:56 PST
70,Incarnate Word Cardinals,2916,25,4,1-0,0-0,1-0,15.8,143.8,128.0,57.0,0.7922,,0.792,1.0,0.0,28.9,,,,,,,,77.5,A-,50.0,40.1,0.0,66.7,100.0,,,30.6,,-12.0,12.0,→ FLAT,0.0,balanced,-100.0,0,0,0.0,64.4,51.9,14.0,35.7,64.3,30.8,50.0,50.0,93.8,,15.8,15.8,2026-02-23 02:56 PST
71,UAB Blazers,5,62,4,0-0,0-0,0-0,15.5,109.9,94.4,71.0,0.8517,,0.852,0.0,0.0,-103.0,,,,,,,,77.0,A-,50.0,72.1,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,50.8,,16.9,32.4,67.6,42.4,32.2,31.6,72.0,,,,2026-02-23 02:56 PST
