rank,team,team_id,conference,conf_rank,record,home_record,away_record,cage_em,cage_o,cage_d,cage_t,barthag,wab,expected_win_pct,actual_win_pct,luck,sos,q1_record,q2_record,q3_record,q4_record,q1_wpct,best_win_net,bad_loss_count,cage_power_index,eff_grade,resume_score,suffocation,momentum,clutch_rating,consistency_score,off_identity,tourney_readiness,star_risk,dna_score,floor_em,ceiling_em,trend_arrow,trend_numeric,offensive_archetype,home_road_delta_pct,regression_risk,star_danger,three_pct_gap,efg_pct,opp_efg_pct,tov_pct,orb_pct,drb_pct,ftr,three_par,three_pct,ft_pct,close_wpct,net_rtg_l5,net_rtg_l10,updated_at,conference_name
56,Providence Friars,2507,Big 12,3,1-0,0-0,1-0,15.0,123.3,108.3,66.9,0.8163,0.91,0.622,1.0,0.0,6.48,1-0,0-0,0-0,0-0,1.0,18.6,0.0,72.8,A-,76.9,60.8,0.0,56.8,100.0,,,,,3.0,27.0,→ FLAT,0.0,balanced,-100.0,0,0,0.0,59.2,51.2,27.6,26.8,73.2,42.9,32.7,50.0,61.9,,4.6,4.6,2026-02-25 16:26 PST,Big 12
57,South Dakota Coyotes,233,Big Ten,3,1-2,1-0,0-2,14.6,111.2,96.6,24.2,0.8346,0.0,0.993,0.333,0.0,0.15,1-0,0-0,0-0,0-1,1.0,13.9,1.0,66.1,A-,63.7,46.0,0.0,42.4,100.0,,,,47.6,2.6,26.6,→ FLAT,0.0,perimeter,100.0,0,0,0.0,65.4,61.6,13.9,12.5,87.5,7.7,53.8,42.9,0.0,,-19.2,-19.2,2026-02-25 16:26 PST,Big Ten
58,West Georgia Wolves,2698,Missouri Valley Conference,1,1-2,1-0,0-2,14.2,133.8,119.6,31.5,0.7842,0.72,0.929,0.333,0.0,15.5,1-1,0-0,0-0,0-0,0.5,20.4,0.0,66.7,A-,73.0,41.4,0.0,58.4,100.0,,,,76.7,2.2,26.2,→ FLAT,0.0,balanced,100.0,0,0,0.0,70.6,64.2,5.2,0.0,100.0,17.6,23.5,50.0,33.3,,-5.5,-5.5,2026-02-25 16:26 PST,Missouri Valley Conference
59,Rider Broncs,2520,Metro Atlantic Athletic Conference,4,1-1,1-1,0-0,13.6,101.6,88.0,62.7,0.8392,0.09,0.709,0.5,0.0,-18.7,0-0,0-0,0-0,1-0,,-18.7,0.0,66.9,A-,36.3,57.2,0.0,63.2,100.0,,,,,1.6,25.6,→ FLAT,0.0,balanced,50.0,0,0,0.0,47.3,40.2,17.8,36.4,63.6,32.7,21.8,33.3,83.3,,-9.0,-9.0,2026-02-25 16:26 PST,Metro Atlantic Athletic Conference
60,Eastern Washington Eagles,331,Conference USA,2,2-0,0-0,2-0,13.3,106.8,93.5,65.3,0.8219,0.86,0.906,1.0,0.0,8.05,1-0,0-0,0-0,0-0,1.0,14.6,0.0,70.1,A-,76.5,50.4,0.0,57.6,100.0,,,,64.7,1.3,25.3,→ FLAT,0.0,balanced,-100.0,0,0,0.0,47.2,55.4,18.3,21.4,78.6,41.5,28.3,26.7,77.3,,14.6,14.6,2026-02-25 16:26 PST,Conference USA
61,Radford Highlanders,2515,6,2,1-1,1-0,0-1,13.2,89.4,76.2,70.2,0.8626,-0.82,0.461,0.5,0.0,-18.12,0-0,0-0,0-0,1-1,,-12.2,1.0,69.9,A-,36.3,72.4,0.0,54.4,100.0,,,,,1.2,25.2,→ FLAT,0.0,balanced,100.0,0,0,0.0,45.8,42.7,16.9,31.7,68.3,50.8,35.6,47.6,63.3,,8.0,8.0,2026-02-25 16:26 PST,6
62,Valparaiso Beacons,2674,Ohio Valley Conference,3,2-0,1-0,1-0,13.0,145.1,132.1,65.4,0.7464,1.0,0.661,1.0,0.0,25.5,1-0,0-0,0-0,0-0,1.0,58.2,0.0,62.8,A-,100.0,9.6,0.0,64.0,100.0,,,,,1.0,25.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,46.4,56.2,14.3,37.1,62.9,44.6,37.5,38.1,76.0,,8.6,8.6,2026-02-25 16:26 PST,Ohio Valley Conference
63,Stetson Hatters,56,Missouri Valley Conference,2,1-1,1-1,0-0,12.6,119.2,106.6,61.1,0.7833,0.46,0.686,0.5,0.0,-3.05,0-0,0-0,1-0,0-0,,-1.3,0.0,70.5,A-,50.7,62.8,0.0,80.8,100.0,,,,,0.6,24.6,→ FLAT,0.0,balanced,50.0,0,0,0.0,56.6,49.8,18.5,37.8,62.2,21.3,52.5,40.6,53.8,,-5.3,-5.3,2026-02-25 16:26 PST,Missouri Valley Conference
64,Stony Brook Seawolves,2619,Western Athletic Conference,3,2-0,2-0,0-0,12.4,87.4,75.0,70.7,0.8532,0.0,0.744,1.0,0.0,-37.7,0-0,0-0,0-0,1-0,,-60.1,0.0,70.4,A-,12.6,89.4,0.0,60.8,100.0,,,,,0.4,24.4,→ FLAT,0.0,balanced,100.0,0,0,0.0,64.1,39.1,23.6,19.4,80.6,58.7,50.0,39.1,74.1,,7.5,7.5,2026-02-25 16:26 PST,Western Athletic Conference
65,Winthrop Eagles,2737,6,3,1-1,1-0,0-1,12.4,145.8,133.4,71.3,0.7354,-0.01,0.435,0.5,0.0,20.08,0-1,0-0,0-0,0-0,0.0,,0.0,61.0,A-,64.4,29.0,0.0,61.6,100.0,,,,,0.4,24.4,→ FLAT,0.0,balanced,100.0,0,0,0.0,49.3,51.7,13.6,43.9,56.1,27.4,37.0,29.6,75.0,0.5,1.7,1.7,2026-02-25 16:26 PST,6
66,UT Arlington Mavericks,250,Atlantic Sun Conference,4,1-1,1-1,0-0,12.3,109.6,97.3,69.0,0.7972,-0.02,0.09,0.5,0.0,0.85,0-1,0-0,0-0,0-0,0.0,,0.0,62.3,A-,53.3,41.2,0.0,48.0,100.0,,,,,0.3,24.3,→ FLAT,0.0,balanced,50.0,0,0,0.0,38.0,40.1,25.0,33.3,66.7,54.0,30.0,26.7,59.3,,1.7,1.7,2026-02-25 16:26 PST,Atlantic Sun Conference
67,Arkansas-Pine Bluff Golden Lions,2029,Southwestern Athletic Conference,4,1-2,1-1,0-1,12.0,137.8,125.8,65.7,0.7403,0.34,0.569,0.333,0.0,6.3,1-0,0-1,0-0,0-0,1.0,11.3,0.0,63.5,A-,68.8,50.3,0.0,36.8,100.0,,,,65.6,0.0,24.0,→ FLAT,0.0,balanced,50.0,0,0,0.0,65.1,48.8,15.2,26.1,73.9,37.7,39.6,33.3,75.0,,-23.6,-23.6,2026-02-25 16:26 PST,Southwestern Athletic Conference
68,Michigan Wolverines,130,Pac-12,3,2-1,1-0,1-1,11.8,133.4,121.6,69.4,0.7437,0.98,0.832,0.667,0.0,44.78,1-1,0-0,0-0,0-0,0.5,30.6,0.0,68.8,B+,95.9,47.6,0.0,50.4,100.0,,,,72.2,-0.2,23.8,→ FLAT,0.0,perimeter,50.0,0,0,0.0,62.1,66.8,21.8,25.6,74.4,8.6,56.9,42.4,100.0,,4.0,4.0,2026-02-25 16:26 PST,Pac-12
69,Coastal Carolina Chanticleers,324,Mid-Eastern Athletic Conference,4,2-1,1-1,1-0,11.7,111.4,99.7,65.7,0.7818,0.85,0.686,0.667,0.0,-2.88,0-0,1-0,0-0,1-0,,3.8,0.0,66.0,B+,58.1,56.7,0.0,48.8,100.0,,,,,-0.3,23.7,→ FLAT,0.0,balanced,-50.0,0,0,0.0,47.1,53.2,9.0,34.1,65.9,22.1,45.6,32.3,80.0,0.5,1.2,1.2,2026-02-25 16:26 PST,Mid-Eastern Athletic Conference
70,Cal State Fullerton Titans,2239,Atlantic 10,3,2-0,1-0,1-0,11.6,103.8,92.2,64.4,0.7962,0.01,0.75,1.0,0.0,-36.5,0-0,0-0,0-0,1-0,,-36.5,0.0,70.9,B+,26.3,80.5,0.0,80.8,100.0,,,,,-0.4,23.6,→ FLAT,0.0,perimeter,0.0,0,0,0.0,63.8,33.9,15.2,17.1,82.9,36.2,56.9,48.5,66.7,,1.5,1.5,2026-02-25 16:26 PST,Atlantic 10
71,Lindenwood Lions,2815,Southland Conference,4,0-2,0-0,0-2,11.4,110.2,98.8,66.7,0.7783,-0.13,0.064,0.0,0.0,5.65,0-1,0-0,0-0,0-0,0.0,,0.0,70.2,B+,56.1,82.2,0.0,39.2,100.0,,,,54.0,-0.6,23.4,→ FLAT,0.0,balanced,0.0,0,0,0.0,44.7,39.9,18.0,21.4,78.6,14.0,42.1,37.5,75.0,,-17.0,-17.0,2026-02-25 16:26 PST,Southland Conference
72,Kent State Golden Flashes,2309,Mid-American Conference,1,2-0,1-0,1-0,11.3,131.2,119.9,64.8,0.738,0.5,0.57,1.0,0.0,-0.05,0-0,0-0,1-0,0-0,,-0.0,0.0,62.6,B+,58.6,41.8,0.0,60.0,100.0,,,,66.4,-0.7,23.3,→ FLAT,0.0,perimeter,0.0,0,0,0.0,56.5,45.8,19.9,40.0,60.0,51.9,44.4,37.5,78.6,,9.9,9.9,2026-02-25 16:26 PST,Mid-American Conference
73,Belmont Bruins,2057,Ohio Valley Conference,4,1-0,1-0,0-0,11.2,96.0,84.8,70.8,0.8064,0.02,0.924,1.0,0.0,-35.67,0-0,0-0,0-0,1-0,,-32.5,0.0,64.1,B+,22.3,62.9,0.0,61.6,100.0,,,,,-0.8,23.2,→ FLAT,0.0,balanced,100.0,0,0,0.0,56.9,48.5,12.2,20.0,80.0,23.1,47.7,25.8,86.7,,23.1,23.1,2026-02-25 16:26 PST,Ohio Valley Conference
74,Miami (OH) RedHawks,193,Mid-American Conference,2,3-0,1-0,2-0,10.5,101.3,90.8,67.4,0.7788,0.6,0.842,1.0,0.0,-6.98,0-0,0-0,1-0,1-0,,-4.2,0.0,63.6,B+,53.3,45.5,0.0,59.2,100.0,,,,49.2,-1.5,22.5,→ FLAT,0.0,balanced,-0.0,0,0,0.0,44.2,47.6,5.7,23.9,76.1,27.5,40.6,17.9,68.4,,16.0,16.0,2026-02-25 16:26 PST,Mid-American Conference
75,Fordham Rams,2230,Big Ten,6,2-0,2-0,0-0,10.0,111.2,101.2,63.9,0.7472,0.6,0.68,1.0,0.0,3.2,0-0,1-0,0-0,0-0,,3.2,0.0,65.8,B+,55.7,67.7,0.0,42.4,100.0,,,,,-2.0,22.0,→ FLAT,0.0,interior,100.0,0,0,0.0,53.6,46.4,18.9,22.6,77.4,66.7,31.0,23.1,64.3,,4.5,4.5,2026-02-25 16:26 PST,Big Ten
76,Western Kentucky Hilltoppers,98,Missouri Valley Conference,3,2-0,0-0,2-0,9.3,127.9,118.6,61.7,0.7044,0.54,0.948,1.0,0.0,4.05,0-0,1-0,0-0,0-0,,1.3,0.0,59.5,B+,61.3,25.5,0.0,74.4,100.0,,,,70.0,-2.7,21.3,→ FLAT,0.0,balanced,-100.0,0,0,0.0,61.0,54.8,13.2,29.4,70.6,39.0,35.6,47.6,95.7,,16.2,16.2,2026-02-25 16:26 PST,Missouri Valley Conference
77,Colorado Buffaloes,38,Southeastern Conference,3,1-0,1-0,0-0,9.0,103.0,94.0,67.3,0.7411,0.1,0.893,1.0,0.0,-13.9,0-0,0-0,0-0,1-0,,-17.3,0.0,65.6,B+,39.5,66.7,0.0,66.4,100.0,,,,,-3.0,21.0,→ FLAT,0.0,balanced,100.0,0,0,0.0,56.6,48.0,16.9,27.8,72.2,29.5,44.3,40.7,77.8,,19.7,19.7,2026-02-25 16:26 PST,Southeastern Conference
78,TCU Horned Frogs,2628,Southeastern Conference,4,2-1,2-0,0-1,8.2,121.4,113.2,69.6,0.6909,0.76,0.838,0.667,0.0,-4.12,0-0,1-0,0-0,1-0,,0.1,0.0,54.0,B+,50.5,19.6,0.0,60.0,100.0,,,,44.0,-3.8,20.2,→ FLAT,0.0,interior,100.0,0,0,0.0,48.4,48.6,9.8,42.5,57.5,62.5,35.9,34.8,70.0,,-2.6,-2.6,2026-02-25 16:26 PST,Southeastern Conference
79,Northern Kentucky Norse,94,Horizon League,2,2-1,1-0,1-1,7.9,56.1,48.2,22.0,0.5,0.05,1.0,0.667,0.0,6.45,0-1,0-0,0-0,1-0,0.0,-21.4,0.0,62.0,B+,52.9,71.7,0.0,73.6,100.0,,,,22.7,-4.1,19.9,→ FLAT,0.0,balanced,50.0,0,0,0.0,45.5,67.9,14.0,0.0,100.0,27.3,72.7,25.0,100.0,,7.4,7.4,2026-02-25 16:26 PST,Horizon League
80,Presbyterian Blue Hose,2506,6,4,1-1,1-0,0-1,7.7,118.6,110.9,64.5,0.6839,-0.68,0.424,0.5,0.0,7.92,0-0,0-0,0-1,0-0,,,0.0,66.0,B+,57.4,57.9,0.0,80.8,100.0,,,,,-4.3,19.7,→ FLAT,0.0,balanced,100.0,0,0,0.0,55.1,46.9,11.0,28.6,71.4,22.0,25.4,46.7,69.2,,3.8,3.8,2026-02-25 16:26 PST,6
81,Oakland Golden Grizzlies,2473,Horizon League,3,2-1,1-1,1-0,7.4,108.4,101.0,43.4,0.6928,0.39,0.955,0.667,0.0,-12.2,0-0,0-0,1-0,1-0,,-7.1,0.0,59.7,B+,49.4,46.1,0.0,60.0,100.0,,,,,-4.6,19.4,→ FLAT,0.0,balanced,-50.0,0,0,0.0,62.9,55.8,8.9,23.5,76.5,25.8,22.6,42.9,50.0,,4.6,4.6,2026-02-25 16:26 PST,Horizon League
82,High Point Panthers,2272,6,5,2-0,2-0,0-0,5.7,127.8,122.1,70.0,0.6282,0.68,0.565,1.0,0.0,4.95,0-0,1-0,0-0,0-0,,6.1,0.0,61.2,B,57.6,56.2,0.0,63.2,100.0,,,,,-6.3,17.7,→ FLAT,0.0,balanced,100.0,0,0,0.0,59.1,53.6,18.0,26.5,73.5,54.5,56.4,35.5,80.0,,21.8,21.8,2026-02-25 16:26 PST,6
83,Arizona Wildcats,12,Southeastern Conference,5,3-0,1-0,2-0,5.6,128.0,122.4,62.9,0.6259,0.67,0.724,1.0,0.0,-5.58,0-0,0-0,2-0,0-0,,-5.0,0.0,54.0,B,53.8,30.4,0.0,58.4,100.0,,,,62.4,-6.4,17.6,→ FLAT,0.0,interior,-0.0,0,0,0.0,56.6,53.2,10.7,35.1,64.9,37.7,34.4,42.9,78.3,,10.8,10.8,2026-02-25 16:26 PST,Southeastern Conference
84,Hawai'i Rainbow Warriors,62,Atlantic 10,4,1-1,1-1,0-0,5.4,106.3,100.9,62.6,0.6456,0.42,0.611,0.5,0.0,0.07,0-0,0-0,1-0,0-0,,-2.5,0.0,62.1,B,52.1,65.3,0.0,56.8,100.0,,,,,-6.6,17.4,→ FLAT,0.0,balanced,50.0,0,0,0.0,47.4,48.4,12.3,25.0,75.0,58.6,31.0,27.8,67.6,,-4.8,-4.8,2026-02-25 16:26 PST,Atlantic 10
85,Kansas Jayhawks,2305,Southeastern Conference,6,2-1,1-1,1-0,4.4,96.2,91.8,67.3,0.6314,0.27,0.917,0.667,0.0,-7.95,0-0,0-0,1-0,0-0,,-8.0,0.0,63.5,B,51.6,81.7,0.0,44.0,100.0,,,,72.0,-7.6,16.4,→ FLAT,0.0,interior,-50.0,0,0,0.0,51.0,47.8,18.8,18.4,81.6,40.0,34.0,41.2,90.0,,-3.2,-3.2,2026-02-25 16:26 PST,Southeastern Conference
86,South Alabama Jaguars,6,Mid-Eastern Athletic Conference,5,1-2,1-1,0-1,4.4,104.3,99.9,60.9,0.6214,0.55,0.894,0.333,-0.171,-2.2,0-0,1-0,0-0,0-0,,1.5,0.0,62.7,B,52.0,64.9,0.0,71.1,60.5,,,,62.6,-19.6,28.4,→ FLAT,0.0,balanced,50.0,0,0,0.0,50.9,51.8,11.9,25.7,74.3,23.6,52.7,27.6,69.2,,0.4,0.4,2026-02-25 16:26 PST,Mid-Eastern Athletic Conference
87,Rhode Island Rams,227,Big Ten,7,1-1,1-0,0-1,4.3,89.2,84.9,62.0,0.6383,-0.55,0.054,0.5,0.0,-4.62,0-0,0-0,0-1,0-0,,,0.0,57.1,B,50.2,46.8,0.0,56.8,100.0,,,,,-7.7,16.3,→ FLAT,0.0,balanced,100.0,0,0,0.0,30.9,49.0,15.1,36.1,63.9,36.4,32.7,11.1,60.0,,-7.5,-7.5,2026-02-25 16:26 PST,Big Ten
88,Arkansas State Red Wolves,2032,Mid-Eastern Athletic Conference,6,3-0,1-0,2-0,4.1,114.3,110.2,66.1,0.6035,1.25,0.66,1.0,0.0,-4.03,0-0,1-0,1-0,1-0,,6.2,0.0,53.3,B,58.2,23.5,0.0,68.8,100.0,,,,61.7,-7.9,16.1,→ FLAT,0.0,interior,-0.0,0,0,0.0,44.9,49.9,22.7,43.9,56.1,78.0,33.9,25.0,78.3,,17.6,17.6,2026-02-25 16:26 PST,Mid-Eastern Athletic Conference
89,UC Davis Aggies,302,Atlantic 10,5,1-1,0-0,1-1,4.0,122.3,118.3,65.8,0.5945,0.99,0.682,0.5,0.0,16.12,1-0,0-0,0-0,0-0,1.0,37.0,0.0,57.7,B,85.2,39.4,0.0,44.0,100.0,,,,71.2,-8.0,16.0,→ FLAT,0.0,balanced,-50.0,0,0,0.0,45.3,50.1,14.8,22.6,77.4,73.6,35.8,21.1,76.9,0.5,2.6,2.6,2026-02-25 16:26 PST,Atlantic 10
90,Toledo Rockets,2649,Mid-American Conference,3,2-0,2-0,0-0,3.7,109.7,106.0,67.6,0.5974,1.27,0.826,1.0,0.0,6.82,1-0,0-0,1-0,0-0,1.0,18.3,0.0,57.6,B,71.2,43.9,0.0,52.0,100.0,,,,,-8.3,15.7,→ FLAT,0.0,balanced,100.0,0,0,0.0,52.3,56.1,11.9,31.4,68.6,21.9,26.6,41.2,85.7,,27.3,27.3,2026-02-25 16:26 PST,Mid-American Conference
91,Tarleton State Texans,2627,Atlantic Sun Conference,5,2-1,2-1,0-0,3.1,108.2,105.1,69.3,0.5828,-0.94,0.229,0.667,0.164,1.23,0-0,0-0,0-0,0-1,,,1.0,59.3,B,51.2,51.9,0.0,81.0,92.3,,,,,-12.0,18.2,→ FLAT,0.0,balanced,66.7,0,0,0.0,48.4,41.8,10.8,34.5,65.5,24.6,36.1,31.8,86.7,1.0,-0.7,-0.7,2026-02-25 16:26 PST,Atlantic Sun Conference
92,Idaho State Bengals,304,Conference USA,3,2-0,2-0,0-0,2.9,114.6,111.7,66.8,0.5732,0.37,0.888,1.0,0.0,-4.2,0-0,0-0,1-0,0-0,,-4.2,0.0,57.4,B,49.1,57.9,0.0,60.0,100.0,,,,,-9.1,14.9,→ FLAT,0.0,perimeter,100.0,0,0,0.0,64.4,56.0,17.9,20.0,80.0,28.8,39.0,34.8,88.2,,5.9,5.9,2026-02-25 16:26 PST,Conference USA
93,Jacksonville Dolphins,294,Missouri Valley Conference,4,0-2,0-1,0-1,2.7,106.8,104.1,58.0,0.5731,-0.46,0.325,0.0,0.0,-2.0,0-0,0-1,0-0,0-0,,,0.0,53.2,B,51.7,55.5,0.0,27.2,100.0,,,,34.5,-9.3,14.7,→ FLAT,0.0,balanced,0.0,0,0,0.0,40.7,52.2,13.3,34.3,65.7,42.6,24.1,15.4,73.9,0.0,-4.8,-4.8,2026-02-25 16:26 PST,Missouri Valley Conference
94,UC Santa Barbara Gauchos,2540,Atlantic 10,6,0-2,0-1,0-1,2.5,99.1,96.6,63.2,0.5729,-0.85,0.389,0.0,0.0,0.73,0-0,0-0,0-0,0-1,,,1.0,57.0,B,50.9,73.0,0.0,27.2,100.0,,,,,-9.5,14.5,→ FLAT,0.0,balanced,0.0,0,0,0.0,49.1,45.6,16.4,20.0,80.0,39.7,34.5,35.0,78.3,0.0,-3.3,-3.3,2026-02-25 16:26 PST,Atlantic 10
95,Furman Paladins,231,Colonial Athletic Association,2,2-1,1-1,1-0,2.5,106.6,104.1,47.0,0.5678,0.87,0.86,0.667,0.0,-3.78,1-0,0-0,0-0,1-0,1.0,9.1,0.0,57.8,B,68.0,53.0,0.0,51.2,100.0,,,,45.6,-9.5,14.5,→ FLAT,0.0,balanced,-50.0,0,0,0.0,50.0,53.2,20.4,39.4,60.6,36.8,47.4,22.2,71.4,,0.5,0.5,2026-02-25 16:26 PST,Colonial Athletic Association
96,Texas Southern Tigers,2640,Southwestern Athletic Conference,5,2-1,1-0,1-1,2.4,90.6,88.2,65.4,0.5766,-0.9,0.46,0.667,0.017,-15.22,0-0,0-0,0-0,1-1,,-19.1,1.0,59.5,B,38.8,67.2,0.0,73.0,62.3,,,,54.4,-21.9,26.7,→ FLAT,0.0,balanced,50.0,0,0,0.0,51.0,44.2,16.3,24.1,75.9,54.9,27.5,28.6,67.9,0.5,9.2,9.2,2026-02-25 16:26 PST,Southwestern Athletic Conference
97,Ohio Bobcats,195,Mid-American Conference,4,2-0,1-0,1-0,2.1,112.7,110.6,65.5,0.5539,0.6,0.788,1.0,0.0,3.1,0-0,1-0,0-0,0-0,,3.1,0.0,51.8,B,61.3,34.5,0.0,48.8,100.0,,,,,-9.9,14.1,→ FLAT,0.0,interior,0.0,0,0,0.0,53.7,61.0,11.0,25.8,74.2,44.4,29.6,37.5,66.7,,19.9,19.9,2026-02-25 16:26 PST,Mid-American Conference
98,Morgan State Bears,2415,Southern Conference,4,2-1,1-0,1-1,1.8,104.0,102.2,54.2,0.55,0.4,0.668,0.667,0.0,-23.88,0-0,0-0,1-0,1-0,,-3.3,0.0,56.4,B-,40.9,52.2,0.0,80.8,100.0,,,,35.9,-10.2,13.8,→ FLAT,0.0,balanced,50.0,0,0,0.0,52.6,47.5,21.2,33.3,66.7,31.6,36.8,42.9,91.7,,7.0,7.0,2026-02-25 16:26 PST,Southern Conference
99,Wichita State Shockers,2724,Atlantic Coast Conference,4,2-0,1-0,1-0,0.9,100.3,99.4,64.1,0.5259,0.28,0.9,1.0,0.0,-15.35,0-0,0-0,1-0,0-0,,-7.7,0.0,56.0,B-,47.4,62.4,0.0,58.4,100.0,,,,75.0,-11.1,12.9,→ FLAT,0.0,balanced,0.0,0,0,0.0,48.0,45.0,18.1,33.3,66.7,58.0,24.0,50.0,72.4,,11.6,11.6,2026-02-25 16:26 PST,Atlantic Coast Conference
100,Lafayette Leopards,322,Independent,3,2-1,0-1,2-0,0.6,67.8,67.2,27.4,0.5255,0.03,0.997,0.667,0.0,2.8,0-1,0-0,0-0,1-0,0.0,-22.2,0.0,56.9,B-,53.4,60.1,0.0,63.2,100.0,,,,49.5,-11.4,12.6,→ FLAT,0.0,balanced,-100.0,0,0,0.0,50.0,48.0,5.4,26.7,73.3,4.8,33.3,14.3,0.0,,-10.2,-10.2,2026-02-25 16:26 PST,Independent
101,Western Michigan Broncos,2711,Mid-American Conference,5,1-2,0-1,1-1,0.5,108.0,107.5,66.5,0.5133,-0.76,0.776,0.333,0.0,-16.3,0-0,0-0,0-0,1-1,,-14.4,1.0,53.9,B-,39.6,63.0,0.0,53.6,100.0,,,,49.9,-11.5,12.5,→ FLAT,0.0,interior,-50.0,0,0,0.0,54.5,43.0,12.4,16.7,83.3,55.4,28.6,43.8,87.1,,-21.2,-21.2,2026-02-25 16:26 PST,Mid-American Conference
102,Akron Zips,2006,Mid-American Conference,6,3-0,1-0,2-0,0.4,116.2,115.8,71.2,0.5099,0.61,0.852,1.0,0.0,-9.68,0-0,1-0,0-0,1-0,,1.2,0.0,52.6,B-,53.4,44.2,0.0,62.4,100.0,,,,69.4,-11.6,12.4,→ FLAT,0.0,interior,-0.0,0,0,0.0,62.9,51.0,21.3,21.1,78.9,50.0,36.2,42.9,89.7,,22.2,22.2,2026-02-25 16:26 PST,Mid-American Conference
103,UCF Knights,2116,Southeastern Conference,7,3-0,1-0,2-0,0.4,118.6,118.2,72.0,0.5097,1.31,0.84,1.0,0.0,5.22,1-0,1-0,0-0,0-0,1.0,8.2,0.0,58.7,B-,73.0,63.3,0.0,52.0,100.0,,,,80.3,-11.6,12.4,→ FLAT,0.0,balanced,-0.0,0,0,0.0,67.2,48.4,19.4,20.0,80.0,21.9,37.5,58.3,78.6,,9.5,9.5,2026-02-25 16:26 PST,Southeastern Conference
104,Harvard Crimson,108,Mountain West,1,1-0,0-0,1-0,0.0,103.0,103.0,70.0,0.5,,0.97,1.0,0.0,-103.0,0-0,0-0,0-0,0-0,,,,53.6,B-,58.6,,0.0,56.8,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,-100.0,0,0,,50.9,,10.1,34.2,65.8,32.8,48.3,32.1,73.7,,,,2026-02-25 16:26 PST,Mountain West
105,Cal Poly Mustangs,13,Atlantic 10,7,1-0,0-0,1-0,0.0,103.0,103.0,70.0,0.5,,0.828,1.0,0.0,-8.95,0-0,0-0,0-0,0-0,,,,53.2,B-,53.4,,0.0,60.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,-100.0,0,0,0.0,51.6,43.4,15.9,14.7,85.3,43.5,45.2,28.6,81.5,,13.4,13.4,2026-02-25 16:26 PST,Atlantic 10
106,Dartmouth Big Green,159,Mountain West,1,1-0,0-0,1-0,0.0,103.0,103.0,70.0,0.5,,0.545,1.0,0.0,-103.0,0-0,0-0,0-0,0-0,,,,53.6,B-,58.6,,0.0,56.8,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,-100.0,0,0,,42.9,,12.0,14.7,85.3,30.4,55.4,25.8,94.1,,,,2026-02-25 16:26 PST,Mountain West
107,New Hampshire Wildcats,160,Atlantic Coast Conference,5,0-2,0-1,0-1,0.0,103.0,103.0,70.0,0.5,,0.359,0.0,0.0,0.3,0-0,0-0,0-0,0-0,,,,52.2,B-,53.0,,0.0,52.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,45.4,67.2,20.0,24.3,75.7,29.6,59.3,28.1,56.2,,-18.0,-18.0,2026-02-25 16:26 PST,Atlantic Coast Conference
108,Princeton Tigers,163,Mountain West,1,0-1,0-0,0-1,0.0,103.0,103.0,70.0,0.5,,0.202,0.0,0.0,-103.0,0-0,0-0,0-0,0-0,,,,52.7,B-,52.8,,0.0,56.8,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,49.0,,21.0,42.4,57.6,58.0,52.0,34.6,75.9,,,,2026-02-25 16:26 PST,Mountain West
109,New Mexico State Aggies,166,Missouri Valley Conference,5,1-0,1-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.67,1.0,0.0,16.15,0-0,0-0,0-0,0-0,,,,53.0,B-,62.1,,0.0,47.2,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,100.0,0,0,0.0,47.0,58.2,6.8,36.8,63.2,10.6,39.4,30.8,71.4,,6.8,6.8,2026-02-25 16:26 PST,Missouri Valley Conference
110,Columbia Lions,171,Mountain West,1,0-1,0-1,0-0,0.0,103.0,103.0,70.0,0.5,,0.455,0.0,0.0,-103.0,0-0,0-0,0-0,0-0,,,,52.7,B-,52.8,,0.0,56.8,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,43.2,,14.9,28.9,71.1,13.6,34.8,30.4,66.7,,,,2026-02-25 16:26 PST,Mountain West
111,Cornell Big Red,172,Mountain West,1,0-1,0-1,0-0,0.0,103.0,103.0,70.0,0.5,,0.03,0.0,0.0,-103.0,0-0,0-0,0-0,0-0,,,,52.7,B-,52.8,,0.0,56.8,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,39.1,,13.4,27.3,72.7,23.6,40.0,13.6,84.6,,,,2026-02-25 16:26 PST,Mountain West
112,Denver Pioneers,2172,Big Ten,4,2-0,2-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.571,1.0,0.0,-3.2,0-0,0-0,0-0,0-0,,,,54.5,B-,51.0,,0.0,73.6,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,100.0,0,0,0.0,57.0,51.0,11.8,21.4,78.6,35.1,50.9,37.9,85.0,,16.8,16.8,2026-02-25 16:26 PST,Big Ten
