as_of_date,conference,team,conf_w,conf_l,conf_pct,overall_w,overall_l,overall_pct,streak,generated_at,conference_name,pipeline_run_id
20260304,Big South Conference,Charleston Southern Buccaneers,0,0,0,14,15,0.483,0,2026-03-04T22:22:32Z,Big South Conference,22692149656
20260304,,Cheyney (PA) Wolves,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,Northeast Conference,Chicago State Cougars,0,0,0,7,22,0.241,0,2026-03-04T22:22:32Z,Northeast Conference,22692149656
20260304,,Christian Brothers Buccaneers,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,Big 12,Cincinnati Bearcats,0,0,0,15,13,0.536,0,2026-03-04T22:22:32Z,Big 12,22692149656
20260304,,Coe Kohawks,0,0,0,0,2,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,Patriot League,Colgate Raiders,0,0,0,17,12,0.586,0,2026-03-04T22:22:32Z,Patriot League,22692149656
20260304,,Colorado-Colorado Springs Mountain Lions,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,,Concord Mountain Lions,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,Mid-Eastern Athletic Conference,Coppin State Eagles,0,0,0,7,21,0.25,0,2026-03-04T22:22:32Z,Mid-Eastern Athletic Conference,22692149656
20260304,,Cumberland (TN) Phoenix,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,,Dallas Crusaders,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,Atlantic 10,Davidson Wildcats,0,0,0,16,11,0.593,0,2026-03-04T22:22:32Z,Atlantic 10,22692149656
20260304,Atlantic 10,Dayton Flyers,0,0,0,19,9,0.679,0,2026-03-04T22:22:32Z,Atlantic 10,22692149656
20260304,Mid-Eastern Athletic Conference,Delaware State Hornets,0,0,0,6,20,0.231,0,2026-03-04T22:22:32Z,Mid-Eastern Athletic Conference,22692149656
20260304,Summit League,Denver Pioneers,0,0,0,15,14,0.517,0,2026-03-04T22:22:32Z,Summit League,22692149656
20260304,Horizon League,Detroit Mercy Titans,0,0,0,15,12,0.556,0,2026-03-04T22:22:32Z,Horizon League,22692149656
20260304,,Doane Tigers,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,Missouri Valley Conference,Drake Bulldogs,0,0,0,11,18,0.379,0,2026-03-04T22:22:32Z,Missouri Valley Conference,22692149656
20260304,Colonial Athletic Association,Drexel Dragons,0,0,0,15,14,0.517,0,2026-03-04T22:22:32Z,Colonial Athletic Association,22692149656
20260304,Atlantic 10,Duquesne Dukes,0,0,0,14,13,0.519,0,2026-03-04T22:22:32Z,Atlantic 10,22692149656
20260304,,Earlham College Quakers,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,Southern Conference,East Tennessee State Buccaneers,0,0,0,20,9,0.69,0,2026-03-04T22:22:32Z,Southern Conference,22692149656
20260304,,Eastern University (PA) Eagles,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,Ohio Valley Conference,Eastern Illinois Panthers,0,0,0,11,18,0.379,0,2026-03-04T22:22:32Z,Ohio Valley Conference,22692149656
20260304,ASUN Conference,Eastern Kentucky Colonels,0,0,0,10,20,0.333,0,2026-03-04T22:22:32Z,ASUN Conference,22692149656
20260304,Mid-American Conference,Eastern Michigan Eagles,0,0,0,9,20,0.31,0,2026-03-04T22:22:32Z,Mid-American Conference,22692149656
20260304,,Eastern Oregon Mountaineers,0,0,0,0,2,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,,Elizabeth City State Vikings,0,0,0,0,2,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,Colonial Athletic Association,Elon Phoenix,0,0,0,12,17,0.414,0,2026-03-04T22:22:32Z,Colonial Athletic Association,22692149656
20260304,,Emmanuel (MA) Lions,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,,Erskine Flying Fleet,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,Metro Atlantic Athletic Conference,Fairfield Stags,0,0,0,18,11,0.621,0,2026-03-04T22:22:32Z,Metro Atlantic Athletic Conference,22692149656
20260304,,Fisk Bulldogs,0,0,0,0,3,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,American Athletic Conference,Florida Atlantic Owls,0,0,0,15,13,0.536,0,2026-03-04T22:22:32Z,American Athletic Conference,22692149656
20260304,,Florida Memorial FLORIDA MEMORIAL,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,Conference USA,Florida International Panthers,0,0,0,13,14,0.481,0,2026-03-04T22:22:32Z,Conference USA,22692149656
20260304,Atlantic 10,Fordham Rams,0,0,0,15,12,0.556,0,2026-03-04T22:22:32Z,Atlantic 10,22692149656
20260304,,Fort Valley State Wildcats,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,Big West Conference,Cal State Fullerton Titans,0,0,0,14,14,0.5,0,2026-03-04T22:22:32Z,Big West Conference,22692149656
20260304,Big South Conference,Gardner-Webb Runnin' Bulldogs,0,0,0,3,26,0.103,0,2026-03-04T22:22:32Z,Big South Conference,22692149656
20260304,,Geneva Golden Tornadoes,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,Atlantic 10,George Mason Patriots,0,0,0,20,8,0.714,0,2026-03-04T22:22:32Z,Atlantic 10,22692149656
20260304,,Georgia College Bobcats,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,Sun Belt Conference,Georgia State Panthers,0,0,0,10,20,0.333,0,2026-03-04T22:22:32Z,Sun Belt Conference,22692149656
20260304,West Coast Conference,Gonzaga Bulldogs,0,0,0,26,3,0.897,0,2026-03-04T22:22:32Z,West Coast Conference,22692149656
20260304,Mountain West,Grand Canyon Lopes,0,0,0,18,10,0.643,0,2026-03-04T22:22:32Z,Mountain West,22692149656
20260304,,Greensboro College Pride,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,Colonial Athletic Association,Hampton Pirates,0,0,0,12,17,0.414,0,2026-03-04T22:22:32Z,Colonial Athletic Association,22692149656
20260304,,Hanover Panthers,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,,Hawai'i Hilo Vulcans,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,,Hawai'i Pacific Sea Warriors,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,Big South Conference,High Point Panthers,0,0,0,25,4,0.862,0,2026-03-04T22:22:32Z,Big South Conference,22692149656
20260304,Colonial Athletic Association,Hofstra Pride,0,0,0,21,8,0.724,0,2026-03-04T22:22:32Z,Colonial Athletic Association,22692149656
20260304,Southland Conference,Houston Christian Huskies,0,0,0,11,18,0.379,0,2026-03-04T22:22:32Z,Southland Conference,22692149656
20260304,,Huston-Tillotson Rams,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,Missouri Valley Conference,Illinois State Redbirds,0,0,0,20,10,0.667,0,2026-03-04T22:22:32Z,Missouri Valley Conference,22692149656
20260304,Big Ten,Iowa Hawkeyes,0,0,0,18,9,0.667,0,2026-03-04T22:22:32Z,Big Ten,22692149656
20260304,Southwestern Athletic Conference,Jackson State Tigers,0,0,0,10,18,0.357,0,2026-03-04T22:22:32Z,Southwestern Athletic Conference,22692149656
20260304,,Jarvis Christian Bulldogs,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,,Johnson C Smith Golden Bulls,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,Big 12,Kansas Jayhawks,0,0,0,20,8,0.714,0,2026-03-04T22:22:32Z,Big 12,22692149656
20260304,Big 12,Kansas State Wildcats,0,0,0,10,18,0.357,0,2026-03-04T22:22:32Z,Big 12,22692149656
20260304,Mid-American Conference,Kent State Golden Flashes,0,0,0,21,7,0.75,0,2026-03-04T22:22:32Z,Mid-American Conference,22692149656
20260304,,Kentucky State Thorobreds,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,Southland Conference,Lamar Cardinals,0,0,0,11,19,0.367,0,2026-03-04T22:22:32Z,Southland Conference,22692149656
20260304,Atlantic 10,La Salle Explorers,0,0,0,6,21,0.222,0,2026-03-04T22:22:32Z,Atlantic 10,22692149656
20260304,Patriot League,Lehigh Mountain Hawks,0,0,0,14,15,0.483,0,2026-03-04T22:22:32Z,Patriot League,22692149656
20260304,Northeast Conference,Le Moyne Dolphins,0,0,0,14,15,0.483,0,2026-03-04T22:22:32Z,Northeast Conference,22692149656
20260304,,Lewis & Clark Pioneers,0,0,0,0,1,0.0,0,2026-03-04T22:22:32Z,,22692149656
20260304,Conference USA,Liberty Flames,0,0,0,22,5,0.815,0,2026-03-04T22:22:32Z,Conference USA,22692149656
