combo_id,combo_type,signals,thresholds,n,fire_rate,hit_rate_su,hit_rate_ats,holdout_su,holdout_ats,p_value,consistent,seasons_passing,lx_days,merged,timestamp
20260306T233109Z_01256,trio,FFC_season_diff|MTI|PXP_L4_diff,"{""FFC_season_diff"": 0.2499444444444448, ""MTI"": 18.950000000000003, ""PXP_L4_diff"": 0.0009999999999999501}",563,0.1327,0.9041,,0.84,0.7647,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01257,trio,ANE_season_diff|MTI|PEQ_season_diff,"{""ANE_season_diff"": 2.2442307692307684, ""MTI"": 18.950000000000003, ""PEQ_season_diff"": 1.6500000000000004}",865,0.2038,0.904,,0.8438,0.726,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01258,trio,FFC_L12_diff|MTI|WL_season_diff,"{""FFC_L12_diff"": 0.1604166666666673, ""MTI"": 18.950000000000003, ""WL_season_diff"": 0.0083333333333333}",540,0.1272,0.9037,,0.8442,0.7407,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01259,trio,FFC_L4_diff|MTI|PEQ_L10_diff,"{""FFC_L4_diff"": 0.11062499999999935, ""MTI"": 18.950000000000003, ""PEQ_L10_diff"": 0.6900000000000013}",466,0.1098,0.9034,,0.838,0.7692,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01260,trio,MTI|SCI|WL_season_diff,"{""MTI"": 18.950000000000003, ""SCI"": 0.1999999999999999, ""WL_season_diff"": 0.0083333333333333}",609,0.1435,0.9031,,,,0.0,True,1,False,False,20260306T233109Z
20260306T233109Z_01262,trio,FFC_L4_diff|MTI|WL_L10_diff,"{""FFC_L4_diff"": 0.11062499999999935, ""MTI"": 18.950000000000003, ""WL_L10_diff"": 0.0}",526,0.1239,0.903,,0.8254,0.7755,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01261,trio,ANE_L12_diff|FFC_L4_diff|MTI,"{""ANE_L12_diff"": 1.2083333333333357, ""FFC_L4_diff"": 0.11062499999999935, ""MTI"": 18.950000000000003}",495,0.1166,0.903,,0.8403,0.7843,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01263,trio,ANE_L7_diff|FFC_L4_diff|MTI,"{""ANE_L7_diff"": 1.385714285714288, ""FFC_L4_diff"": 0.11062499999999935, ""MTI"": 18.950000000000003}",637,0.1501,0.9027,,0.8467,0.7959,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01264,trio,ANE_season_diff|MTI|WL_season_diff,"{""ANE_season_diff"": 2.2442307692307684, ""MTI"": 18.950000000000003, ""WL_season_diff"": 0.0083333333333333}",918,0.2163,0.902,,0.8549,0.7534,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01265,trio,FFC_L12_diff|MTI|PEQ_L4_diff,"{""FFC_L12_diff"": 0.1604166666666673, ""MTI"": 18.950000000000003, ""PEQ_L4_diff"": 0.8000000000000002}",477,0.1124,0.9015,,0.898,0.7778,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01266,trio,DPC_L4_diff|FFC_L4_diff|MTI,"{""DPC_L4_diff"": 0.5499999999999989, ""FFC_L4_diff"": 0.11062499999999935, ""MTI"": 18.950000000000003}",527,0.1242,0.9013,,,,0.0,True,1,False,False,20260306T233109Z
20260306T233109Z_01267,trio,FFC_L10_diff|MTI|PEQ_L4_diff,"{""FFC_L10_diff"": 0.1154999999999996, ""MTI"": 18.950000000000003, ""PEQ_L4_diff"": 0.8000000000000002}",526,0.1239,0.9011,,0.8926,0.7755,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01268,trio,ANE_L4_diff|FFC_L10_diff|MTI,"{""ANE_L4_diff"": 1.2999999999999994, ""FFC_L10_diff"": 0.1154999999999996, ""MTI"": 18.950000000000003}",534,0.1258,0.9007,,0.88,0.7647,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01269,trio,FFC_L7_diff|MTI|ODI_L4_diff,"{""FFC_L7_diff"": 0.1335714285714271, ""MTI"": 18.950000000000003, ""ODI_L4_diff"": 0.04166666666666825}",563,0.1327,0.9005,,0.8411,0.78,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01270,trio,FFC_L10_diff|MTI|ODI_L12_diff,"{""FFC_L10_diff"": 0.1154999999999996, ""MTI"": 18.950000000000003, ""ODI_L12_diff"": 0.6166666666666671}",452,0.1065,0.9004,,0.8616,0.7667,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01271,trio,FFC_L10_diff|MTI|ODI_L4_diff,"{""FFC_L10_diff"": 0.1154999999999996, ""MTI"": 18.950000000000003, ""ODI_L4_diff"": 0.04166666666666825}",492,0.1159,0.9004,,0.8699,0.7551,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01272,trio,FFC_L12_diff|MTI|PXP_season_diff,"{""FFC_L12_diff"": 0.1604166666666673, ""MTI"": 18.950000000000003, ""PXP_season_diff"": 0.0022857142857142}",462,0.1089,0.9004,,0.7986,0.7556,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01273,trio,FFC_L4_diff|MTI|WL_L12_diff,"{""FFC_L4_diff"": 0.11062499999999935, ""MTI"": 18.950000000000003, ""WL_L12_diff"": 0.0}",480,0.1131,0.9,,0.8485,0.82,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01274,trio,FFC_L4_diff|MTI|PEQ_L7_diff,"{""FFC_L4_diff"": 0.11062499999999935, ""MTI"": 18.950000000000003, ""PEQ_L7_diff"": 0.9642857142857152}",559,0.1317,0.8998,,0.838,0.8039,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01275,trio,ANE_season_diff|MTI|PXP_L12_diff,"{""ANE_season_diff"": 2.2442307692307684, ""MTI"": 18.950000000000003, ""PXP_L12_diff"": 0.0029166666666666}",478,0.1126,0.8996,,0.8571,0.7705,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01276,trio,FFC_L10_diff|MTI|PXP_L12_diff,"{""FFC_L10_diff"": 0.1154999999999996, ""MTI"": 18.950000000000003, ""PXP_L12_diff"": 0.0029166666666666}",467,0.11,0.8994,,0.7929,0.7547,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01277,trio,FFC_L12_diff|MTI|PXP_L12_diff,"{""FFC_L12_diff"": 0.1604166666666673, ""MTI"": 18.950000000000003, ""PXP_L12_diff"": 0.0029166666666666}",467,0.11,0.8994,,0.7902,0.75,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01278,trio,FFC_L7_diff|MTI|PEQ_L4_diff,"{""FFC_L7_diff"": 0.1335714285714271, ""MTI"": 18.950000000000003, ""PEQ_L4_diff"": 0.8000000000000002}",596,0.1404,0.8993,,0.8784,0.7959,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01280,trio,ANE_L4_diff|FFC_L12_diff|MTI,"{""ANE_L4_diff"": 1.2999999999999994, ""FFC_L12_diff"": 0.1604166666666673, ""MTI"": 18.950000000000003}",486,0.1145,0.8992,,0.8851,0.766,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01281,trio,ANE_season_diff|MTI|PEQ_L7_diff,"{""ANE_season_diff"": 2.2442307692307684, ""MTI"": 18.950000000000003, ""PEQ_L7_diff"": 0.9642857142857152}",645,0.152,0.8992,,0.8728,0.7727,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01279,trio,ANE_L4_diff|ANE_season_diff|MTI,"{""ANE_L4_diff"": 1.2999999999999994, ""ANE_season_diff"": 2.2442307692307684, ""MTI"": 18.950000000000003}",794,0.1871,0.8992,,0.8742,0.7458,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01282,trio,FFC_L4_diff|FFC_season_diff|MTI,"{""FFC_L4_diff"": 0.11062499999999935, ""FFC_season_diff"": 0.2499444444444448, ""MTI"": 18.950000000000003}",791,0.1864,0.8989,,0.7791,0.7119,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01283,trio,FFC_L4_diff|MTI|WL_L4_diff,"{""FFC_L4_diff"": 0.11062499999999935, ""MTI"": 18.950000000000003, ""WL_L4_diff"": 0.0}",613,0.1444,0.8989,,0.8271,0.7872,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_00001,pair,WL_season_diff|FFC_season_diff,"{""WL_season_diff"": 0.2, ""FFC_season_diff"": 3}",455,0.1072,0.8989,,,,0.0,True,1,False,False,20260306T233109Z
20260306T233109Z_01284,trio,FFC_L10_diff|MTI|PXP_season_diff,"{""FFC_L10_diff"": 0.1154999999999996, ""MTI"": 18.950000000000003, ""PXP_season_diff"": 0.0022857142857142}",502,0.1183,0.8984,,0.8,0.7292,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01285,trio,ANE_L12_diff|MTI|WL_L4_diff,"{""ANE_L12_diff"": 1.2083333333333357, ""MTI"": 18.950000000000003, ""WL_L4_diff"": 0.0}",462,0.1089,0.8983,,0.869,0.7759,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01286,trio,MTI|PEQ_L12_diff|WL_L7_diff,"{""MTI"": 18.950000000000003, ""PEQ_L12_diff"": 0.6263888888888887, ""WL_L7_diff"": 0.0}",471,0.111,0.8981,,0.8354,0.7581,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01287,trio,ANE_season_diff|MTI|WL_L10_diff,"{""ANE_season_diff"": 2.2442307692307684, ""MTI"": 18.950000000000003, ""WL_L10_diff"": 0.0}",626,0.1475,0.8978,,0.8599,0.746,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01289,trio,FFC_L7_diff|MTI|ODI_L10_diff,"{""FFC_L7_diff"": 0.1335714285714271, ""MTI"": 18.950000000000003, ""ODI_L10_diff"": 0.4700000000000024}",477,0.1124,0.8973,,0.8366,0.7719,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01288,trio,ANE_season_diff|MTI|WL_L12_diff,"{""ANE_season_diff"": 2.2442307692307684, ""MTI"": 18.950000000000003, ""WL_L12_diff"": 0.0}",584,0.1376,0.8973,,0.8712,0.7761,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01290,trio,ANE_L10_diff|FFC_L4_diff|MTI,"{""ANE_L10_diff"": 1.2599999999999998, ""FFC_L4_diff"": 0.11062499999999935, ""MTI"": 18.950000000000003}",535,0.1261,0.8972,,0.8333,0.78,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01291,trio,ANE_season_diff|MTI|PEQ_L10_diff,"{""ANE_season_diff"": 2.2442307692307684, ""MTI"": 18.950000000000003, ""PEQ_L10_diff"": 0.6900000000000013}",580,0.1367,0.8966,,0.8715,0.7571,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_00002,pair,PEQ_season_diff|FFC_season_diff,"{""PEQ_season_diff"": 5, ""FFC_season_diff"": 3}",435,0.1025,0.8966,,,,0.0,True,1,False,False,20260306T233109Z
20260306T233109Z_01292,trio,ANE_season_diff|MTI|PEQ_L12_diff,"{""ANE_season_diff"": 2.2442307692307684, ""MTI"": 18.950000000000003, ""PEQ_L12_diff"": 0.6263888888888887}",541,0.1275,0.8965,,0.8541,0.7465,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01293,trio,ANE_season_diff|MTI|PXP_L7_diff,"{""ANE_season_diff"": 2.2442307692307684, ""MTI"": 18.950000000000003, ""PXP_L7_diff"": 0.0002857142857142}",568,0.1338,0.8961,,0.8359,0.74,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01295,trio,FFC_L7_diff|MTI|PXP_L12_diff,"{""FFC_L7_diff"": 0.1335714285714271, ""MTI"": 18.950000000000003, ""PXP_L12_diff"": 0.0029166666666666}",451,0.1063,0.8958,,0.7687,0.7308,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01294,trio,ANE_L10_diff|MTI|WL_L7_diff,"{""ANE_L10_diff"": 1.2599999999999998, ""MTI"": 18.950000000000003, ""WL_L7_diff"": 0.0}",614,0.1447,0.8958,,0.8405,0.7812,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01296,trio,ANE_season_diff|MTI|PXP_L4_diff,"{""ANE_season_diff"": 2.2442307692307684, ""MTI"": 18.950000000000003, ""PXP_L4_diff"": 0.0009999999999999501}",592,0.1395,0.8953,,0.871,0.7736,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01297,trio,FFC_L12_diff|MTI|ODI_L7_diff,"{""FFC_L12_diff"": 0.1604166666666673, ""MTI"": 18.950000000000003, ""ODI_L7_diff"": 0.3952380952380938}",487,0.1148,0.8953,,0.8516,0.7778,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01298,trio,ANE_L12_diff|MTI|PEQ_L7_diff,"{""ANE_L12_diff"": 1.2083333333333357, ""MTI"": 18.950000000000003, ""PEQ_L7_diff"": 0.9642857142857152}",580,0.1367,0.8948,,0.8418,0.7838,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01299,trio,MTI|SCI|WL_L4_diff,"{""MTI"": 18.950000000000003, ""SCI"": 0.1999999999999999, ""WL_L4_diff"": 0.0}",466,0.1098,0.8948,,,,0.0,True,1,False,False,20260306T233109Z
20260306T233109Z_01300,trio,MTI|PEQ_season_diff|WL_L10_diff,"{""MTI"": 18.950000000000003, ""PEQ_season_diff"": 1.6500000000000004, ""WL_L10_diff"": 0.0}",617,0.1454,0.8947,,0.8506,0.7541,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01301,trio,ANE_season_diff|MTI|PEQ_L4_diff,"{""ANE_season_diff"": 2.2442307692307684, ""MTI"": 18.950000000000003, ""PEQ_L4_diff"": 0.8000000000000002}",673,0.1586,0.8945,,0.8797,0.7544,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01302,trio,FFC_L10_diff|MTI|ODI_L10_diff,"{""FFC_L10_diff"": 0.1154999999999996, ""MTI"": 18.950000000000003, ""ODI_L10_diff"": 0.4700000000000024}",493,0.1162,0.8945,,0.8599,0.7627,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01303,trio,FFC_L12_diff|MTI|ODI_L4_diff,"{""FFC_L12_diff"": 0.1604166666666673, ""MTI"": 18.950000000000003, ""ODI_L4_diff"": 0.04166666666666825}",455,0.1072,0.8945,,0.8639,0.7556,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01304,trio,FFC_L12_diff|MTI|ODI_L12_diff,"{""FFC_L12_diff"": 0.1604166666666673, ""MTI"": 18.950000000000003, ""ODI_L12_diff"": 0.6166666666666671}",454,0.107,0.8943,,0.8405,0.7544,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01305,trio,FFC_L10_diff|MTI|ODI_season_diff,"{""FFC_L10_diff"": 0.1154999999999996, ""MTI"": 18.950000000000003, ""ODI_season_diff"": 1.1000000000000014}",528,0.1244,0.8939,,0.8652,0.7451,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01307,trio,FFC_L7_diff|MTI|PXP_L10_diff,"{""FFC_L7_diff"": 0.1335714285714271, ""MTI"": 18.950000000000003, ""PXP_L10_diff"": 0.0051507936507936}",487,0.1148,0.8932,,0.768,0.6939,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01308,trio,MTI|PEQ_L10_diff|WL_L7_diff,"{""MTI"": 18.950000000000003, ""PEQ_L10_diff"": 0.6900000000000013, ""WL_L7_diff"": 0.0}",515,0.1213,0.8932,,0.8354,0.7903,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01306,trio,FFC_L12_diff|MTI|ODI_season_diff,"{""FFC_L12_diff"": 0.1604166666666673, ""MTI"": 18.950000000000003, ""ODI_season_diff"": 1.1000000000000014}",487,0.1148,0.8932,,0.8552,0.7451,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01309,trio,MTI|PEQ_L10_diff|WL_L12_diff,"{""MTI"": 18.950000000000003, ""PEQ_L10_diff"": 0.6900000000000013, ""WL_L12_diff"": 0.0}",552,0.1301,0.8931,,0.8483,0.7887,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01310,trio,FFC_L4_diff|MTI|PXP_season_diff,"{""FFC_L4_diff"": 0.11062499999999935, ""MTI"": 18.950000000000003, ""PXP_season_diff"": 0.0022857142857142}",579,0.1364,0.8929,,0.7872,0.74,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01311,trio,ANE_season_diff|MTI|PXP_L10_diff,"{""ANE_season_diff"": 2.2442307692307684, ""MTI"": 18.950000000000003, ""PXP_L10_diff"": 0.0051507936507936}",513,0.1209,0.8928,,0.8605,0.74,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01312,trio,MTI|PEQ_season_diff|PXP_season_diff,"{""MTI"": 18.950000000000003, ""PEQ_season_diff"": 1.6500000000000004, ""PXP_season_diff"": 0.0022857142857142}",653,0.1539,0.8928,,0.8487,0.75,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01314,trio,DPC_L7_diff|FFC_L4_diff|MTI,"{""DPC_L7_diff"": 0.4999999999999982, ""FFC_L4_diff"": 0.11062499999999935, ""MTI"": 18.950000000000003}",493,0.1162,0.8925,,,,0.0,True,1,False,False,20260306T233109Z
20260306T233109Z_01313,trio,ANE_season_diff|MTI|SVI_season_diff,"{""ANE_season_diff"": 2.2442307692307684, ""MTI"": 18.950000000000003, ""SVI_season_diff"": 0.0040350877192982}",679,0.16,0.8925,,0.8571,0.75,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01315,trio,ANE_L7_diff|MTI|WL_season_diff,"{""ANE_L7_diff"": 1.385714285714288, ""MTI"": 18.950000000000003, ""WL_season_diff"": 0.0083333333333333}",725,0.1708,0.8924,,0.8667,0.7794,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01317,trio,MTI|ODI_season_diff|WL_L7_diff,"{""MTI"": 18.950000000000003, ""ODI_season_diff"": 1.1000000000000014, ""WL_L7_diff"": 0.0}",613,0.1444,0.8923,,0.8611,0.7895,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01316,trio,MTI|ODI_L10_diff|WL_L7_diff,"{""MTI"": 18.950000000000003, ""ODI_L10_diff"": 0.4700000000000024, ""WL_L7_diff"": 0.0}",492,0.1159,0.8923,,0.8263,0.7846,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01318,trio,FFC_L10_diff|MTI|ODI_L7_diff,"{""FFC_L10_diff"": 0.1154999999999996, ""MTI"": 18.950000000000003, ""ODI_L7_diff"": 0.3952380952380938}",538,0.1268,0.8922,,0.8571,0.7719,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01320,trio,MTI|ODI_L12_diff|WL_L7_diff,"{""MTI"": 18.950000000000003, ""ODI_L12_diff"": 0.6166666666666671, ""WL_L7_diff"": 0.0}",444,0.1046,0.8919,,0.8333,0.7846,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01319,trio,ANE_L4_diff|MTI|PEQ_season_diff,"{""ANE_L4_diff"": 1.2999999999999994, ""MTI"": 18.950000000000003, ""PEQ_season_diff"": 1.6500000000000004}",740,0.1744,0.8919,,0.8797,0.7544,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01322,trio,FFC_L7_diff|FFC_season_diff|MTI,"{""FFC_L7_diff"": 0.1335714285714271, ""FFC_season_diff"": 0.2499444444444448, ""MTI"": 18.950000000000003}",776,0.1828,0.8918,,0.7647,0.7097,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01321,trio,ANE_L12_diff|MTI|PEQ_season_diff,"{""ANE_L12_diff"": 1.2083333333333357, ""MTI"": 18.950000000000003, ""PEQ_season_diff"": 1.6500000000000004}",619,0.1459,0.8918,,0.8548,0.7647,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01323,trio,ANE_L10_diff|MTI|WL_L4_diff,"{""ANE_L10_diff"": 1.2599999999999998, ""MTI"": 18.950000000000003, ""WL_L4_diff"": 0.0}",508,0.1197,0.8917,,0.869,0.7895,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01324,trio,ANE_L4_diff|MTI|SCI,"{""ANE_L4_diff"": 1.2999999999999994, ""MTI"": 18.950000000000003, ""SCI"": 0.1999999999999999}",516,0.1216,0.8915,,,,0.0,True,1,False,False,20260306T233109Z
20260306T233109Z_01326,trio,FFC_L12_diff|MTI|ODI_L10_diff,"{""FFC_L12_diff"": 0.1604166666666673, ""MTI"": 18.950000000000003, ""ODI_L10_diff"": 0.4700000000000024}",488,0.115,0.8914,,0.8462,0.7407,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01327,trio,FFC_L7_diff|MTI|ODI_L7_diff,"{""FFC_L7_diff"": 0.1335714285714271, ""MTI"": 18.950000000000003, ""ODI_L7_diff"": 0.3952380952380938}",571,0.1345,0.8914,,0.8269,0.7679,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01325,trio,ANE_L7_diff|MTI|WL_L7_diff,"{""ANE_L7_diff"": 1.385714285714288, ""MTI"": 18.950000000000003, ""WL_L7_diff"": 0.0}",718,0.1692,0.8914,,0.8225,0.8033,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01328,trio,MTI|PEQ_season_diff|WL_L12_diff,"{""MTI"": 18.950000000000003, ""PEQ_season_diff"": 1.6500000000000004, ""WL_L12_diff"": 0.0}",578,0.1362,0.891,,0.8642,0.7846,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01329,trio,FFC_L10_diff|MTI|PXP_L10_diff,"{""FFC_L10_diff"": 0.1154999999999996, ""MTI"": 18.950000000000003, ""PXP_L10_diff"": 0.0051507936507936}",504,0.1188,0.8909,,0.7895,0.7083,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01330,trio,MTI|PEQ_L7_diff|WL_season_diff,"{""MTI"": 18.950000000000003, ""PEQ_L7_diff"": 0.9642857142857152, ""WL_season_diff"": 0.0083333333333333}",641,0.151,0.8908,,0.8525,0.7681,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01331,trio,MTI|ODI_season_diff|WL_season_diff,"{""MTI"": 18.950000000000003, ""ODI_season_diff"": 1.1000000000000014, ""WL_season_diff"": 0.0083333333333333}",759,0.1788,0.8906,,0.8495,0.75,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01332,trio,MTI|PEQ_L10_diff|WL_season_diff,"{""MTI"": 18.950000000000003, ""PEQ_L10_diff"": 0.6900000000000013, ""WL_season_diff"": 0.0083333333333333}",557,0.1312,0.8905,,0.8519,0.7606,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_00003,pair,FFC_season_diff|MTI,"{""FFC_season_diff"": 3, ""MTI"": 10}",593,0.1397,0.8904,,,,0.0,True,1,False,False,20260306T233109Z
20260306T233109Z_01333,trio,MTI|ODI_season_diff|WL_L4_diff,"{""MTI"": 18.950000000000003, ""ODI_season_diff"": 1.1000000000000014, ""WL_L4_diff"": 0.0}",583,0.1374,0.8902,,0.8971,0.7885,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01334,trio,ANE_L7_diff|MTI|WL_L10_diff,"{""ANE_L7_diff"": 1.385714285714288, ""MTI"": 18.950000000000003, ""WL_L10_diff"": 0.0}",628,0.148,0.8901,,0.8246,0.7812,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01335,trio,ANE_season_diff|MTI|ODI_season_diff,"{""ANE_season_diff"": 2.2442307692307684, ""MTI"": 18.950000000000003, ""ODI_season_diff"": 1.1000000000000014}",790,0.1861,0.8899,,0.8396,0.7297,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01337,trio,FFC_L12_diff|MTI|PXP_L10_diff,"{""FFC_L12_diff"": 0.1604166666666673, ""MTI"": 18.950000000000003, ""PXP_L10_diff"": 0.0051507936507936}",463,0.1091,0.8898,,0.7955,0.7111,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01336,trio,ANE_L7_diff|MTI|PEQ_season_diff,"{""ANE_L7_diff"": 1.385714285714288, ""MTI"": 18.950000000000003, ""PEQ_season_diff"": 1.6500000000000004}",726,0.1711,0.8898,,0.8647,0.7692,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01338,trio,MTI|PEQ_L7_diff|WL_L10_diff,"{""MTI"": 18.950000000000003, ""PEQ_L7_diff"": 0.9642857142857152, ""WL_L10_diff"": 0.0}",606,0.1428,0.8894,,0.8114,0.7692,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01339,trio,ANE_L4_diff|MTI|WL_season_diff,"{""ANE_L4_diff"": 1.2999999999999994, ""MTI"": 18.950000000000003, ""WL_season_diff"": 0.0083333333333333}",758,0.1786,0.8892,,0.8743,0.7581,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01340,trio,ANE_L10_diff|MTI|WL_season_diff,"{""ANE_L10_diff"": 1.2599999999999998, ""MTI"": 18.950000000000003, ""WL_season_diff"": 0.0083333333333333}",657,0.1548,0.8889,,0.8541,0.7639,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_00004,pair,WL_season_diff|FFC_L4_diff,"{""WL_season_diff"": 0.2, ""FFC_L4_diff"": 2}",549,0.1294,0.8889,,,,0.0,True,1,False,False,20260306T233109Z
20260306T233109Z_01341,trio,MTI|PEQ_season_diff|PXP_L7_diff,"{""MTI"": 18.950000000000003, ""PEQ_season_diff"": 1.6500000000000004, ""PXP_L7_diff"": 0.0002857142857142}",557,0.1312,0.8887,,0.8168,0.75,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01342,trio,MTI|WL_L4_diff|WL_season_diff,"{""MTI"": 18.950000000000003, ""WL_L4_diff"": 0.0, ""WL_season_diff"": 0.0083333333333333}",718,0.1692,0.8886,,0.8849,0.7692,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01343,trio,ANE_L4_diff|FFC_L4_diff|MTI,"{""ANE_L4_diff"": 1.2999999999999994, ""FFC_L4_diff"": 0.11062499999999935, ""MTI"": 18.950000000000003}",716,0.1687,0.8883,,0.86,0.7843,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01344,trio,MTI|PEQ_L7_diff|WL_L12_diff,"{""MTI"": 18.950000000000003, ""PEQ_L7_diff"": 0.9642857142857152, ""WL_L12_diff"": 0.0}",555,0.1308,0.8883,,0.8418,0.7794,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_01345,trio,ANE_L12_diff|MTI|PXP_season_diff,"{""ANE_L12_diff"": 1.2083333333333357, ""MTI"": 18.950000000000003, ""PXP_season_diff"": 0.0022857142857142}",508,0.1197,0.8878,,0.8272,0.7455,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_00005,pair,WL_season_diff|FFC_L7_diff,"{""WL_season_diff"": 0.2, ""FFC_L7_diff"": 2}",481,0.1133,0.8877,,,,0.0,True,1,False,False,20260306T233109Z
20260306T233109Z_01346,trio,ANE_L10_diff|MTI|PEQ_season_diff,"{""ANE_L10_diff"": 1.2599999999999998, ""MTI"": 18.950000000000003, ""PEQ_season_diff"": 1.6500000000000004}",658,0.155,0.8875,,0.858,0.7536,0.0,True,1,False,True,20260306T233109Z
