combo_id,combo_type,signals,thresholds,hit_rate_su,hit_rate_ats,holdout_su,holdout_ats,p_value,n,fire_rate,seasons_passing,lx_days_flag,season_hit_rates,date_added,auto_merged,stale
20260306T233109Z_1310,trio,FFC_season_diff|SCI|WL_L4_diff,"{""FFC_season_diff"": 0.2499444444444448, ""SCI"": 0.1999999999999999, ""WL_L4_diff"": 0.0}",0.8632,,0.8349,0.525,0.0,563,0.1327,1,False,"{""2025"": 0.8632}",2026-03-06,True,False
20260306T233109Z_1311,trio,MTI|PXP_season_diff|WL_L10_diff,"{""MTI"": 18.950000000000003, ""PXP_season_diff"": 0.0022857142857142, ""WL_L10_diff"": 0.0}",0.8632,,0.7812,0.7119,0.0,592,0.1395,1,False,"{""2025"": 0.8632}",2026-03-06,True,False
20260306T233109Z_1312,trio,ANE_L12_diff|MTI|ODI_L12_diff,"{""ANE_L12_diff"": 1.2083333333333357, ""MTI"": 18.950000000000003, ""ODI_L12_diff"": 0.6166666666666671}",0.8631,,0.8243,0.7711,0.0,526,0.1239,1,False,"{""2025"": 0.8631}",2026-03-06,True,False
20260306T233109Z_1313,trio,FFC_L7_diff|SCI|WL_L10_diff,"{""FFC_L7_diff"": 0.1335714285714271, ""SCI"": 0.1999999999999999, ""WL_L10_diff"": 0.0}",0.8631,,0.7769,0.5435,0.0,482,0.1136,1,False,"{""2025"": 0.8631}",2026-03-06,True,False
20260306T233109Z_1314,trio,ANE_L10_diff|DPC_season_diff|MTI,"{""ANE_L10_diff"": 1.2599999999999998, ""DPC_season_diff"": 0.9424185463659166, ""MTI"": 18.950000000000003}",0.863,,0.8224,0.7627,0.0,584,0.1376,1,False,"{""2025"": 0.863}",2026-03-06,True,False
20260306T233109Z_1315,trio,ANE_L4_diff|MTI|PXP_L12_diff,"{""ANE_L4_diff"": 1.2999999999999994, ""MTI"": 18.950000000000003, ""PXP_L12_diff"": 0.0029166666666666}",0.863,,0.8662,0.7759,0.0,467,0.11,1,False,"{""2025"": 0.863}",2026-03-06,True,False
20260306T233109Z_1316,trio,ANE_L7_diff|FFC_L7_diff|SCI,"{""ANE_L7_diff"": 1.385714285714288, ""FFC_L7_diff"": 0.1335714285714271, ""SCI"": 0.1999999999999999}",0.863,,0.8148,0.5625,0.0,606,0.1428,1,False,"{""2025"": 0.863}",2026-03-06,True,False
20260306T233109Z_1317,trio,MTI|PEQ_L10_diff|PEQ_L4_diff,"{""MTI"": 18.950000000000003, ""PEQ_L10_diff"": 0.6900000000000013, ""PEQ_L4_diff"": 0.8000000000000002}",0.863,,0.8743,0.8,0.0,533,0.1256,1,False,"{""2025"": 0.863}",2026-03-06,True,False
20260306T233109Z_1318,trio,ANE_L4_diff|FFC_season_diff|SCI,"{""ANE_L4_diff"": 1.2999999999999994, ""FFC_season_diff"": 0.2499444444444448, ""SCI"": 0.1999999999999999}",0.8628,,0.8462,0.5532,0.0,627,0.1477,1,False,"{""2025"": 0.8628}",2026-03-06,True,False
20260306T233109Z_1319,trio,ANE_L7_diff|MTI|ODI_L10_diff,"{""ANE_L7_diff"": 1.385714285714288, ""MTI"": 18.950000000000003, ""ODI_L10_diff"": 0.4700000000000024}",0.8627,,0.8291,0.7733,0.0,539,0.127,1,False,"{""2025"": 0.8627}",2026-03-06,True,False
20260306T233109Z_1320,trio,MTI|PEQ_L7_diff|PXP_L10_diff,"{""MTI"": 18.950000000000003, ""PEQ_L7_diff"": 0.9642857142857152, ""PXP_L10_diff"": 0.0051507936507936}",0.8627,,0.8082,0.7692,0.0,517,0.1218,1,False,"{""2025"": 0.8627}",2026-03-06,True,False
20260306T233109Z_1321,trio,MTI|ODI_season_diff|SVI_season_diff,"{""MTI"": 18.950000000000003, ""ODI_season_diff"": 1.1000000000000014, ""SVI_season_diff"": 0.0040350877192982}",0.8625,,0.8167,0.75,0.0,560,0.132,1,False,"{""2025"": 0.8625}",2026-03-06,True,False
20260306T233109Z_1322,trio,DPC_L4_diff|MTI|WL_L4_diff,"{""DPC_L4_diff"": 0.5499999999999989, ""MTI"": 18.950000000000003, ""WL_L4_diff"": 0.0}",0.8624,,0.8692,0.8478,0.0,603,0.1421,1,False,"{""2025"": 0.8624}",2026-03-06,True,False
20260306T233109Z_1323,trio,MTI|PEQ_L4_diff|PXP_season_diff,"{""MTI"": 18.950000000000003, ""PEQ_L4_diff"": 0.8000000000000002, ""PXP_season_diff"": 0.0022857142857142}",0.8624,,0.8523,0.7292,0.0,567,0.1336,1,False,"{""2025"": 0.8624}",2026-03-06,True,False
20260306T233109Z_1324,trio,DPC_L10_diff|MTI|PEQ_season_diff,"{""DPC_L10_diff"": 0.6000000000000029, ""MTI"": 18.950000000000003, ""PEQ_season_diff"": 1.6500000000000004}",0.8622,,0.8693,0.7833,0.0,566,0.1334,1,False,"{""2025"": 0.8622}",2026-03-06,True,False
20260306T233109Z_1325,trio,MTI|WL_L7_diff|short_rest_B,"{""MTI"": 18.950000000000003, ""WL_L7_diff"": 0.0, ""short_rest_B"": 0.5}",0.8622,,0.7838,0.7321,0.0,566,0.1334,1,True,"{""2025"": 0.8622}",2026-03-06,True,False
20260306T233109Z_1326,trio,ANE_L12_diff|MTI|SVI_season_diff,"{""ANE_L12_diff"": 1.2083333333333357, ""MTI"": 18.950000000000003, ""SVI_season_diff"": 0.0040350877192982}",0.8621,,0.8333,0.7755,0.0,435,0.1025,1,False,"{""2025"": 0.8621}",2026-03-06,True,False
20260306T233109Z_1327,trio,FFC_season_diff|PEQ_L4_diff|SCI,"{""FFC_season_diff"": 0.2499444444444448, ""PEQ_L4_diff"": 0.8000000000000002, ""SCI"": 0.1999999999999999}",0.8621,,0.8385,0.5217,0.0,544,0.1282,1,False,"{""2025"": 0.8621}",2026-03-06,True,False
20260306T233109Z_1328,trio,MTI|ODI_season_diff|PXP_L10_diff,"{""MTI"": 18.950000000000003, ""ODI_season_diff"": 1.1000000000000014, ""PXP_L10_diff"": 0.0051507936507936}",0.8621,,0.8296,0.7692,0.0,486,0.1145,1,False,"{""2025"": 0.8621}",2026-03-06,True,False
20260306T233109Z_1329,trio,MTI|ODI_season_diff|PEQ_L10_diff,"{""MTI"": 18.950000000000003, ""ODI_season_diff"": 1.1000000000000014, ""PEQ_L10_diff"": 0.6900000000000013}",0.8618,,0.8613,0.7681,0.0,550,0.1296,1,False,"{""2025"": 0.8618}",2026-03-06,True,False
20260306T233109Z_1330,trio,DPC_L12_diff|MTI|PEQ_season_diff,"{""DPC_L12_diff"": 0.3249999999999997, ""MTI"": 18.950000000000003, ""PEQ_season_diff"": 1.6500000000000004}",0.8617,,0.8636,0.7895,0.0,535,0.1261,1,False,"{""2025"": 0.8617}",2026-03-06,True,False
20260306T233109Z_1331,trio,ANE_L10_diff|MTI|ODI_L10_diff,"{""ANE_L10_diff"": 1.2599999999999998, ""MTI"": 18.950000000000003, ""ODI_L10_diff"": 0.4700000000000024}",0.8615,,0.8208,0.7561,0.0,563,0.1327,1,False,"{""2025"": 0.8615}",2026-03-06,True,False
20260306T233109Z_1332,trio,DPC_L12_diff|MTI|WL_L12_diff,"{""DPC_L12_diff"": 0.3249999999999997, ""MTI"": 18.950000000000003, ""WL_L12_diff"": 0.0}",0.8615,,0.8462,0.8167,0.0,527,0.1242,1,False,"{""2025"": 0.8615}",2026-03-06,True,False
20260306T233109Z_1333,trio,MTI|WL_L12_diff|WL_season_diff,"{""MTI"": 18.950000000000003, ""WL_L12_diff"": 0.0, ""WL_season_diff"": 0.0083333333333333}",0.8614,,0.8483,0.7703,0.0,664,0.1565,1,False,"{""2025"": 0.8614}",2026-03-06,True,False
20260306T233109Z_1334,trio,MTI|PXP_L10_diff|WL_L7_diff,"{""MTI"": 18.950000000000003, ""PXP_L10_diff"": 0.0051507936507936, ""WL_L7_diff"": 0.0}",0.8612,,0.7871,0.75,0.0,569,0.1341,1,False,"{""2025"": 0.8612}",2026-03-06,True,False
20260306T233109Z_1335,trio,ANE_L7_diff|MTI|PEQ_L4_diff,"{""ANE_L7_diff"": 1.385714285714288, ""MTI"": 18.950000000000003, ""PEQ_L4_diff"": 0.8000000000000002}",0.8611,,0.8652,0.7903,0.0,691,0.1628,1,False,"{""2025"": 0.8611}",2026-03-06,True,False
20260306T233109Z_1336,trio,DPC_L10_diff|MTI|WL_L4_diff,"{""DPC_L10_diff"": 0.6000000000000029, ""MTI"": 18.950000000000003, ""WL_L4_diff"": 0.0}",0.8609,,0.8607,0.8333,0.0,453,0.1067,1,False,"{""2025"": 0.8609}",2026-03-06,True,False
20260306T233109Z_1337,trio,ANE_L12_diff|DPC_L10_diff|MTI,"{""ANE_L12_diff"": 1.2083333333333357, ""DPC_L10_diff"": 0.6000000000000029, ""MTI"": 18.950000000000003}",0.8608,,0.8434,0.8125,0.0,546,0.1287,1,False,"{""2025"": 0.8608}",2026-03-06,True,False
20260306T233109Z_1338,trio,ANE_L4_diff|DPC_season_diff|MTI,"{""ANE_L4_diff"": 1.2999999999999994, ""DPC_season_diff"": 0.9424185463659166, ""MTI"": 18.950000000000003}",0.8608,,0.8286,0.717,0.0,704,0.1659,1,False,"{""2025"": 0.8608}",2026-03-06,True,False
20260306T233109Z_1339,trio,ANE_season_diff|FFC_L7_diff|SCI,"{""ANE_season_diff"": 2.2442307692307684, ""FFC_L7_diff"": 0.1335714285714271, ""SCI"": 0.1999999999999999}",0.8608,,0.8,0.5455,0.0,589,0.1388,1,False,"{""2025"": 0.8608}",2026-03-06,True,False
20260306T233109Z_1340,trio,MTI|WL_L10_diff|WL_L12_diff,"{""MTI"": 18.950000000000003, ""WL_L10_diff"": 0.0, ""WL_L12_diff"": 0.0}",0.8606,,0.8222,0.7838,0.0,653,0.1539,1,False,"{""2025"": 0.8606}",2026-03-06,True,False
20260306T233109Z_1341,trio,DPC_L12_diff|MTI|WL_L10_diff,"{""DPC_L12_diff"": 0.3249999999999997, ""MTI"": 18.950000000000003, ""WL_L10_diff"": 0.0}",0.8605,,0.8252,0.7818,0.0,516,0.1216,1,False,"{""2025"": 0.8605}",2026-03-06,True,False
20260306T233109Z_1342,trio,MTI|PEQ_L10_diff|PEQ_L7_diff,"{""MTI"": 18.950000000000003, ""PEQ_L10_diff"": 0.6900000000000013, ""PEQ_L7_diff"": 0.9642857142857152}",0.8602,,0.8341,0.7895,0.0,601,0.1416,1,False,"{""2025"": 0.8602}",2026-03-06,True,False
20260306T233109Z_1343,trio,DPC_season_diff|MTI|PXP_season_diff,"{""DPC_season_diff"": 0.9424185463659166, ""MTI"": 18.950000000000003, ""PXP_season_diff"": 0.0022857142857142}",0.8599,,0.7917,0.7115,0.0,628,0.148,1,False,"{""2025"": 0.8599}",2026-03-06,True,False
20260306T233109Z_1344,trio,MTI|ODI_season_diff|PEQ_L12_diff,"{""MTI"": 18.950000000000003, ""ODI_season_diff"": 1.1000000000000014, ""PEQ_L12_diff"": 0.6263888888888887}",0.8599,,0.85,0.7571,0.0,521,0.1228,1,False,"{""2025"": 0.8599}",2026-03-06,True,False
20260306T233109Z_1345,trio,ANE_L12_diff|MTI|short_rest_B,"{""ANE_L12_diff"": 1.2083333333333357, ""MTI"": 18.950000000000003, ""short_rest_B"": 0.5}",0.8598,,0.8333,0.7313,0.0,492,0.1159,1,True,"{""2025"": 0.8598}",2026-03-06,True,False
20260306T233109Z_1346,trio,DPC_L12_diff|MTI|WL_season_diff,"{""DPC_L12_diff"": 0.3249999999999997, ""MTI"": 18.950000000000003, ""WL_season_diff"": 0.0083333333333333}",0.8596,,0.8375,0.7656,0.0,527,0.1242,1,False,"{""2025"": 0.8596}",2026-03-06,True,False
20260306T233109Z_1347,trio,DPC_L7_diff|MTI|WL_L10_diff,"{""DPC_L7_diff"": 0.4999999999999982, ""MTI"": 18.950000000000003, ""WL_L10_diff"": 0.0}",0.8595,,0.8219,0.7679,0.0,548,0.1291,1,False,"{""2025"": 0.8595}",2026-03-06,True,False
20260306T233109Z_1348,trio,DPC_season_diff|MTI|ODI_season_diff,"{""DPC_season_diff"": 0.9424185463659166, ""MTI"": 18.950000000000003, ""ODI_season_diff"": 1.1000000000000014}",0.8594,,0.8121,0.7385,0.0,711,0.1675,1,False,"{""2025"": 0.8594}",2026-03-06,True,False
20260306T233109Z_1349,trio,MTI|PXP_season_diff|WL_season_diff,"{""MTI"": 18.950000000000003, ""PXP_season_diff"": 0.0022857142857142, ""WL_season_diff"": 0.0083333333333333}",0.8594,,0.8077,0.7246,0.0,818,0.1927,1,False,"{""2025"": 0.8594}",2026-03-06,True,False
20260306T233109Z_1350,trio,ANE_L10_diff|FFC_L7_diff|SCI,"{""ANE_L10_diff"": 1.2599999999999998, ""FFC_L7_diff"": 0.1335714285714271, ""SCI"": 0.1999999999999999}",0.8592,,0.7971,0.5714,0.0,497,0.1171,1,False,"{""2025"": 0.8592}",2026-03-06,True,False
20260306T233109Z_1351,trio,ANE_L4_diff|MTI|ODI_L7_diff,"{""ANE_L4_diff"": 1.2999999999999994, ""MTI"": 18.950000000000003, ""ODI_L7_diff"": 0.3952380952380938}",0.8592,,0.8404,0.7353,0.0,618,0.1456,1,False,"{""2025"": 0.8592}",2026-03-06,True,False
20260306T233109Z_1352,trio,FFC_L4_diff|SCI|WL_season_diff,"{""FFC_L4_diff"": 0.11062499999999935, ""SCI"": 0.1999999999999999, ""WL_season_diff"": 0.0083333333333333}",0.8592,,0.8189,0.5957,0.0,625,0.1473,1,False,"{""2025"": 0.8592}",2026-03-06,True,False
20260306T233109Z_1353,trio,ANE_L12_diff|MTI|rest_disadvantage,"{""ANE_L12_diff"": 1.2083333333333357, ""MTI"": 18.950000000000003, ""rest_disadvantage"": 0.5}",0.8591,,0.8142,0.747,0.0,667,0.1572,1,True,"{""2025"": 0.8591}",2026-03-06,True,False
20260306T233109Z_1354,trio,FFC_L7_diff|PEQ_L4_diff|SCI,"{""FFC_L7_diff"": 0.1335714285714271, ""PEQ_L4_diff"": 0.8000000000000002, ""SCI"": 0.1999999999999999}",0.859,,0.8168,0.5238,0.0,539,0.127,1,False,"{""2025"": 0.859}",2026-03-06,True,False
20260306T233109Z_1355,trio,DPC_L10_diff|MTI|WL_L10_diff,"{""DPC_L10_diff"": 0.6000000000000029, ""MTI"": 18.950000000000003, ""WL_L10_diff"": 0.0}",0.8589,,0.8333,0.7895,0.0,567,0.1336,1,False,"{""2025"": 0.8589}",2026-03-06,True,False
20260306T233109Z_1356,trio,DPC_season_diff|MTI|PEQ_L7_diff,"{""DPC_season_diff"": 0.9424185463659166, ""MTI"": 18.950000000000003, ""PEQ_L7_diff"": 0.9642857142857152}",0.8589,,0.8151,0.7692,0.0,574,0.1352,1,False,"{""2025"": 0.8589}",2026-03-06,True,False
20260306T233109Z_1357,trio,FFC_L7_diff|SCI|WL_L7_diff,"{""FFC_L7_diff"": 0.1335714285714271, ""SCI"": 0.1999999999999999, ""WL_L7_diff"": 0.0}",0.8589,,0.7857,0.5814,0.0,574,0.1352,1,False,"{""2025"": 0.8589}",2026-03-06,True,False
20260306T233109Z_1358,trio,MTI|PXP_L12_diff|WL_L4_diff,"{""MTI"": 18.950000000000003, ""PXP_L12_diff"": 0.0029166666666666, ""WL_L4_diff"": 0.0}",0.8588,,0.8296,0.8113,0.0,439,0.1034,1,False,"{""2025"": 0.8588}",2026-03-06,True,False
20260306T233109Z_1359,trio,DPC_season_diff|FFC_season_diff|WL_L4_diff,"{""DPC_season_diff"": 0.9424185463659166, ""FFC_season_diff"": 0.2499444444444448, ""WL_L4_diff"": 0.0}",0.8587,,0.8146,0.5357,0.0,715,0.1685,1,False,"{""2025"": 0.8587}",2026-03-06,True,False
20260306T233109Z_1360,trio,ANE_L7_diff|FFC_L10_diff|SCI,"{""ANE_L7_diff"": 1.385714285714288, ""FFC_L10_diff"": 0.1154999999999996, ""SCI"": 0.1999999999999999}",0.8586,,0.8273,0.5577,0.0,495,0.1166,1,False,"{""2025"": 0.8586}",2026-03-06,True,False
20260306T233109Z_1361,trio,DPC_season_diff|PEQ_season_diff|SCI,"{""DPC_season_diff"": 0.9424185463659166, ""PEQ_season_diff"": 1.6500000000000004, ""SCI"": 0.1999999999999999}",0.8586,,0.8146,0.5577,0.0,707,0.1666,1,False,"{""2025"": 0.8586}",2026-03-06,True,False
20260306T233109Z_1362,trio,MTI|PEQ_season_diff|extended_rest_B,"{""MTI"": 18.950000000000003, ""PEQ_season_diff"": 1.6500000000000004, ""extended_rest_B"": 0.5}",0.8585,,0.8325,0.7436,0.0,820,0.1932,1,True,"{""2025"": 0.8585}",2026-03-06,True,False
20260306T233109Z_1363,trio,ANE_L12_diff|FFC_L7_diff|SCI,"{""ANE_L12_diff"": 1.2083333333333357, ""FFC_L7_diff"": 0.1335714285714271, ""SCI"": 0.1999999999999999}",0.8584,,0.8168,0.6136,0.0,445,0.1049,1,False,"{""2025"": 0.8584}",2026-03-06,True,False
20260306T233109Z_1364,trio,ANE_L7_diff|FFC_L12_diff|SCI,"{""ANE_L7_diff"": 1.385714285714288, ""FFC_L12_diff"": 0.1604166666666673, ""SCI"": 0.1999999999999999}",0.8584,,0.8521,0.551,0.0,438,0.1032,1,False,"{""2025"": 0.8584}",2026-03-06,True,False
20260306T233109Z_1365,trio,DPC_season_diff|MTI|PEQ_L12_diff,"{""DPC_season_diff"": 0.9424185463659166, ""MTI"": 18.950000000000003, ""PEQ_L12_diff"": 0.6263888888888887}",0.8584,,0.8228,0.7667,0.0,466,0.1098,1,False,"{""2025"": 0.8584}",2026-03-06,True,False
20260306T233109Z_1366,trio,MTI|ODI_L12_diff|PEQ_L10_diff,"{""MTI"": 18.950000000000003, ""ODI_L12_diff"": 0.6166666666666671, ""PEQ_L10_diff"": 0.6900000000000013}",0.858,,0.8447,0.8,0.0,528,0.1244,1,False,"{""2025"": 0.858}",2026-03-06,True,False
20260306T233109Z_1367,trio,MTI|ODI_L4_diff|PEQ_L10_diff,"{""MTI"": 18.950000000000003, ""ODI_L4_diff"": 0.04166666666666825, ""PEQ_L10_diff"": 0.6900000000000013}",0.858,,0.8488,0.7833,0.0,493,0.1162,1,False,"{""2025"": 0.858}",2026-03-06,True,False
20260306T233109Z_1368,trio,ANE_L4_diff|FFC_L7_diff|SCI,"{""ANE_L4_diff"": 1.2999999999999994, ""FFC_L7_diff"": 0.1335714285714271, ""SCI"": 0.1999999999999999}",0.8579,,0.8295,0.5581,0.0,570,0.1343,1,False,"{""2025"": 0.8579}",2026-03-06,True,False
20260306T233109Z_1369,trio,FFC_L4_diff|SCI|WL_L4_diff,"{""FFC_L4_diff"": 0.11062499999999935, ""SCI"": 0.1999999999999999, ""WL_L4_diff"": 0.0}",0.8579,,0.7611,0.5676,0.0,577,0.136,1,False,"{""2025"": 0.8579}",2026-03-06,True,False
20260306T233109Z_1370,trio,DPC_L10_diff|MTI|WL_L12_diff,"{""DPC_L10_diff"": 0.6000000000000029, ""MTI"": 18.950000000000003, ""WL_L12_diff"": 0.0}",0.8577,,0.8451,0.8167,0.0,520,0.1225,1,False,"{""2025"": 0.8577}",2026-03-06,True,False
20260306T233109Z_1371,trio,MTI|ODI_L10_diff|PEQ_L12_diff,"{""MTI"": 18.950000000000003, ""ODI_L10_diff"": 0.4700000000000024, ""PEQ_L12_diff"": 0.6263888888888887}",0.8577,,0.8134,0.7564,0.0,520,0.1225,1,False,"{""2025"": 0.8577}",2026-03-06,True,False
20260306T233109Z_1372,trio,DPC_L7_diff|MTI|PEQ_season_diff,"{""DPC_L7_diff"": 0.4999999999999982, ""MTI"": 18.950000000000003, ""PEQ_season_diff"": 1.6500000000000004}",0.8574,,0.8581,0.7636,0.0,638,0.1503,1,False,"{""2025"": 0.8574}",2026-03-06,True,False
20260306T233109Z_1373,trio,FFC_L10_diff|SCI|WL_L7_diff,"{""FFC_L10_diff"": 0.1154999999999996, ""SCI"": 0.1999999999999999, ""WL_L7_diff"": 0.0}",0.8574,,0.7846,0.5556,0.0,470,0.1107,1,False,"{""2025"": 0.8574}",2026-03-06,True,False
20260306T233109Z_1374,trio,ANE_L12_diff|SCI|WL_L7_diff,"{""ANE_L12_diff"": 1.2083333333333357, ""SCI"": 0.1999999999999999, ""WL_L7_diff"": 0.0}",0.8571,,0.8121,0.5962,0.0,476,0.1122,1,False,"{""2025"": 0.8571}",2026-03-06,True,False
20260306T233109Z_1375,trio,MTI|ODI_L4_diff|PEQ_L12_diff,"{""MTI"": 18.950000000000003, ""ODI_L4_diff"": 0.04166666666666825, ""PEQ_L12_diff"": 0.6263888888888887}",0.8571,,0.8362,0.7541,0.0,455,0.1072,1,False,"{""2025"": 0.8571}",2026-03-06,True,False
20260306T233109Z_1376,trio,MTI|PXP_L4_diff|WL_season_diff,"{""MTI"": 18.950000000000003, ""PXP_L4_diff"": 0.0009999999999999501, ""WL_season_diff"": 0.0083333333333333}",0.8571,,0.837,0.7368,0.0,665,0.1567,1,False,"{""2025"": 0.8571}",2026-03-06,True,False
20260306T233109Z_1377,trio,MTI|PXP_season_diff|WL_L12_diff,"{""MTI"": 18.950000000000003, ""PXP_season_diff"": 0.0022857142857142, ""WL_L12_diff"": 0.0}",0.8571,,0.807,0.7778,0.0,567,0.1336,1,False,"{""2025"": 0.8571}",2026-03-06,True,False
20260306T233109Z_1378,trio,MTI|WL_L10_diff|short_rest_B,"{""MTI"": 18.950000000000003, ""WL_L10_diff"": 0.0, ""short_rest_B"": 0.5}",0.8569,,0.7908,0.7377,0.0,503,0.1185,1,True,"{""2025"": 0.8569}",2026-03-06,True,False
20260306T233109Z_1379,trio,PEQ_season_diff|SCI|WL_L7_diff,"{""PEQ_season_diff"": 1.6500000000000004, ""SCI"": 0.1999999999999999, ""WL_L7_diff"": 0.0}",0.8569,,0.831,0.58,0.0,608,0.1433,1,False,"{""2025"": 0.8569}",2026-03-06,True,False
20260306T233109Z_1380,trio,ANE_L10_diff|SCI|WL_L4_diff,"{""ANE_L10_diff"": 1.2599999999999998, ""SCI"": 0.1999999999999999, ""WL_L4_diff"": 0.0}",0.8568,,0.8188,0.5833,0.0,461,0.1086,1,False,"{""2025"": 0.8568}",2026-03-06,True,False
20260306T233109Z_1381,trio,MTI|ODI_L10_diff|PXP_L12_diff,"{""MTI"": 18.950000000000003, ""ODI_L10_diff"": 0.4700000000000024, ""PXP_L12_diff"": 0.0029166666666666}",0.8568,,0.8247,0.7778,0.0,454,0.107,1,False,"{""2025"": 0.8568}",2026-03-06,True,False
20260306T233109Z_1382,trio,ANE_L12_diff|MTI|extended_rest_B,"{""ANE_L12_diff"": 1.2083333333333357, ""MTI"": 18.950000000000003, ""extended_rest_B"": 0.5}",0.8567,,0.8117,0.7439,0.0,607,0.143,1,True,"{""2025"": 0.8567}",2026-03-06,True,False
20260306T233109Z_1383,trio,ANE_season_diff|SCI|WL_L4_diff,"{""ANE_season_diff"": 2.2442307692307684, ""SCI"": 0.1999999999999999, ""WL_L4_diff"": 0.0}",0.8567,,0.848,0.5814,0.0,635,0.1496,1,False,"{""2025"": 0.8567}",2026-03-06,True,False
20260306T233109Z_1384,trio,DPC_L7_diff|MTI|WL_season_diff,"{""DPC_L7_diff"": 0.4999999999999982, ""MTI"": 18.950000000000003, ""WL_season_diff"": 0.0083333333333333}",0.8567,,0.8428,0.7705,0.0,635,0.1496,1,False,"{""2025"": 0.8567}",2026-03-06,True,False
20260306T233109Z_1385,trio,MTI|PXP_L7_diff|WL_L7_diff,"{""MTI"": 18.950000000000003, ""PXP_L7_diff"": 0.0002857142857142, ""WL_L7_diff"": 0.0}",0.8567,,0.7515,0.7419,0.0,656,0.1546,1,False,"{""2025"": 0.8567}",2026-03-06,True,False
20260306T233109Z_1386,trio,DPC_L7_diff|MTI|WL_L12_diff,"{""DPC_L7_diff"": 0.4999999999999982, ""MTI"": 18.950000000000003, ""WL_L12_diff"": 0.0}",0.8566,,0.8299,0.7966,0.0,502,0.1183,1,False,"{""2025"": 0.8566}",2026-03-06,True,False
20260306T233109Z_1387,trio,FFC_season_diff|PEQ_L7_diff|SCI,"{""FFC_season_diff"": 0.2499444444444448, ""PEQ_L7_diff"": 0.9642857142857152, ""SCI"": 0.1999999999999999}",0.8566,,0.8478,0.551,0.0,509,0.1199,1,False,"{""2025"": 0.8566}",2026-03-06,True,False
20260306T233109Z_1388,trio,FFC_season_diff|SCI|WL_season_diff,"{""FFC_season_diff"": 0.2499444444444448, ""SCI"": 0.1999999999999999, ""WL_season_diff"": 0.0083333333333333}",0.8566,,0.8261,0.549,0.0,760,0.1791,1,False,"{""2025"": 0.8566}",2026-03-06,True,False
20260306T233109Z_1389,trio,DPC_L4_diff|MTI|PXP_season_diff,"{""DPC_L4_diff"": 0.5499999999999989, ""MTI"": 18.950000000000003, ""PXP_season_diff"": 0.0022857142857142}",0.8564,,0.7872,0.7,0.0,543,0.1279,1,False,"{""2025"": 0.8564}",2026-03-06,True,False
20260306T233109Z_1390,trio,FFC_L7_diff|SCI|WL_L4_diff,"{""FFC_L7_diff"": 0.1335714285714271, ""SCI"": 0.1999999999999999, ""WL_L4_diff"": 0.0}",0.8563,,0.7965,0.5833,0.0,508,0.1197,1,False,"{""2025"": 0.8563}",2026-03-06,True,False
20260306T233109Z_1391,trio,MTI|ODI_L10_diff|PXP_L10_diff,"{""MTI"": 18.950000000000003, ""ODI_L10_diff"": 0.4700000000000024, ""PXP_L10_diff"": 0.0051507936507936}",0.8562,,0.8013,0.7759,0.0,452,0.1065,1,False,"{""2025"": 0.8562}",2026-03-06,True,False
20260306T233109Z_1392,trio,MTI|PXP_L4_diff|WL_L7_diff,"{""MTI"": 18.950000000000003, ""PXP_L4_diff"": 0.0009999999999999501, ""WL_L7_diff"": 0.0}",0.8562,,0.7832,0.7544,0.0,591,0.1393,1,False,"{""2025"": 0.8562}",2026-03-06,True,False
20260306T233109Z_1393,trio,FFC_L7_diff|PEQ_L7_diff|SCI,"{""FFC_L7_diff"": 0.1335714285714271, ""PEQ_L7_diff"": 0.9642857142857152, ""SCI"": 0.1999999999999999}",0.8561,,0.8235,0.5745,0.0,528,0.1244,1,False,"{""2025"": 0.8561}",2026-03-06,True,False
20260306T233109Z_1394,trio,DPC_season_diff|FFC_L10_diff|WL_L4_diff,"{""DPC_season_diff"": 0.9424185463659166, ""FFC_L10_diff"": 0.1154999999999996, ""WL_L4_diff"": 0.0}",0.8559,,0.7857,0.5686,0.0,562,0.1324,1,False,"{""2025"": 0.8559}",2026-03-06,True,False
20260306T233109Z_1395,trio,FFC_season_diff|SCI|WL_L10_diff,"{""FFC_season_diff"": 0.2499444444444448, ""SCI"": 0.1999999999999999, ""WL_L10_diff"": 0.0}",0.8559,,0.8047,0.4898,0.0,465,0.1096,1,False,"{""2025"": 0.8559}",2026-03-06,True,False
20260306T233109Z_1396,trio,PEQ_L10_diff|SCI|WL_L7_diff,"{""PEQ_L10_diff"": 0.6900000000000013, ""SCI"": 0.1999999999999999, ""WL_L7_diff"": 0.0}",0.8559,,0.8089,0.5893,0.0,465,0.1096,1,False,"{""2025"": 0.8559}",2026-03-06,True,False
20260306T233109Z_1397,trio,MTI|ODI_L7_diff|PEQ_L12_diff,"{""MTI"": 18.950000000000003, ""ODI_L7_diff"": 0.3952380952380938, ""PEQ_L12_diff"": 0.6263888888888887}",0.8557,,0.8299,0.7534,0.0,499,0.1176,1,False,"{""2025"": 0.8557}",2026-03-06,True,False
20260306T233109Z_1398,trio,FFC_L4_diff|PEQ_L4_diff|SCI,"{""FFC_L4_diff"": 0.11062499999999935, ""PEQ_L4_diff"": 0.8000000000000002, ""SCI"": 0.1999999999999999}",0.8556,,0.8095,0.5116,0.0,547,0.1289,1,False,"{""2025"": 0.8556}",2026-03-06,True,False
